-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,text-shopee-green,truncate,inline-block,img,text-xs/sp14_2,text-shopee-primary,pointer-events-none_3,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-8224s-mh57chdqegazdd,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Black Shark 2 Blue 8/128 GB HP Game Xiaomi Blackshark 2 Biru Langka,Rp,3.799.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari ini,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,Hari ini,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,"Scrape to BigSeller
Black Shark 2 Blue 8/128 GB HP Game Xiaomi Blackshark 2 Biru Langka
Rp
3.799.000
Hari ini
Surabaya",https://shopee.co.id/Black-Shark-2-Blue-8-128-GB-HP-Game-Xiaomi-Blackshark-2-Biru-Langka-i.198773392.48701528924?extraParams=%7B%22display_model_id%22%3A292162844230%2C%22model_selection_logic%22%3A3%7D&sp_atk=492d77ee-6fee-4267-a877-79b13cdddbc9&xptdk=492d77ee-6fee-4267-a877-79b13cdddbc9
https://down-id.img.susercontent.com/file/id-11134207-7rask-m1u447hwonjv9c,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Blackshark - S1 - Black,Rp,577.150,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,4-7 Hari,,,,,,,"Scrape to BigSeller
Blackshark - S1 - Black
Rp
577.150
4-7 Hari
Jakarta Selatan",https://shopee.co.id/Blackshark-S1-Black-i.3555588.27315632912?extraParams=%7B%22display_model_id%22%3A233381611145%2C%22model_selection_logic%22%3A3%7D&sp_atk=458604d0-0d6e-4c16-aace-89ae0d2cd4c9&xptdk=458604d0-0d6e-4c16-aace-89ae0d2cd4c9
https://down-id.img.susercontent.com/file/id-11134207-7r992-lnvn68lwg21i0d,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Xiaomi black shark 2 8/128 mulus fullshet!!! baca deskripsi!!!,Rp,3.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,4 Terjual,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,"Scrape to BigSeller
Xiaomi black shark 2 8/128 mulus fullshet!!! baca deskripsi!!!
Rp
3.500.000
5.0
4 Terjual
2-3 Hari
Jakarta Barat",https://shopee.co.id/Xiaomi-black-shark-2-8-128-mulus-fullshet!!!-baca-deskripsi!!!-i.146210471.15932914275?extraParams=%7B%22display_model_id%22%3A86521410741%2C%22model_selection_logic%22%3A3%7D&sp_atk=bd60fc18-4472-4293-861e-686683f4e03c&xptdk=bd60fc18-4472-4293-861e-686683f4e03c
https://down-id.img.susercontent.com/file/id-11134207-7r98q-ltny25yuyhdx66,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Xiaomi Blackshark 2 + Gamepad Garansi Resmi Black Shark 2 HP Game,Rp,2.999.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari ini,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,Hari ini,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,"Scrape to BigSeller
Xiaomi Blackshark 2 + Gamepad Garansi Resmi Black Shark 2 HP Game
Rp
2.999.000
Hari ini
Surabaya",https://shopee.co.id/Xiaomi-Blackshark-2-Gamepad-Garansi-Resmi-Black-Shark-2-HP-Game-i.198773392.25359554745?extraParams=%7B%22display_model_id%22%3A108284601477%2C%22model_selection_logic%22%3A3%7D&sp_atk=76571415-472a-4816-bde4-3dc8cc4d8c8a&xptdk=76571415-472a-4816-bde4-3dc8cc4d8c8a
https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkvtbvslsc6ja7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,BLACKSHARK 4 5G 12/256GB DAN BLACKSHARK 3 5G,Rp,3.550.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,6 Terjual,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.5,,,"Scrape to BigSeller
BLACKSHARK 4 5G 12/256GB DAN BLACKSHARK 3 5G
Rp
3.550.000
4.5
6 Terjual
3-6 Hari
Kab. Tangerang",https://shopee.co.id/BLACKSHARK-4-5G-12-256GB-DAN-BLACKSHARK-3-5G-i.34649569.22744784975?extraParams=%7B%22display_model_id%22%3A158344419991%2C%22model_selection_logic%22%3A3%7D&sp_atk=877ad4e7-f9f2-477d-8869-4e256df647a1&xptdk=877ad4e7-f9f2-477d-8869-4e256df647a1
https://down-id.img.susercontent.com/file/id-11134207-81ztg-mdzttgpot1c591,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,SECOND ASUS BLACKSHARK 3 5G RAM 8/128GB WARNA BLACK,Rp,3.400.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,Besok,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,"Scrape to BigSeller
SECOND ASUS BLACKSHARK 3 5G RAM 8/128GB WARNA BLACK
Rp
3.400.000
Besok
Kab. Tangerang",https://shopee.co.id/SECOND-ASUS-BLACKSHARK-3-5G-RAM-8-128GB-WARNA-BLACK-i.137580060.28840648455?extraParams=%7B%22display_model_id%22%3A306297706609%2C%22model_selection_logic%22%3A3%7D&sp_atk=5bb6cae7-5428-444a-8af2-efb0d7d64136&xptdk=5bb6cae7-5428-444a-8af2-efb0d7d64136
https://down-id.img.susercontent.com/file/8f8b6f385e365276fbc787376769c02f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,XIAOMI BLACK SHARK 2 PRO 12/256GB 8/128GB GARANSI RESMI TERMURAH,Rp,8.999.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,10 Terjual,Cicilan,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,"Scrape to BigSeller
XIAOMI BLACK SHARK 2 PRO 12/256GB 8/128GB GARANSI RESMI TERMURAH
Rp
8.999.000
Cicilan
5.0
10 Terjual
4-7 Hari
Jakarta Barat",https://shopee.co.id/XIAOMI-BLACK-SHARK-2-PRO-12-256GB-8-128GB-GARANSI-RESMI-TERMURAH-i.135949182.5720738106?extraParams=%7B%22display_model_id%22%3A14997890909%2C%22model_selection_logic%22%3A3%7D&sp_atk=56b0d55f-4d67-4ecc-a1d5-1735efe6309c&xptdk=56b0d55f-4d67-4ecc-a1d5-1735efe6309c
https://down-id.img.susercontent.com/file/id-11134207-7qul2-ljgjjiuee78bfa,,Xiaomi Black Shark 2 8/128 GB Gaming Phone Garansi Resmi Indonesia Ori,Rp,3.090.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,1 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,"Scrape to BigSeller
Xiaomi Black Shark 2 8/128 GB Gaming Phone Garansi Resmi Indonesia Ori
Rp
3.090.000
5.0
1 Terjual
Besok
Jakarta Utara",https://shopee.co.id/Xiaomi-Black-Shark-2-8-128-GB-Gaming-Phone-Garansi-Resmi-Indonesia-Ori-i.304735900.23749004956?extraParams=%7B%22display_model_id%22%3A231834137732%2C%22model_selection_logic%22%3A3%7D&sp_atk=2d529e4d-6da2-4c7f-8d6a-9315903c1dae&xptdk=2d529e4d-6da2-4c7f-8d6a-9315903c1dae
https://down-id.img.susercontent.com/file/c89177a646e3b2fd10f336ca81b7bc0b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Black Shark 6gb/64gb,Rp,2.299.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,3 Terjual,Cicilan,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,3.7,,,"Scrape to BigSeller
Black Shark 6gb/64gb
Rp
2.299.000
Cicilan
3.7
3 Terjual
Besok
Jakarta Barat",https://shopee.co.id/Black-Shark-6gb-64gb-i.161228771.6570454103?extraParams=%7B%22display_model_id%22%3A98491614124%2C%22model_selection_logic%22%3A3%7D&sp_atk=b6074926-2689-4807-8695-7ffc6cd61ba3&xptdk=b6074926-2689-4807-8695-7ffc6cd61ba3
https://down-id.img.susercontent.com/file/sg-11134201-22110-g7iyh2vtrekv46,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Xiaomi Blackshark 1 6/64Gb second,Rp,2.700.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,Besok,Cicilan,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,"Scrape to BigSeller
Xiaomi Blackshark 1 6/64Gb second
Rp
2.700.000
Cicilan
Besok
Jakarta Timur",https://shopee.co.id/Xiaomi-Blackshark-1-6-64Gb-second-i.174110882.11440389052?extraParams=%7B%22display_model_id%22%3A39418409354%2C%22model_selection_logic%22%3A3%7D&sp_atk=d4664848-538c-4dcd-a00b-9f7afffbe3a5&xptdk=d4664848-538c-4dcd-a00b-9f7afffbe3a5
https://down-id.img.susercontent.com/file/9848759a84d1002856388d64f18bcafa,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,XIAOMI BLACKSHARK 3 RAM 12GB INTERNAL 256 GB EX GRNSI RESMI TAM MULUSS,Rp,9.499.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,Besok,Cicilan,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,"Scrape to BigSeller
XIAOMI BLACKSHARK 3 RAM 12GB INTERNAL 256 GB EX GRNSI RESMI TAM MULUSS
Rp
9.499.000
Cicilan
Besok
Jakarta Barat",https://shopee.co.id/XIAOMI-BLACKSHARK-3-RAM-12GB-INTERNAL-256-GB-EX-GRNSI-RESMI-TAM-MULUSS-i.218103747.16459824157?extraParams=%7B%22display_model_id%22%3A172343975146%2C%22model_selection_logic%22%3A3%7D&sp_atk=fbd30821-8918-4e72-bba6-74451c6bca5f&xptdk=fbd30821-8918-4e72-bba6-74451c6bca5f
https://down-id.img.susercontent.com/file/7ca57709bb4e125020cd79ddbb19a5c4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Xiaomi Black Shark 5 Pro 16GB 512GB Snapdragon8 Gen1 Inter,Rp,13.700.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Dumai,8 Terjual,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,"Scrape to BigSeller
Xiaomi Black Shark 5 Pro 16GB 512GB Snapdragon8 Gen1 Inter
Rp
13.700.000
5.0
8 Terjual
Dumai",https://shopee.co.id/Xiaomi-Black-Shark-5-Pro-16GB-512GB-Snapdragon8-Gen1-Inter-i.4854119.17940461140?extraParams=%7B%22display_model_id%22%3A116094692965%2C%22model_selection_logic%22%3A3%7D&sp_atk=4e56793b-29af-4e72-ba02-4e1e718920c8&xptdk=4e56793b-29af-4e72-ba02-4e1e718920c8
https://down-id.img.susercontent.com/file/e17becc4d3f41b948839e7750ec37f6b,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,XIAOMI BLACK SHARK 4 RAM 8GB 128GB GARANSI RESMI TAM - BONUS,Rp,5.839.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,Besok,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Scrape to BigSeller
XIAOMI BLACK SHARK 4 RAM 8GB 128GB GARANSI RESMI TAM - BONUS
Rp
5.839.000
-1%
Besok
Tangerang",https://shopee.co.id/XIAOMI-BLACK-SHARK-4-RAM-8GB-128GB-GARANSI-RESMI-TAM-BONUS-i.2075581.8786894109?extraParams=%7B%22display_model_id%22%3A94011287383%2C%22model_selection_logic%22%3A3%7D&sp_atk=7c76abec-fe06-4d86-bd2e-0094d889f3a0&xptdk=7c76abec-fe06-4d86-bd2e-0094d889f3a0
https://down-id.img.susercontent.com/file/sg-11134201-7r98o-lks3mm20qh6929,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,XIAOMI BLACK SHARK 2 PRO 8/128 LIKE NEW SUPER MULUSS FULSET,Rp,4.350.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,4 Terjual,Cicilan,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.3,-11%,,"Scrape to BigSeller
XIAOMI BLACK SHARK 2 PRO 8/128 LIKE NEW SUPER MULUSS FULSET
Rp
4.350.000
-11%
Cicilan
4.3
4 Terjual
Besok
Jakarta Pusat",https://shopee.co.id/XIAOMI-BLACK-SHARK-2-PRO-8-128-LIKE-NEW-SUPER-MULUSS-FULSET-i.64979891.7142308854?extraParams=%7B%22display_model_id%22%3A30296301687%2C%22model_selection_logic%22%3A3%7D&sp_atk=3376e8bd-0ad2-4a9e-ad80-e430ac4946ac&xptdk=3376e8bd-0ad2-4a9e-ad80-e430ac4946ac
https://down-id.img.susercontent.com/file/id-11134207-7rasc-m5xg0su4n7qg26,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Xiaomi Black Shark 3 8/128gb Second Resmi,Rp,3.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,Besok,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,"Scrape to BigSeller
Xiaomi Black Shark 3 8/128gb Second Resmi
Rp
3.000.000
Besok
Jakarta Selatan",https://shopee.co.id/Xiaomi-Black-Shark-3-8-128gb-Second-Resmi-i.89332646.24891109676?extraParams=%7B%22display_model_id%22%3A218194914664%2C%22model_selection_logic%22%3A3%7D&sp_atk=1bda7a4a-d886-4d0c-8b58-b851c24817ef&xptdk=1bda7a4a-d886-4d0c-8b58-b851c24817ef
https://down-id.img.susercontent.com/file/6b047aef16954830675e1e932091c24c,,Black Shark 3 8/128 GB Gaming Phone Resmi TAM Fullset Second Bekas,Rp,5.490.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,2 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,"Scrape to BigSeller
Black Shark 3 8/128 GB Gaming Phone Resmi TAM Fullset Second Bekas
Rp
5.490.000
5.0
2 Terjual
Besok
Jakarta Utara",https://shopee.co.id/Black-Shark-3-8-128-GB-Gaming-Phone-Resmi-TAM-Fullset-Second-Bekas-i.304735900.21704290140?extraParams=%7B%22display_model_id%22%3A190241983760%2C%22model_selection_logic%22%3A3%7D&sp_atk=bba4a4ad-9559-4f32-9ac6-d4c65269ebd7&xptdk=bba4a4ad-9559-4f32-9ac6-d4c65269ebd7
https://down-id.img.susercontent.com/file/1a3219c23f78358b3c41520299a725c9,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,XIAOMI BLACK SHARK 2 6/128GB GARANSI RESMI BLACKSHARK INDONESIA,Rp,4.949.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,4-8 Hari,Cicilan,,,,,,"Scrape to BigSeller
XIAOMI BLACK SHARK 2 6/128GB GARANSI RESMI BLACKSHARK INDONESIA
Rp
4.949.000
Cicilan
4-8 Hari
Kab. Tangerang",https://shopee.co.id/XIAOMI-BLACK-SHARK-2-6-128GB-GARANSI-RESMI-BLACKSHARK-INDONESIA-i.251344613.10148069882?extraParams=%7B%22display_model_id%22%3A57276859959%2C%22model_selection_logic%22%3A3%7D&sp_atk=a41c55d6-5072-46f3-8061-ce7f1834529d&xptdk=a41c55d6-5072-46f3-8061-ce7f1834529d
https://down-id.img.susercontent.com/file/id-11134207-7r98x-lnocf1pk7v5oc4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,black shark 4 ram 8 / 128 resmi fullset original,Rp,3.799.900,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,Besok,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,"Scrape to BigSeller
black shark 4 ram 8 / 128 resmi fullset original
Rp
3.799.900
Besok
Bandung",https://shopee.co.id/black-shark-4-ram-8-128-resmi-fullset-original-i.13724858.25650138845?extraParams=%7B%22display_model_id%22%3A255003419528%2C%22model_selection_logic%22%3A3%7D&sp_atk=048627ba-9ce9-42f0-9ecb-bc38a5b8702d&xptdk=048627ba-9ce9-42f0-9ecb-bc38a5b8702d
https://down-id.img.susercontent.com/file/16900cafe7d537874229bf37288daead,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,XIAOMI BLACK SHARK 2 6/128GB GARANSI RESMI BLACKSHARK INDONESIA FULL BONUS,Rp,5.499.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,11 Terjual,Cicilan,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,"Scrape to BigSeller
XIAOMI BLACK SHARK 2 6/128GB GARANSI RESMI BLACKSHARK INDONESIA FULL BONUS
Rp
5.499.000
Cicilan
5.0
11 Terjual
Besok
Tangerang",https://shopee.co.id/XIAOMI-BLACK-SHARK-2-6-128GB-GARANSI-RESMI-BLACKSHARK-INDONESIA-FULL-BONUS-i.37675336.12303723201?extraParams=%7B%22display_model_id%22%3A94718038157%2C%22model_selection_logic%22%3A3%7D&sp_atk=8972d7ef-e715-438a-87da-2b0c951ed83e&xptdk=8972d7ef-e715-438a-87da-2b0c951ed83e
https://down-id.img.susercontent.com/file/id-11134207-7rasa-m2tkesf13jkl4d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,black shark 3 ram 8 / 128 resmi dus unit aja,Rp,3.250.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,Besok,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,"Scrape to BigSeller
black shark 3 ram 8 / 128 resmi dus unit aja
Rp
3.250.000
Besok
Bandung",https://shopee.co.id/black-shark-3-ram-8-128-resmi-dus-unit-aja-i.13724858.29118187115?extraParams=%7B%22display_model_id%22%3A242070578702%2C%22model_selection_logic%22%3A3%7D&sp_atk=5b190940-8bcd-4a1e-89f3-4325b2f09cb0&xptdk=5b190940-8bcd-4a1e-89f3-4325b2f09cb0
