-image-yazkc-11,text-sm,inline-block,text-xs/sp14,font-medium,text-xs/sp14_2,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,-image-yazkc-11_2,truncate,img_2,text-xs_2,text-shopee-primary,pointer-events-none_3,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7rbk8-mat2j4bvlrajd8,Oppo Reno 5 4g 8/128 black (second normal),,Rp,1.000.000,3.3,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bojonegoro,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,9 Terjual,,,"Scrape to BigSeller
Oppo Reno 5 4g 8/128 black (second normal)
Rp
1.000.000
3.3
9 Terjual
3-6 Hari
Kab. Bojonegoro",https://shopee.co.id/Oppo-Reno-5-4g-8-128-black-(second-normal)-i.486538614.41403907901?extraParams=%7B%22display_model_id%22%3A147920038107%2C%22model_selection_logic%22%3A3%7D&sp_atk=b29544cf-fd4f-4da6-a9ae-f45c28ca53d3&xptdk=b29544cf-fd4f-4da6-a9ae-f45c28ca53d3
https://down-id.img.susercontent.com/file/d7606bfa8a039c5d6fc1b290440c78b1,Evercoss M6A 3/16 Ram 3GB Internal 16GB Garansi Resmi,,Rp,545.000,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://down-id.img.susercontent.com/file/id-11134258-822wp-mlyjp115kz5tc6,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,298 Terjual,,,"Scrape to BigSeller
Evercoss M6A 3/16 Ram 3GB Internal 16GB Garansi Resmi
Rp
545.000
Cicilan
4.8
298 Terjual
Besok
Jakarta Pusat",https://shopee.co.id/Evercoss-M6A-3-16-Ram-3GB-Internal-16GB-Garansi-Resmi-i.6729887.8342047168?extraParams=%7B%22display_model_id%22%3A74854756266%2C%22model_selection_logic%22%3A3%7D&sp_atk=f47e3214-cff0-4b05-9bd3-ef948e29cacd&xptdk=f47e3214-cff0-4b05-9bd3-ef948e29cacd
https://down-id.img.susercontent.com/file/id-11134207-8224q-mifs78gorawx33,SMARTPHONE REDMI NOTE 5 RAM 6/128 GB GARANSI 1 TAHUN,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,889.000,4.6,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,443 Terjual,-46%,,"Scrape to BigSeller
SMARTPHONE REDMI NOTE 5 RAM 6/128 GB GARANSI 1 TAHUN
Rp
889.000
-46%
Produk Baru
4.6
443 Terjual
19 Hari
Jakarta Barat",https://shopee.co.id/SMARTPHONE-REDMI-NOTE-5-RAM-6-128-GB-GARANSI-1-TAHUN-i.1693100911.54253328664?extraParams=%7B%22display_model_id%22%3A350320448318%2C%22model_selection_logic%22%3A3%7D&sp_atk=4cb96fbe-fc6c-463d-b5e2-fa73654d92a4&xptdk=4cb96fbe-fc6c-463d-b5e2-fa73654d92a4
https://down-id.img.susercontent.com/file/ade659163ef9f6a5e101e43bede9bd31,hp nexcom a2000 4G LTE dan a1000 4G LTE android murah garansi resmi,,Rp,365.000,4.3,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,590 Terjual,,,"Scrape to BigSeller
hp nexcom a2000 4G LTE dan a1000 4G LTE android murah garansi resmi
Rp
365.000
Cicilan
4.3
590 Terjual
4-7 Hari
Jakarta Barat",https://shopee.co.id/hp-nexcom-a2000-4G-LTE-dan-a1000-4G-LTE-android-murah-garansi-resmi-i.14879959.3861631859?extraParams=%7B%22display_model_id%22%3A52886489347%2C%22model_selection_logic%22%3A3%7D&sp_atk=f9d0402b-78fe-45cc-98a0-4bd432224934&xptdk=f9d0402b-78fe-45cc-98a0-4bd432224934
https://down-id.img.susercontent.com/file/id-11134207-81ztd-mfj7f12qzw941d,Nokia X7 (8.1) hitam - Ram 6GB + Rom 128GB / dual sim/Nokia android terbaru/Garansi Indonesia  hp murah,,Rp,1.589.000,4.6,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,130 Terjual,,,"Scrape to BigSeller
Nokia X7 (8.1) hitam - Ram 6GB + Rom 128GB / dual sim/Nokia android terbaru/Garansi Indonesia hp murah
Rp
1.589.000
4.6
130 Terjual
2-3 Hari
Tangerang",https://shopee.co.id/Nokia-X7-(8.1)-hitam-Ram-6GB-Rom-128GB-dual-sim-Nokia-android-terbaru-Garansi-Indonesia-hp-murah-i.952278248.22534966038?extraParams=%7B%22display_model_id%22%3A168925791781%2C%22model_selection_logic%22%3A3%7D&sp_atk=4f505f63-174f-4aa7-a553-106dd8634e98&xptdk=4f505f63-174f-4aa7-a553-106dd8634e98
https://down-id.img.susercontent.com/file/id-11134207-7r98u-lpaog47g7b8hc6,HP Andromax B Ram 2/16GB 4G LTE Os Android 6 bisa Buat Modem Andromax model A26C4H normal minus lecet pemakaian saja,,Rp,250.000,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,24 Terjual,,,"Scrape to BigSeller
HP Andromax B Ram 2/16GB 4G LTE Os Android 6 bisa Buat Modem Andromax model A26C4H normal minus lecet pemakaian saja
Rp
250.000
Cicilan
4.8
24 Terjual
2-6 Hari
Jakarta Timur",https://shopee.co.id/HP-Andromax-B-Ram-2-16GB-4G-LTE-Os-Android-6-bisa-Buat-Modem-Andromax-model-A26C4H-normal-minus-lecet-pemakaian-saja-i.287908499.17747047327?extraParams=%7B%22display_model_id%22%3A211830794919%2C%22model_selection_logic%22%3A3%7D&sp_atk=372aecdd-d27b-4571-84a6-535896f0f6c3&xptdk=372aecdd-d27b-4571-84a6-535896f0f6c3
https://down-id.img.susercontent.com/file/b53311e0b98f0484f2f1790bb356f5d5,(SALE) HP ANDROID XCOM i-SMART 4G - HP ANDROID MURAH - HP ANDROID 4G,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,399.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,82 Terjual,-37%,,"Scrape to BigSeller
(SALE) HP ANDROID XCOM i-SMART 4G - HP ANDROID MURAH - HP ANDROID 4G
Rp
399.000
-37%
Cicilan
4.9
82 Terjual
2-3 Hari
Jakarta Barat",https://shopee.co.id/(SALE)-HP-ANDROID-XCOM-i-SMART-4G-HP-ANDROID-MURAH-HP-ANDROID-4G-i.83565915.7507262896?extraParams=%7B%22display_model_id%22%3A102584888136%2C%22model_selection_logic%22%3A3%7D&sp_atk=ba65ffa9-ce6d-4b00-ac54-6492e4b33279&xptdk=ba65ffa9-ce6d-4b00-ac54-6492e4b33279
https://down-id.img.susercontent.com/file/b01a6e867bf8dd63d601a6b98fd717e1,HP NEW ADVAN VANDROID GAIA S4D,,Rp,399.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari ini,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari ini,,,"Scrape to BigSeller
HP NEW ADVAN VANDROID GAIA S4D
Rp
399.000
Hari ini
Surabaya",https://shopee.co.id/HP-NEW-ADVAN-VANDROID-GAIA-S4D-i.240685972.8713618149?extraParams=%7B%22display_model_id%22%3A53650375360%2C%22model_selection_logic%22%3A3%7D&sp_atk=2edf3df5-1228-4ad4-adcb-1eac2db206e8&xptdk=2edf3df5-1228-4ad4-adcb-1eac2db206e8
https://down-id.img.susercontent.com/file/id-11134207-7ra0p-mdevezcx89720f,"POCO C71 (4+4GB/128GB) Performa Cadas | Layar Cadas 6.88"" 120Hz | Baterai Cadas 5200mAh | Expansi RAM hingga 8GB dan storage 128GB",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,1.599.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,10RB+ Terjual,,,"Scrape to BigSeller
POCO C71 (4+4GB/128GB) Performa Cadas | Layar Cadas 6.88"" 120Hz | Baterai Cadas 5200mAh | Expansi RAM hingga 8GB dan storage 128GB
Rp
1.599.000
4.9
10RB+ Terjual
3-4 Hari
Kab. Tangerang",https://shopee.co.id/POCO-C71-(4-4GB-128GB)-Performa-Cadas-Layar-Cadas-6.88-120Hz-Baterai-Cadas-5200mAh-Expansi-RAM-hingga-8GB-dan-storage-128GB-i.51925611.43063095118?extraParams=%7B%22display_model_id%22%3A216206378093%2C%22model_selection_logic%22%3A3%7D&sp_atk=2231a581-bb7e-4094-bbdc-0834e4f530bf&xptdk=2231a581-bb7e-4094-bbdc-0834e4f530bf
https://down-id.img.susercontent.com/file/92f846a31bc5a4b4e0f622bcae1a748f,MITO Z5 - 4G LTE - LAYAR 5 INCH - RAM 2/16GB - GARANSI RESMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,450.000,4.3,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,35 Terjual,,,"Scrape to BigSeller
MITO Z5 - 4G LTE - LAYAR 5 INCH - RAM 2/16GB - GARANSI RESMI
Rp
450.000
4.3
35 Terjual
2-3 Hari
Kab. Bogor",https://shopee.co.id/MITO-Z5-4G-LTE-LAYAR-5-INCH-RAM-2-16GB-GARANSI-RESMI-i.51807350.8412326881?extraParams=%7B%22display_model_id%22%3A63609896071%2C%22model_selection_logic%22%3A3%7D&sp_atk=6889042a-2199-4412-ae97-39c50e2e9c37&xptdk=6889042a-2199-4412-ae97-39c50e2e9c37
https://down-id.img.susercontent.com/file/id-11134207-7ra0q-mc8w3u6sz0w77e,HP SMART D1200P RARE MURAH,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,74.500,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,2 Terjual,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Scrape to BigSeller
HP SMART D1200P RARE MURAH
Rp
74.500
-1%
5.0
2 Terjual
Besok
Kab. Bogor",https://shopee.co.id/HP-SMART-D1200P-RARE-MURAH-i.47384082.27277255579?extraParams=%7B%22display_model_id%22%3A242712845556%2C%22model_selection_logic%22%3A3%7D&sp_atk=822c08ba-d88f-442b-b01c-4a21387965b9&xptdk=822c08ba-d88f-442b-b01c-4a21387965b9
https://down-id.img.susercontent.com/file/id-11134207-7rbkb-m92l7yfs5jppe6,Mi Max 2 4/128gb Xiaomi Mi Max 2 MiMax2 Xiaomi Second Normal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,935.000,4.7,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://down-id.img.susercontent.com/file/id-11134258-822wp-mlyjp115kz5tc6,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,78 Terjual,,,"Scrape to BigSeller
Mi Max 2 4/128gb Xiaomi Mi Max 2 MiMax2 Xiaomi Second Normal
Rp
935.000
4.7
78 Terjual
Besok
Jakarta Pusat",https://shopee.co.id/Mi-Max-2-4-128gb-Xiaomi-Mi-Max-2-MiMax2-Xiaomi-Second-Normal-i.1129417904.25911697603?extraParams=%7B%22display_model_id%22%3A245592723662%2C%22model_selection_logic%22%3A3%7D&sp_atk=e5b6109d-438e-4e95-b763-c6ac9f60aed1&xptdk=e5b6109d-438e-4e95-b763-c6ac9f60aed1
https://down-id.img.susercontent.com/file/id-11134207-8224q-mgis2aqkarym6c,Nokia X6(6.1plus) /6GB+64GB /dual sim/  type-c/ handphone nokia android original/Garansi indonesia resmi,,Rp,1.175.000,4.6,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,189 Terjual,,,"Scrape to BigSeller
Nokia X6(6.1plus) /6GB+64GB /dual sim/ type-c/ handphone nokia android original/Garansi indonesia resmi
Rp
1.175.000
4.6
189 Terjual
2-3 Hari
Tangerang",https://shopee.co.id/Nokia-X6(6.1plus)-6GB-64GB-dual-sim-type-c-handphone-nokia-android-original-Garansi-indonesia-resmi-i.952278248.20679478429?extraParams=%7B%22display_model_id%22%3A89862766322%2C%22model_selection_logic%22%3A3%7D&sp_atk=4dff9960-dd24-4b1e-82fd-a4efef1c6200&xptdk=4dff9960-dd24-4b1e-82fd-a4efef1c6200
