-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,img,text-xs/sp14_2,text-xs,pointer-events-none,align-middle,truncate,inline-block,text-shopee-primary,pointer-events-none_2,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7rbk0-m7n8gu5f7pyv64,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Lenovo T14 AMD Ryzen 5 4650u Ram 16GB SSD 256GB mulus original,Rp,3.750.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,42 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,"Laptop Lenovo T14 AMD Ryzen 5 4650u Ram 16GB SSD 256GB mulus original
Rp
3.750.000
4.8
42 Terjual
Bandung",https://shopee.co.id/Laptop-Lenovo-T14-AMD-Ryzen-5-4650u-Ram-16GB-SSD-256GB-mulus-original-i.142549591.28158807645?extraParams=%7B%22display_model_id%22%3A243398652077%2C%22model_selection_logic%22%3A3%7D&sp_atk=89324b50-d545-4a8a-9202-616d77932a7f&xptdk=89324b50-d545-4a8a-9202-616d77932a7f
https://down-id.img.susercontent.com/file/id-11134207-8224v-mkje9fk7kjr692,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Dell Latitude 5310/E7240/E7270/E7290/E7490  Core i5 / i7 / RAM 8GB / 16GB Notebook Second | Termurah dan Berkualitas |  Slim Murah Bagus dan Bergaransi bekas US keyboard backlight,Rp,1.250.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,298 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,"Laptop Dell Latitude 5310/E7240/E7270/E7290/E7490 Core i5 / i7 / RAM 8GB / 16GB Notebook Second | Termurah dan Berkualitas | Slim Murah Bagus dan Bergaransi bekas US keyboard backlight
Rp
1.250.000
4.8
298 Terjual
Tangerang",https://shopee.co.id/Laptop-Dell-Latitude-5310-E7240-E7270-E7290-E7490-Core-i5-i7-RAM-8GB-16GB-Notebook-Second-Termurah-dan-Berkualitas-Slim-Murah-Bagus-dan-Bergaransi-bekas-US-keyboard-backlight-i.772901883.19183982129?extraParams=%7B%22display_model_id%22%3A320492163622%2C%22model_selection_logic%22%3A3%7D&sp_atk=7a17bc33-4cdf-4ba9-8279-09f587329b07&xptdk=7a17bc33-4cdf-4ba9-8279-09f587329b07
https://down-id.img.susercontent.com/file/id-11134207-7rbkd-m6hq8k2uhppdc1,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Gaming ASUS K401U Core i7 Gen 7 Ram 16 GB SSD 512 GB VGA Nvidia geforce 940MX 2 GB Layar 14 inch Full HD,Rp,3.690.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,"Laptop Gaming ASUS K401U Core i7 Gen 7 Ram 16 GB SSD 512 GB VGA Nvidia geforce 940MX 2 GB Layar 14 inch Full HD
Rp
3.690.000
5.0
1 Terjual
Jakarta Pusat",https://shopee.co.id/Laptop-Gaming-ASUS-K401U-Core-i7-Gen-7-Ram-16-GB-SSD-512-GB-VGA-Nvidia-geforce-940MX-2-GB-Layar-14-inch-Full-HD-i.353682130.25119388787?extraParams=%7B%22display_model_id%22%3A255492524337%2C%22model_selection_logic%22%3A3%7D&sp_atk=aed89d46-d9b3-4bd9-802e-163f3fa54f84&xptdk=aed89d46-d9b3-4bd9-802e-163f3fa54f84
https://down-id.img.susercontent.com/file/id-11134207-7ra0s-mbgb5wjuvx6584,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"READYSTOCK Laptop Samsung 355V, Amd A6-4400M, 4/320GB, Blue",Rp,1.500.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,"READYSTOCK Laptop Samsung 355V, Amd A6-4400M, 4/320GB, Blue
Rp
1.500.000
Jakarta Barat",https://shopee.co.id/READYSTOCK-Laptop-Samsung-355V-Amd-A6-4400M-4-320GB-Blue-i.850155898.27688050756?extraParams=%7B%22display_model_id%22%3A253564008256%2C%22model_selection_logic%22%3A3%7D&sp_atk=debcd4a9-d327-49f3-94bf-0c70fd721112&xptdk=debcd4a9-d327-49f3-94bf-0c70fd721112
https://down-id.img.susercontent.com/file/id-11134207-7rbkc-m9a5pjzcc47y9b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP SLIMS DAN RINGAN TOSHIBA G83 i7 GEN IRIS XE RAM 16GB SSD 1TB BERGARANSI,Rp,3.040.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,76 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"LAPTOP SLIMS DAN RINGAN TOSHIBA G83 i7 GEN IRIS XE RAM 16GB SSD 1TB BERGARANSI
Rp
3.040.000
-1%
4.7
76 Terjual
Jakarta Barat",https://shopee.co.id/LAPTOP-SLIMS-DAN-RINGAN-TOSHIBA-G83-i7-GEN-IRIS-XE-RAM-16GB-SSD-1TB-BERGARANSI-i.20247673.25794903073?extraParams=%7B%22display_model_id%22%3A243363801889%2C%22model_selection_logic%22%3A3%7D&sp_atk=861c551e-6f59-4372-9c35-279ab0e7275f&xptdk=861c551e-6f59-4372-9c35-279ab0e7275f
https://down-id.img.susercontent.com/file/id-11134207-7r98r-lltboq7b5l7v49,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"LAPTOP HP 820 G2 CORE i5 GEN 5 SSD 256 GB 12 INCH FREE MOUSE DAN TAS - RAM 8 SSD 512GB, i5",Rp,2.300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.0,13 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,,"LAPTOP HP 820 G2 CORE i5 GEN 5 SSD 256 GB 12 INCH FREE MOUSE DAN TAS - RAM 8 SSD 512GB, i5
Rp
2.300.000
4.0
13 Terjual
Jakarta Barat",https://shopee.co.id/LAPTOP-HP-820-G2-CORE-i5-GEN-5-SSD-256-GB-12-INCH-FREE-MOUSE-DAN-TAS-RAM-8-SSD-512GB-i5-i.795353877.23355144984?extraParams=%7B%22display_model_id%22%3A184590233635%2C%22model_selection_logic%22%3A3%7D&sp_atk=b04a859e-d7a5-4ff8-b0d0-5aca575356e4&xptdk=b04a859e-d7a5-4ff8-b0d0-5aca575356e4
https://down-id.img.susercontent.com/file/id-11134207-7r98z-lx85v41s5acs94,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Bekas Fujitsu yang Tipis dan Ringan MU937 Celeron 3865U-7TH FHD 13.3inch 1920*1080 RAM8GB SSD256GB win 10pro Mulus / Original / Berkualitas,Rp,1.299.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,373 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,"Laptop Bekas Fujitsu yang Tipis dan Ringan MU937 Celeron 3865U-7TH FHD 13.3inch 1920*1080 RAM8GB SSD256GB win 10pro Mulus / Original / Berkualitas
Rp
1.299.000
4.8
373 Terjual
Jakarta Pusat",https://shopee.co.id/Laptop-Bekas-Fujitsu-yang-Tipis-dan-Ringan-MU937-Celeron-3865U-7TH-FHD-13.3inch-1920*1080-RAM8GB-SSD256GB-win-10pro-Mulus-Original-Berkualitas-i.828697142.26404330366?extraParams=%7B%22display_model_id%22%3A138103492296%2C%22model_selection_logic%22%3A3%7D&sp_atk=5fd8e048-594a-4895-be73-f676aaf7bcc0&xptdk=5fd8e048-594a-4895-be73-f676aaf7bcc0
https://down-id.img.susercontent.com/file/id-11134207-7ra0u-mbvxgo66qkus1f,https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c,"Nb Samsung Chromebook 4, Seri Baru, Like New, Slim, Cantik, Fullset, Silver",Rp,1.650.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,,"Nb Samsung Chromebook 4, Seri Baru, Like New, Slim, Cantik, Fullset, Silver
Rp
1.650.000
Jakarta Barat",https://shopee.co.id/Nb-Samsung-Chromebook-4-Seri-Baru-Like-New-Slim-Cantik-Fullset-Silver-i.70934091.27538425885?extraParams=%7B%22display_model_id%22%3A265646355934%2C%22model_selection_logic%22%3A3%7D&sp_atk=e85f4437-a160-48c5-a507-dbbf7be5341e&xptdk=e85f4437-a160-48c5-a507-dbbf7be5341e
https://down-id.img.susercontent.com/file/id-11134207-7ra0o-mdrnzg2pa8eqdc,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Lenovo Thinkpad Series Ryzen 7pro T14 GEN2 RYZEN7 PRO TOUCHSCREEN RAM 32GB/1TB SSD FREE TAS & MOUSE MULUS,Rp,3.450.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,71 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,"Laptop Lenovo Thinkpad Series Ryzen 7pro T14 GEN2 RYZEN7 PRO TOUCHSCREEN RAM 32GB/1TB SSD FREE TAS & MOUSE MULUS
Rp
3.450.000
4.9
71 Terjual
Jakarta Barat",https://shopee.co.id/Laptop-Lenovo-Thinkpad-Series-Ryzen-7pro-T14-GEN2-RYZEN7-PRO-TOUCHSCREEN-RAM-32GB-1TB-SSD-FREE-TAS-MOUSE-MULUS-i.104214294.42953774516?extraParams=%7B%22display_model_id%22%3A310414501413%2C%22model_selection_logic%22%3A3%7D&sp_atk=82ab0faa-5e01-4559-add9-ac151874803c&xptdk=82ab0faa-5e01-4559-add9-ac151874803c
https://down-id.img.susercontent.com/file/id-11134207-81ztj-meteqaqwh152cb,https://down-id.img.susercontent.com/file/id-11134258-822wp-mlyjp115kz5tc6,Laptop baru murah 14''  RAM 8/16G+256/512GB SSD N3170 Win11+Office mahasiswa/kantor,Rp,3.099.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,1RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,,"Laptop baru murah 14'' RAM 8/16G+256/512GB SSD N3170 Win11+Office mahasiswa/kantor
Rp
3.099.000
4.9
1RB+ Terjual
Jakarta Barat",https://shopee.co.id/Laptop-baru-murah-14''-RAM-8-16G-256-512GB-SSD-N3170-Win11-Office-mahasiswa-kantor-i.818691789.22102416242?extraParams=%7B%22display_model_id%22%3A166870596375%2C%22model_selection_logic%22%3A3%7D&sp_atk=39e24295-184b-477f-89e5-b0201a87bef0&xptdk=39e24295-184b-477f-89e5-b0201a87bef0
https://down-id.img.susercontent.com/file/id-11134207-8224t-mgqpvkg3chsbcc,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop 2 in 1 Lenovo Thinkpad Yoga 11e Core i5 Gen 8 Ram SSD 512 GB Layar 11 inch Touchscreen + Stylus Pen,Rp,3.690.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,205 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,"Laptop 2 in 1 Lenovo Thinkpad Yoga 11e Core i5 Gen 8 Ram SSD 512 GB Layar 11 inch Touchscreen + Stylus Pen
Rp
3.690.000
4.9
205 Terjual
Jakarta Pusat",https://shopee.co.id/Laptop-2-in-1-Lenovo-Thinkpad-Yoga-11e-Core-i5-Gen-8-Ram-SSD-512-GB-Layar-11-inch-Touchscreen-Stylus-Pen-i.353682130.26163601488?extraParams=%7B%22display_model_id%22%3A39875093178%2C%22model_selection_logic%22%3A3%7D&sp_atk=14d5121b-40ef-42a1-bfa0-89ffc8c31bd1&xptdk=14d5121b-40ef-42a1-bfa0-89ffc8c31bd1
https://down-id.img.susercontent.com/file/id-11134207-822wj-mn2aa0huca2w06,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,[Bekas] Laptop HP ProBook 430/440/450/455/640/650 Core i3/i5/i7 MURAH SLIM ORIGINAL BERGARANSI,Rp,1.700.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,140 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,-6%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"[Bekas] Laptop HP ProBook 430/440/450/455/640/650 Core i3/i5/i7 MURAH SLIM ORIGINAL BERGARANSI
Rp
1.700.000
-6%
4.8
140 Terjual
Jakarta Utara",https://shopee.co.id/-Bekas-Laptop-HP-ProBook-430-440-450-455-640-650-Core-i3-i5-i7-MURAH-SLIM-ORIGINAL-BERGARANSI-i.472460537.17439070750?extraParams=%7B%22display_model_id%22%3A246405705799%2C%22model_selection_logic%22%3A3%7D&sp_atk=8b8ce191-4470-48dd-a1e3-caad357c2397&xptdk=8b8ce191-4470-48dd-a1e3-caad357c2397
https://down-id.img.susercontent.com/file/id-11134207-7rbkb-m95ncz8k8mla8d,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"HW touchscreen Laptop Baru 15.6 Inci untuk Gaming dan Kantor - Performa Tinggi dan Tipis, Prosesor Intel Generasi ke-13 N95, RAM 32GB DDR4, SSD NVMe 1TB Cepat, Pemindai Sidik Jari, Windows 11 Terinstal, Garansi 1 Tahun",Rp,8.888.888,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.3,9 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,,,"HW touchscreen Laptop Baru 15.6 Inci untuk Gaming dan Kantor - Performa Tinggi dan Tipis, Prosesor Intel Generasi ke-13 N95, RAM 32GB DDR4, SSD NVMe 1TB Cepat, Pemindai Sidik Jari, Windows 11 Terinstal, Garansi 1 Tahun
Rp
8.888.888
4.3
9 Terjual
Jakarta Barat",https://shopee.co.id/HW-touchscreen-Laptop-Baru-15.6-Inci-untuk-Gaming-dan-Kantor-Performa-Tinggi-dan-Tipis-Prosesor-Intel-Generasi-ke-13-N95-RAM-32GB-DDR4-SSD-NVMe-1TB-Cepat-Pemindai-Sidik-Jari-Windows-11-Terinstal-Garansi-1-Tahun-i.1329947712.26973856464?extraParams=%7B%22display_model_id%22%3A39512574607%2C%22model_selection_logic%22%3A3%7D&sp_atk=0190577c-73b7-482c-9ae5-b2f3739f1b07&xptdk=0190577c-73b7-482c-9ae5-b2f3739f1b07
https://down-id.img.susercontent.com/file/id-11134207-81ztm-mfevp9qyigw8c6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"LAPTOP HP PROBOOK X360 2 IN 1 G1 G3 G5 G7 TOUCHSCREEN - LAYAR 11,6 INCH MULUS MURAH BERGARANSI",Rp,1.400.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,60 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,"LAPTOP HP PROBOOK X360 2 IN 1 G1 G3 G5 G7 TOUCHSCREEN - LAYAR 11,6 INCH MULUS MURAH BERGARANSI
Rp
1.400.000
5.0
60 Terjual
Jakarta Utara",https://shopee.co.id/LAPTOP-HP-PROBOOK-X360-2-IN-1-G1-G3-G5-G7-TOUCHSCREEN-LAYAR-11-6-INCH-MULUS-MURAH-BERGARANSI-i.1064874109.28972744987?extraParams=%7B%22display_model_id%22%3A350650123889%2C%22model_selection_logic%22%3A3%7D&sp_atk=f0666498-5bc9-4a63-8e60-2de65f7f4734&xptdk=f0666498-5bc9-4a63-8e60-2de65f7f4734
https://down-id.img.susercontent.com/file/id-11134207-7rbk5-mafeb1astsrd42,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,PROMO MacBook Air 13 inch Early 2015 / 2017 Core i5 1.6GHz Ram 8GB Ssd 256 GB SECOND ORIGINAL,Rp,2.572.222,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,2RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-6%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"PROMO MacBook Air 13 inch Early 2015 / 2017 Core i5 1.6GHz Ram 8GB Ssd 256 GB SECOND ORIGINAL
Rp
2.572.222
-6%
Cicilan
4.9
2RB+ Terjual
Jakarta Pusat",https://shopee.co.id/PROMO-MacBook-Air-13-inch-Early-2015-2017-Core-i5-1.6GHz-Ram-8GB-Ssd-256-GB-SECOND-ORIGINAL-i.227005289.8302098054?extraParams=%7B%22display_model_id%22%3A193824356301%2C%22model_selection_logic%22%3A3%7D&sp_atk=0f9c04c5-44e8-4d45-bf1a-832de078ccf5&xptdk=0f9c04c5-44e8-4d45-bf1a-832de078ccf5
https://down-id.img.susercontent.com/file/sg-11134201-7rff7-m9pomlm2p461cf,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"LENOVO Thinkpad X280 I5 8250U Laptop 12,5Inch Gen8 FAST BOOTING RAM 8 SSD 256 Win10",Rp,2.150.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,,"LENOVO Thinkpad X280 I5 8250U Laptop 12,5Inch Gen8 FAST BOOTING RAM 8 SSD 256 Win10
Rp
2.150.000
5.0
5 Terjual
Jakarta Barat",https://shopee.co.id/LENOVO-Thinkpad-X280-I5-8250U-Laptop-12-5Inch-Gen8-FAST-BOOTING-RAM-8-SSD-256-Win10-i.1253528633.28636529096?extraParams=%7B%22display_model_id%22%3A265058747690%2C%22model_selection_logic%22%3A3%7D&sp_atk=cfedb21c-3471-4ba6-a5b9-5aa66321b488&xptdk=cfedb21c-3471-4ba6-a5b9-5aa66321b488
https://down-id.img.susercontent.com/file/id-11134207-7r98u-ly91d1boq2ao95,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,SEYUMISHOP [SECOND] LAPTOP NOTEBOOK LENOVO 100e 2ND GENERATION USED SECOND MURAH,Rp,600.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,"SEYUMISHOP [SECOND] LAPTOP NOTEBOOK LENOVO 100e 2ND GENERATION USED SECOND MURAH
Rp
600.000
Surabaya",https://shopee.co.id/SEYUMISHOP-SECOND-LAPTOP-NOTEBOOK-LENOVO-100e-2ND-GENERATION-USED-SECOND-MURAH-i.28190632.26256443849?extraParams=%7B%22display_model_id%22%3A205272187707%2C%22model_selection_logic%22%3A3%7D&sp_atk=153ed771-48e7-4871-ad8e-0059e6979e47&xptdk=153ed771-48e7-4871-ad8e-0059e6979e47
https://down-id.img.susercontent.com/file/id-11134207-8224s-mh5rw7lr318v1b,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Lenovo Thinkpad X1 Yoga G6 Core i7 Gen 11 Ram 32GB/512GB SSD - X1 Yoga5 i7 10th NO STYLUSH PEN,Rp,3.980.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,65 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-12%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Laptop Lenovo Thinkpad X1 Yoga G6 Core i7 Gen 11 Ram 32GB/512GB SSD - X1 Yoga5 i7 10th NO STYLUSH PEN
Rp
3.980.000
-12%
4.7
65 Terjual
Jakarta Barat",https://shopee.co.id/Laptop-Lenovo-Thinkpad-X1-Yoga-G6-Core-i7-Gen-11-Ram-32GB-512GB-SSD-X1-Yoga5-i7-10th-NO-STYLUSH-PEN-i.1025974014.29620817060?extraParams=%7B%22display_model_id%22%3A290348051510%2C%22model_selection_logic%22%3A3%7D&sp_atk=7b013f13-8306-4eb9-b90d-0b1b3ad77eb2&xptdk=7b013f13-8306-4eb9-b90d-0b1b3ad77eb2
