-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,truncate,img,text-xs/sp14_2,text-xs,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,text-shopee-primary,w-auto,text-white,pointer-events-none_3,text-ellipsis,_container,_container_link,img_2,text-xs_2
https://down-id.img.susercontent.com/file/id-11134207-7ra0j-mdr8co9v0e27f7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Apple iPhone 15 128GB, Blue",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,11.799.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,10RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,-19%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Apple iPhone 15 128GB, Blue
Rp
11.799.000
-19%
5.0
10RB+ Terjual
2-3 Hari
Jakarta Barat",https://shopee.co.id/Apple-iPhone-15-128GB-Blue-i.241308147.21493872655?extraParams=%7B%22display_model_id%22%3A204632870431%2C%22model_selection_logic%22%3A3%7D&sp_atk=392a1742-bb74-4bb0-b97a-2a088e0b269b&xptdk=392a1742-bb74-4bb0-b97a-2a088e0b269b,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0n-mcrk7cdtz1ko3d,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,iPhone@ 15 128GB Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,11.839.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,203 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,-21%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"iPhone@ 15 128GB Garansi Resmi
Rp
11.839.000
-21%
5.0
203 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/iPhone-15-128GB-Garansi-Resmi-i.1516969716.41610760422?extraParams=%7B%22display_model_id%22%3A167251735474%2C%22model_selection_logic%22%3A3%7D&sp_atk=2c4bb15a-4b7b-4275-bb22-0eecb4a597de&xptdk=2c4bb15a-4b7b-4275-bb22-0eecb4a597de,,
https://down-id.img.susercontent.com/file/id-11134207-822wl-mmfv9navpuz371,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Apple iPhone 15 NEW 128GB 256GB Original Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,13.419.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,278 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"Apple iPhone 15 NEW 128GB 256GB Original Garansi Resmi
Rp
13.419.000
5.0
278 Terjual
< 2 Hari
Bandung",https://shopee.co.id/Apple-iPhone-15-NEW-128GB-256GB-Original-Garansi-Resmi-i.163046751.28484229197?extraParams=%7B%22display_model_id%22%3A149145805983%2C%22model_selection_logic%22%3A3%7D&sp_atk=e3d2b0da-4e2c-4c24-a42b-0883cfdb2968&xptdk=e3d2b0da-4e2c-4c24-a42b-0883cfdb2968,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0o-mdr927badolned,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Apple iPhone 14 256GB, Blue",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,14.999.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,310 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,-2%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Apple iPhone 14 256GB, Blue
Rp
14.999.000
-2%
5.0
310 Terjual
2-3 Hari
Jakarta Barat",https://shopee.co.id/Apple-iPhone-14-256GB-Blue-i.241308147.15193817920?extraParams=%7B%22display_model_id%22%3A182700832429%2C%22model_selection_logic%22%3A3%7D&sp_atk=6a111d80-b27d-4ade-8ace-ee326d797d8b&xptdk=6a111d80-b27d-4ade-8ace-ee326d797d8b,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk8-maccmv9yn27006,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,IP 15 128GB Resmi IBOX NEW BERGARANSI Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,12.099.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,10 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,,,"IP 15 128GB Resmi IBOX NEW BERGARANSI Resmi
Rp
12.099.000
5.0
10 Terjual
Besok 12:00
Kab. Sidoarjo",https://shopee.co.id/IP-15-128GB-Resmi-IBOX-NEW-BERGARANSI-Resmi-i.309409025.24695354783?extraParams=%7B%22display_model_id%22%3A355518564789%2C%22model_selection_logic%22%3A3%7D&sp_atk=076eb993-9836-4c16-a77d-c6c02650ba0d&xptdk=076eb993-9836-4c16-a77d-c6c02650ba0d,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0g-mcrec0rqoffz06,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Apple iPhone 15 128GB Apple iPhone15 128GB iBox Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,9.000.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,30 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"Apple iPhone 15 128GB Apple iPhone15 128GB iBox Indonesia
Rp
9.000.000
5.0
30 Terjual
< 2 Hari
Tangerang",https://shopee.co.id/Apple-iPhone-15-128GB-Apple-iPhone15-128GB-iBox-Indonesia-i.853782271.40552421164?extraParams=%7B%22display_model_id%22%3A395802061206%2C%22model_selection_logic%22%3A3%7D&sp_atk=afc5d221-4dcc-460e-820b-faf34d090782&xptdk=afc5d221-4dcc-460e-820b-faf34d090782,,
https://down-id.img.susercontent.com/file/id-11134207-82251-mjuqnts1i4g270,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Apple Iphone 14 128GB Super Retina XDR OLED,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,9.920.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,1-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Semarang,,,,,,"Apple Iphone 14 128GB Super Retina XDR OLED
Rp
9.920.000
5.0
5 Terjual
1-3 Hari
Semarang",https://shopee.co.id/Apple-Iphone-14-128GB-Super-Retina-XDR-OLED-i.1543134989.48805257120?extraParams=%7B%22display_model_id%22%3A292360303492%2C%22model_selection_logic%22%3A3%7D&sp_atk=64931563-afd9-4745-8299-f32aeacf9143&xptdk=64931563-afd9-4745-8299-f32aeacf9143,,
https://down-id.img.susercontent.com/file/id-11134207-822wg-mn16wo7txedd12,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Apple Iphone 13 128GB NEW Resmi,,Rp,8.950.000,,,,4-8 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-8 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,,,,,,"Apple Iphone 13 128GB NEW Resmi
Rp
8.950.000
4-8 Hari
Medan",https://shopee.co.id/Apple-Iphone-13-128GB-NEW-Resmi-i.63039400.49258820117?extraParams=%7B%22display_model_id%22%3A420781055755%2C%22model_selection_logic%22%3A3%7D&sp_atk=5a271d0e-944f-4d6b-94ca-36c1739ecdb2&xptdk=5a271d0e-944f-4d6b-94ca-36c1739ecdb2,,
https://down-id.img.susercontent.com/file/id-11134207-81ztj-mfko576539jd86,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,IPHONE 17 256GB / 512GB NEW SEGEL GARANSI RESMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,17.454.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,593 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-13%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"IPHONE 17 256GB / 512GB NEW SEGEL GARANSI RESMI
Rp
17.454.000
-13%
5.0
593 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/IPHONE-17-256GB-512GB-NEW-SEGEL-GARANSI-RESMI-i.383392952.40573182179?extraParams=%7B%22display_model_id%22%3A276884324821%2C%22model_selection_logic%22%3A3%7D&sp_atk=803de242-d011-4012-9063-303220bfe826&xptdk=803de242-d011-4012-9063-303220bfe826,,
https://down-id.img.susercontent.com/file/id-11134207-822wo-mml5q13zvnk6a7,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Apple iPhone 12 Pro 128GB/256GB - Garansi 24 bulan,,Rp,5.762.800,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,51 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,-56%,,,,,"Apple iPhone 12 Pro 128GB/256GB - Garansi 24 bulan
Rp
5.762.800
-56%
5.0
51 Terjual
2-4 Hari
Jakarta Barat",https://shopee.co.id/Apple-iPhone-12-Pro-128GB-256GB-Garansi-24-bulan-i.1731549773.53058165740?extraParams=%7B%22display_model_id%22%3A350831863448%2C%22model_selection_logic%22%3A3%7D&sp_atk=35070008-4281-46ec-91bf-2427f6fb86d6&xptdk=35070008-4281-46ec-91bf-2427f6fb86d6,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk3-m74rfg2yx56kfb,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"iPhone 13 , 128GB / 256GB , Variant Color",,Rp,8.849.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,-12%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari Ini 12:00,,,"iPhone 13 , 128GB / 256GB , Variant Color
Rp
8.849.000
-12%
1 Terjual
Hari Ini 12:00
Surabaya",https://shopee.co.id/iPhone-13-128GB-256GB-Variant-Color-i.239661779.25892434935?extraParams=%7B%22display_model_id%22%3A59530525309%2C%22model_selection_logic%22%3A3%7D&sp_atk=bcdf2612-dfdb-449d-84eb-13383766eb1d&xptdk=bcdf2612-dfdb-449d-84eb-13383766eb1d,,
https://down-id.img.susercontent.com/file/id-11134207-8224t-mhtu0em1snpede,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,iPhone 17 5G 256GB New Apple Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,12.229.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,8 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,"iPhone 17 5G 256GB New Apple Garansi Resmi
Rp
12.229.000
5.0
8 Terjual
Besok
Surabaya",https://shopee.co.id/iPhone-17-5G-256GB-New-Apple-Garansi-Resmi-i.107897411.53002904889?extraParams=%7B%22display_model_id%22%3A297428781955%2C%22model_selection_logic%22%3A3%7D&sp_atk=655c2e3b-3c63-46a5-98a7-aa3e2183a703&xptdk=655c2e3b-3c63-46a5-98a7-aa3e2183a703,,
https://down-id.img.susercontent.com/file/id-11134207-8224u-mjzf36xmxkhz7e,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,APPLE IPHONE 14 128GB GARANSI RESMI INDONESIA,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,11.154.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,654 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-44%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"APPLE IPHONE 14 128GB GARANSI RESMI INDONESIA
Rp
11.154.000
-44%
5.0
654 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/APPLE-IPHONE-14-128GB-GARANSI-RESMI-INDONESIA-i.383392952.43258131251?extraParams=%7B%22display_model_id%22%3A262565193308%2C%22model_selection_logic%22%3A3%7D&sp_atk=18d1d516-6332-4b71-b30a-c9d2d8189e91&xptdk=18d1d516-6332-4b71-b30a-c9d2d8189e91,,
https://down-id.img.susercontent.com/file/id-11134207-8224v-mgrwu249ih3he3,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,IP iphone 15 128GB GDN Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,11.839.000,Kombo Hemat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,312 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,-21%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"IP iphone 15 128GB GDN Garansi Resmi
Rp
11.839.000
-21%
Kombo Hemat
5.0
312 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/IP-iphone-15-128GB-GDN-Garansi-Resmi-i.1516969716.27339290257?extraParams=%7B%22display_model_id%22%3A285903289159%2C%22model_selection_logic%22%3A3%7D&sp_atk=62796079-3598-4f48-a49e-aada8021989a&xptdk=62796079-3598-4f48-a49e-aada8021989a,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0h-mdoide9zo1cb57,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,iPhone 15 Series Original Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,11.790.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,236 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-49%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"iPhone 15 Series Original Garansi Resmi
Rp
11.790.000
-49%
5.0
236 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/iPhone-15-Series-Original-Garansi-Resmi-i.383392952.42364341867?extraParams=%7B%22display_model_id%22%3A360220238613%2C%22model_selection_logic%22%3A3%7D&sp_atk=c6671e12-496a-4434-8c39-d16bae3f334e&xptdk=c6671e12-496a-4434-8c39-d16bae3f334e,,
https://down-id.img.susercontent.com/file/sg-11134201-7rdxy-mcjf95e2o8dm39,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,[NEW] Apple iPhone 16 256 GB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,14.644.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,947 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,-27%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"[NEW] Apple iPhone 16 256 GB
Rp
14.644.000
-27%
4.9
947 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/-NEW-Apple-iPhone-16-256-GB-i.958170979.41609712165?extraParams=%7B%22display_model_id%22%3A139408460307%2C%22model_selection_logic%22%3A3%7D&sp_atk=63fb5c06-cca1-4453-b062-305fbf9b0dd3&xptdk=63fb5c06-cca1-4453-b062-305fbf9b0dd3,,
https://down-id.img.susercontent.com/file/sg-11134201-22120-pnrkaeyk1dlvc4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,iphone 14 128 GB Garansi Resmi indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,8.799.999,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Mojokerto,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"iphone 14 128 GB Garansi Resmi indonesia
Rp
8.799.999
5.0
3 Terjual
< 2 Hari
Mojokerto",https://shopee.co.id/iphone-14-128-GB-Garansi-Resmi-indonesia-i.72666055.20769497967?extraParams=%7B%22display_model_id%22%3A235768572788%2C%22model_selection_logic%22%3A3%7D&sp_atk=23b40f44-001b-4b12-8aa5-fbccafe2ec52&xptdk=23b40f44-001b-4b12-8aa5-fbccafe2ec52,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0g-mc6b517hyhixd4,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,"Apple Iphone 15/15+ (128GB, 256GB) Super Retina XDR",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,12.619.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,68 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,1-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Pasuruan,,,,,,"Apple Iphone 15/15+ (128GB, 256GB) Super Retina XDR
Rp
12.619.000
4.9
68 Terjual
1-3 Hari
Pasuruan",https://shopee.co.id/Apple-Iphone-15-15-(128GB-256GB)-Super-Retina-XDR-i.49893858.43558463605?extraParams=%7B%22display_model_id%22%3A270713808008%2C%22model_selection_logic%22%3A3%7D&sp_atk=4140a827-9d0d-447b-bb59-e849dd6bb92d&xptdk=4140a827-9d0d-447b-bb59-e849dd6bb92d,,
https://down-id.img.susercontent.com/file/id-11134207-82250-mi1jb4odg4jmc1,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,[NEW] Apple iPhone 15 128 GB Garansi Resmi Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,10.274.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,271 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,-32%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"[NEW] Apple iPhone 15 128 GB Garansi Resmi Indonesia
Rp
10.274.000
-32%
4.8
271 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/-NEW-Apple-iPhone-15-128-GB-Garansi-Resmi-Indonesia-i.958170979.43917311129?extraParams=%7B%22display_model_id%22%3A350420725306%2C%22model_selection_logic%22%3A3%7D&sp_atk=dd3b8b8f-f9ce-48d2-b677-9af4cf0cd67b&xptdk=dd3b8b8f-f9ce-48d2-b677-9af4cf0cd67b,,
