-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,text-xs/sp14_2,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,inline-block,w-auto,text-white,text-shopee-primary,pointer-events-none_3,img_2,truncate,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7rbk6-m6drld4bn4rsb5,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Hp Nokia E7 jadul mulus,Rp,525.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,-36%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,"Scrape to BigSeller
Hp Nokia E7 jadul mulus
Rp
525.000
-36%
1 Terjual
Besok
Jakarta Pusat",https://shopee.co.id/Hp-Nokia-E7-jadul-mulus-i.62862844.26876570866?extraParams=%7B%22display_model_id%22%3A138330001751%2C%22model_selection_logic%22%3A3%7D&sp_atk=11a4aae4-59fc-4d0c-84a7-32b05f17ee1b&xptdk=11a4aae4-59fc-4d0c-84a7-32b05f17ee1b
https://down-id.img.susercontent.com/file/id-11134207-7rbkb-ma4xjat4omizf3,https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c,Nokia 105 bekas berkualitas,Rp,75.500,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Probolinggo,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,"Scrape to BigSeller
Nokia 105 bekas berkualitas
Rp
75.500
< 2 Hari
Kab. Probolinggo",https://shopee.co.id/Nokia-105-bekas-berkualitas-i.652112356.43101994183?extraParams=%7B%22display_model_id%22%3A290163956270%2C%22model_selection_logic%22%3A3%7D&sp_atk=b03a2888-bccd-49b2-b0c2-26a75202cc4b&xptdk=b03a2888-bccd-49b2-b0c2-26a75202cc4b
https://down-id.img.susercontent.com/file/cbf3f0a3d27c66ccf063a9ccefc44ab2,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,HP Nokia C3 / HP Jadul Nokia C3 / HP Bekas Nokia C3 Original,Rp,149.000,3.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,16 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bandung Barat,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
HP Nokia C3 / HP Jadul Nokia C3 / HP Bekas Nokia C3 Original
Rp
149.000
3.8
16 Terjual
2-3 Hari
Kab. Bandung Barat",https://shopee.co.id/HP-Nokia-C3-HP-Jadul-Nokia-C3-HP-Bekas-Nokia-C3-Original-i.451318957.7494828353?extraParams=%7B%22display_model_id%22%3A153186770546%2C%22model_selection_logic%22%3A3%7D&sp_atk=c1e239cb-d1cd-4aa7-ac70-d9d2881e3abb&xptdk=c1e239cb-d1cd-4aa7-ac70-d9d2881e3abb
https://down-id.img.susercontent.com/file/id-11134207-7r990-lqrxwj5tu1gu53,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,NOKIA 1280 CAS JARUM KECIL SCOND,Rp,45.000,4.4,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,34 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Cirebon,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
NOKIA 1280 CAS JARUM KECIL SCOND
Rp
45.000
4.4
34 Terjual
3-6 Hari
Kab. Cirebon",https://shopee.co.id/NOKIA-1280-CAS-JARUM-KECIL-SCOND-i.972364800.23733725445?extraParams=%7B%22display_model_id%22%3A214824849559%2C%22model_selection_logic%22%3A2%7D&sp_atk=b913992f-8c64-49de-bdd8-6e1391cfe68b&xptdk=b913992f-8c64-49de-bdd8-6e1391cfe68b
https://down-id.img.susercontent.com/file/a4bb5191485e770b96cad1925f1339ab,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,(kualitas terbaik) Nokia 6600 7610 6630 6670 6680 n70 x3 00 6303 6103 6131 HP jadul second original,Rp,215.000,4.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,180 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Banyuwangi,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
(kualitas terbaik) Nokia 6600 7610 6630 6670 6680 n70 x3 00 6303 6103 6131 HP jadul second original
Rp
215.000
4.0
180 Terjual
< 2 Hari
Kab. Banyuwangi",https://shopee.co.id/(kualitas-terbaik)-Nokia-6600-7610-6630-6670-6680-n70-x3-00-6303-6103-6131-HP-jadul-second-original-i.193551914.9214837013?extraParams=%7B%22display_model_id%22%3A142204683316%2C%22model_selection_logic%22%3A3%7D&sp_atk=a7ebea30-50bb-4af1-a467-212a05400f1d&xptdk=a7ebea30-50bb-4af1-a467-212a05400f1d
https://down-id.img.susercontent.com/file/sg-11134201-22120-deksxto97blve6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,NOKIA 105 2013 Second Original,Rp,68.000,4.7,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,41 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandar Lampung,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
NOKIA 105 2013 Second Original
Rp
68.000
4.7
41 Terjual
8-15 Hari
Bandar Lampung",https://shopee.co.id/NOKIA-105-2013-Second-Original-i.284868059.4992649794?extraParams=%7B%22display_model_id%22%3A141493520930%2C%22model_selection_logic%22%3A3%7D&sp_atk=e45b1ee1-5535-434a-857c-ca179dbf85fc&xptdk=e45b1ee1-5535-434a-857c-ca179dbf85fc
https://down-id.img.susercontent.com/file/309e7c3ac19847bb652bb8380f87703d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Nokia 1110 /1600 /2310 /1616 /100 /1280 / 105 old 105 1200 1208 105 2017  second original,Rp,65.000,4.1,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,920 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Banyuwangi,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
Nokia 1110 /1600 /2310 /1616 /100 /1280 / 105 old 105 1200 1208 105 2017 second original
Rp
65.000
4.1
920 Terjual
< 2 Hari
Kab. Banyuwangi",https://shopee.co.id/Nokia-1110-1600-2310-1616-100-1280-105-old-105-1200-1208-105-2017-second-original-i.193551914.7955415489?extraParams=%7B%22display_model_id%22%3A44007505538%2C%22model_selection_logic%22%3A3%7D&sp_atk=e47a7e48-15e4-4ce6-9b0b-117060b6a67f&xptdk=e47a7e48-15e4-4ce6-9b0b-117060b6a67f
https://down-id.img.susercontent.com/file/id-11134207-7rbk7-m76avjf5aa7ea6,,Nokia 5.3 6/64 GB Ex Nokia Resmi Second Bekas Seken Original,Rp,990.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,"Scrape to BigSeller
Nokia 5.3 6/64 GB Ex Nokia Resmi Second Bekas Seken Original
Rp
990.000
Besok
Jakarta Utara",https://shopee.co.id/Nokia-5.3-6-64-GB-Ex-Nokia-Resmi-Second-Bekas-Seken-Original-i.304735900.29829045066?extraParams=%7B%22display_model_id%22%3A252842463360%2C%22model_selection_logic%22%3A3%7D&sp_atk=c6262767-6487-4731-8ae9-5721e31ac3ff&xptdk=c6262767-6487-4731-8ae9-5721e31ac3ff
https://down-id.img.susercontent.com/file/efbf60ffa006b61f3cc05ab0a0f23916,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Nokia Asha 210 Second,Rp,200.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5-8 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Denpasar,,,,,,,Cicilan,"Scrape to BigSeller
Nokia Asha 210 Second
Rp
200.000
Cicilan
5-8 Hari
Denpasar",https://shopee.co.id/Nokia-Asha-210-Second-i.37653213.14981508975?extraParams=%7B%22display_model_id%22%3A144277814669%2C%22model_selection_logic%22%3A3%7D&sp_atk=372307db-f1cf-4d7a-a569-2e6cc8e91d72&xptdk=372307db-f1cf-4d7a-a569-2e6cc8e91d72
https://down-id.img.susercontent.com/file/id-11134207-7ra0r-mbycl7ngdd8c32,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,NOKIA 105 4G refurbished,Rp,50.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-7 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tomohon,,,,,,,,"Scrape to BigSeller
NOKIA 105 4G refurbished
Rp
50.000
3-7 Hari
Tomohon",https://shopee.co.id/NOKIA-105-4G-refurbished-i.402653113.40907811091?extraParams=%7B%22display_model_id%22%3A265662607211%2C%22model_selection_logic%22%3A2%7D&sp_atk=990f0280-5b17-48f7-a2c0-1303f60f7768&xptdk=990f0280-5b17-48f7-a2c0-1303f60f7768
https://down-id.img.susercontent.com/file/e8fe083d5455be545c94bda0cf7965bf,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,HP Nokia 3310 / HP Nokia 3315 / HP jadul 33XX / HP Bekas Berkualitas,Rp,349.000,4.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,23 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bandung Barat,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
HP Nokia 3310 / HP Nokia 3315 / HP jadul 33XX / HP Bekas Berkualitas
Rp
349.000
4.0
23 Terjual
2-3 Hari
Kab. Bandung Barat",https://shopee.co.id/HP-Nokia-3310-HP-Nokia-3315-HP-jadul-33XX-HP-Bekas-Berkualitas-i.451318957.10324007675?extraParams=%7B%22display_model_id%22%3A111326559354%2C%22model_selection_logic%22%3A3%7D&sp_atk=43492338-a165-4818-a00e-cc393a5fbb0d&xptdk=43492338-a165-4818-a00e-cc393a5fbb0d
https://down-id.img.susercontent.com/file/id-11134207-7rbkc-magk6sghqfq64c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,NOKIA 110 dual sim ( bekas terbaik),Rp,75.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Cirebon,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
NOKIA 110 dual sim ( bekas terbaik)
Rp
75.000
5.0
1 Terjual
2-5 Hari
Kab. Cirebon",https://shopee.co.id/NOKIA-110-dual-sim-(-bekas-terbaik)-i.181163894.43702864143?extraParams=%7B%22display_model_id%22%3A285235843291%2C%22model_selection_logic%22%3A3%7D&sp_atk=29993497-ad06-4d52-bd73-d0ed867d3296&xptdk=29993497-ad06-4d52-bd73-d0ed867d3296
https://down-id.img.susercontent.com/file/a5f8582eee09e8bcd74a2dd9d65d87ca,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,⭐⭐⭐⭐⭐ kualitas terbaik Nokia 1280 second original obral murah Nokia Center,Rp,60.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Banyuwangi,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
⭐⭐⭐⭐⭐ kualitas terbaik Nokia 1280 second original obral murah Nokia Center
Rp
60.000
5.0
2 Terjual
< 2 Hari
Kab. Banyuwangi",https://shopee.co.id/%E2%AD%90%E2%AD%90%E2%AD%90%E2%AD%90%E2%AD%90-kualitas-terbaik-Nokia-1280-second-original-obral-murah-Nokia-Center-i.193551914.7168588050?extraParams=%7B%22display_model_id%22%3A152117923345%2C%22model_selection_logic%22%3A3%7D&sp_atk=6c68642e-e99e-4c9e-9250-355b83ab01f9&xptdk=6c68642e-e99e-4c9e-9250-355b83ab01f9
https://down-id.img.susercontent.com/file/id-11134207-7r98v-lxyxinhym6q560,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Hp nokia 1280 Fullset jadul bekas mati total,Rp,180.000,5.0,,35 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tuban,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
Hp nokia 1280 Fullset jadul bekas mati total
Rp
180.000
5.0
35 Terjual
Kab. Tuban",https://shopee.co.id/Hp-nokia-1280-Fullset-jadul-bekas-mati-total-i.863621850.25883755976?extraParams=%7B%22display_model_id%22%3A158883265463%2C%22model_selection_logic%22%3A3%7D&sp_atk=6e520527-732e-436d-8ced-a49a9fe53dda&xptdk=6e520527-732e-436d-8ced-a49a9fe53dda
https://down-id.img.susercontent.com/file/id-11134207-7r98x-lzlqsm2l1lhka5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,NOKIA 105 1134 SCOND ORIGINAL,Rp,37.000,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,29 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Cirebon,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
NOKIA 105 1134 SCOND ORIGINAL
Rp
37.000
4.8
29 Terjual
2-5 Hari
Kab. Cirebon",https://shopee.co.id/NOKIA-105-1134-SCOND-ORIGINAL-i.317289282.12341790748?extraParams=%7B%22display_model_id%22%3A241502872370%2C%22model_selection_logic%22%3A2%7D&sp_atk=7db41061-9086-4554-9631-9c34bfa9e9ba&xptdk=7db41061-9086-4554-9631-9c34bfa9e9ba
https://down-id.img.susercontent.com/file/id-11134207-7rbk7-m9k6kpp4tfd900,,Nokia C31 4/64 GB Garansi Resmi Indonesia Second Bekas Original,Rp,1.090.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
Nokia C31 4/64 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.090.000
5.0
1 Terjual
Besok
Jakarta Utara",https://shopee.co.id/Nokia-C31-4-64-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.41850337699?extraParams=%7B%22display_model_id%22%3A295027150879%2C%22model_selection_logic%22%3A3%7D&sp_atk=109f7370-9fcf-4a37-a3ad-2d091443e7ce&xptdk=109f7370-9fcf-4a37-a3ad-2d091443e7ce
https://down-id.img.susercontent.com/file/id-11134207-7rasc-m1zk31jqf01900,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,NOKIA JADUL 1280 SCOND BIRU,Rp,29.400,4.4,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,45 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Cirebon,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,-2%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
NOKIA JADUL 1280 SCOND BIRU
Rp
29.400
-2%
4.4
45 Terjual
Besok
Kab. Cirebon",https://shopee.co.id/NOKIA-JADUL-1280-SCOND-BIRU-i.783717747.25837786799?extraParams=%7B%22display_model_id%22%3A236955736779%2C%22model_selection_logic%22%3A2%7D&sp_atk=c55f6c83-cbff-4220-8582-cce3d8f20e04&xptdk=c55f6c83-cbff-4220-8582-cce3d8f20e04
