-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,inline-block,text-white,img,text-xs/sp14_2,w-auto,text-ellipsis,text-shopee-primary,truncate,pointer-events-none_3,_container,_container_link,text-xs,img_2,text-xs_2
https://down-id.img.susercontent.com/file/id-11134207-7ra0j-mcqk2zxchsfje4,,ITEL A90 4/64GB & 4/128GB SECOND FULLSET,Rp,1.180.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,"ITEL A90 4/64GB & 4/128GB SECOND FULLSET
Rp
1.180.000
4.9
36 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/ITEL-A90-4-64GB-4-128GB-SECOND-FULLSET-i.86064906.43110676584?extraParams=%7B%22display_model_id%22%3A249024596826%2C%22model_selection_logic%22%3A3%7D&sp_atk=3a62d04e-84d2-42ec-9c61-7349351bb2a8&xptdk=3a62d04e-84d2-42ec-9c61-7349351bb2a8,,,36 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7rasa-m52hif89jel470,,Itel RS4 8/128 GB Garansi Resmi Indonesia Second Bekas Original,Rp,1.675.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"Itel RS4 8/128 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.675.000
5.0
4 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Itel-RS4-8-128-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.515774005.24440509308?extraParams=%7B%22display_model_id%22%3A49861387275%2C%22model_selection_logic%22%3A3%7D&sp_atk=d3ced7b5-df35-4c50-8577-043709227e56&xptdk=d3ced7b5-df35-4c50-8577-043709227e56,,,4 Terjual
https://down-id.img.susercontent.com/file/id-11134207-822wl-mn04aqy1g5c5de,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ITEL S23 4G 8/128GB SECOND UNIT ONLY,Rp,1.350.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"ITEL S23 4G 8/128GB SECOND UNIT ONLY
Rp
1.350.000
< 2 Hari
Jakarta Pusat",https://shopee.co.id/ITEL-S23-4G-8-128GB-SECOND-UNIT-ONLY-i.444768334.44707476569?extraParams=%7B%22display_model_id%22%3A297467325149%2C%22model_selection_logic%22%3A3%7D&sp_atk=6acee568-44cb-4a29-b7af-3175159d7551&xptdk=6acee568-44cb-4a29-b7af-3175159d7551,,,< 2 Hari
https://down-id.img.susercontent.com/file/id-11134207-8224t-mifre2jp4w0719,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,second android Itel A 50 3/128gb Likenew,Rp,1.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,Produk Baru,,"second android Itel A 50 3/128gb Likenew
Rp
1.000.000
Produk Baru
< 2 Hari
Bandung",https://shopee.co.id/second-android-Itel-A-50-3-128gb-Likenew-i.1595000456.51103328109?extraParams=%7B%22display_model_id%22%3A307268394529%2C%22model_selection_logic%22%3A3%7D&sp_atk=f4fb5f39-edfc-4dd5-a8a1-aa0465b41b6a&xptdk=f4fb5f39-edfc-4dd5-a8a1-aa0465b41b6a,,,< 2 Hari
https://down-id.img.susercontent.com/file/id-11134207-7rbk7-m9fgj4qfw6xd29,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Itel P55 NFC 8/256GB Fullset Mulus Second 5G,Rp,1.450.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"Itel P55 NFC 8/256GB Fullset Mulus Second 5G
Rp
1.450.000
5.0
8 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/Itel-P55-NFC-8-256GB-Fullset-Mulus-Second-5G-i.795353877.26421900032?extraParams=%7B%22display_model_id%22%3A227774301273%2C%22model_selection_logic%22%3A3%7D&sp_atk=49804930-bbb1-4388-945f-3dd2e95a2238&xptdk=49804930-bbb1-4388-945f-3dd2e95a2238,,,8 Terjual
https://down-id.img.susercontent.com/file/id-11134207-8224p-mknhqffwyx3940,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ITEL VISTATAB 11 4/128GB SECOND FULLSET ORIGINAL BERGARANSI,Rp,1.640.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,Cicilan,,"ITEL VISTATAB 11 4/128GB SECOND FULLSET ORIGINAL BERGARANSI
Rp
1.640.000
Cicilan
5.0
2 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/ITEL-VISTATAB-11-4-128GB-SECOND-FULLSET-ORIGINAL-BERGARANSI-i.281286305.7791317118?extraParams=%7B%22display_model_id%22%3A134537108870%2C%22model_selection_logic%22%3A3%7D&sp_atk=273e6959-07fa-4845-b7b9-94b0854690b2&xptdk=273e6959-07fa-4845-b7b9-94b0854690b2,,,2 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7ra0k-mbp5o1sflxb2c6,,Itel S25 8/128 GB Garansi Resmi Indonesia Second Bekas Original,Rp,1.575.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"Itel S25 8/128 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.575.000
< 2 Hari
Jakarta Utara",https://shopee.co.id/Itel-S25-8-128-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.1388801445.43657031633?extraParams=%7B%22display_model_id%22%3A280596517206%2C%22model_selection_logic%22%3A3%7D&sp_atk=ccd8fc55-98a3-468c-97d1-3fcaa639c48b&xptdk=ccd8fc55-98a3-468c-97d1-3fcaa639c48b,,,< 2 Hari
https://down-id.img.susercontent.com/file/id-11134207-7r98w-lrzw1ke7qvck67,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ITEL A70 3/64 4/64 4/128 4/256GB SECOND FULLSET,Rp,1.125.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"ITEL A70 3/64 4/64 4/128 4/256GB SECOND FULLSET
Rp
1.125.000
5.0
27 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/ITEL-A70-3-64-4-64-4-128-4-256GB-SECOND-FULLSET-i.365327344.24264501464?extraParams=%7B%22display_model_id%22%3A240988166335%2C%22model_selection_logic%22%3A3%7D&sp_atk=2654db60-b56b-4c89-9941-ff6281e0448b&xptdk=2654db60-b56b-4c89-9941-ff6281e0448b,,,27 Terjual
https://down-id.img.susercontent.com/file/id-11134207-822wm-mnb6mo6zl9tu6d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ITEL A100C 4/64GB HANDPHONE SECOND FULLSET BATANGAN ORIGINAL BERGARANSI,Rp,1.240.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"ITEL A100C 4/64GB HANDPHONE SECOND FULLSET BATANGAN ORIGINAL BERGARANSI
Rp
1.240.000
< 2 Hari
Jakarta Selatan",https://shopee.co.id/ITEL-A100C-4-64GB-HANDPHONE-SECOND-FULLSET-BATANGAN-ORIGINAL-BERGARANSI-i.281286305.43330257700?extraParams=%7B%22display_model_id%22%3A360818280075%2C%22model_selection_logic%22%3A3%7D&sp_atk=b1b97a20-52d2-4a3e-aabb-14f0b770ec5b&xptdk=b1b97a20-52d2-4a3e-aabb-14f0b770ec5b,,,< 2 Hari
https://down-id.img.susercontent.com/file/id-11134207-7r98t-m09qdj9r9kyk92,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Itel S23 Ram 8/128 GB Second Nominus Second Segel Garansi,Rp,1.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Karawang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,"Itel S23 Ram 8/128 GB Second Nominus Second Segel Garansi
Rp
1.500.000
2 Terjual
3-6 Hari
Kab. Karawang",https://shopee.co.id/Itel-S23-Ram-8-128-GB-Second-Nominus-Second-Segel-Garansi-i.958183516.28061510607?extraParams=%7B%22display_model_id%22%3A207812597038%2C%22model_selection_logic%22%3A3%7D&sp_atk=18a57739-d638-4763-8035-f84722f4df36&xptdk=18a57739-d638-4763-8035-f84722f4df36,,,2 Terjual
https://down-id.img.susercontent.com/file/id-11134207-822wt-mna577nzpf5xaa,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ITEL A100C 4/64GB HP SECOND FULLSET,Rp,1.245.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"ITEL A100C 4/64GB HP SECOND FULLSET
Rp
1.245.000
< 2 Hari
Jakarta Selatan",https://shopee.co.id/ITEL-A100C-4-64GB-HP-SECOND-FULLSET-i.1215776218.45409193981?extraParams=%7B%22display_model_id%22%3A395813685239%2C%22model_selection_logic%22%3A3%7D&sp_atk=00589d97-3cd4-4c48-8ffc-2602d8ccd995&xptdk=00589d97-3cd4-4c48-8ffc-2602d8ccd995,,,< 2 Hari
https://down-id.img.susercontent.com/file/id-11134207-8224t-milclufmzpxk20,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,second android likenew itel a90 4/64gb,Rp,1.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,Produk Baru,,"second android likenew itel a90 4/64gb
Rp
1.000.000
Produk Baru
< 2 Hari
Bandung",https://shopee.co.id/second-android-likenew-itel-a90-4-64gb-i.1595000456.40827446039?extraParams=%7B%22display_model_id%22%3A390336416762%2C%22model_selection_logic%22%3A3%7D&sp_atk=9d0a20e7-261c-42cd-88e1-9ce22b71065a&xptdk=9d0a20e7-261c-42cd-88e1-9ce22b71065a,,,< 2 Hari
https://down-id.img.susercontent.com/file/id-11134207-81ztq-mfjfj16dpiq04e,,Itel City 100 8/128 GB Garansi Resmi Indonesia Second Bekas Original,Rp,1.490.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"Itel City 100 8/128 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.490.000
5.0
5 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Itel-City-100-8-128-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.41773092384?extraParams=%7B%22display_model_id%22%3A99892996851%2C%22model_selection_logic%22%3A3%7D&sp_atk=2f22645b-5143-4bc4-b65e-c6839c92ea1d&xptdk=2f22645b-5143-4bc4-b65e-c6839c92ea1d,,,5 Terjual
https://down-id.img.susercontent.com/file/id-11134207-81ztq-mf5bkavj3nda29,,Itel P40 4/64 GB Garansi Resmi Indonesia Second Bekas Original,Rp,1.075.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"Itel P40 4/64 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.075.000
5.0
2 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Itel-P40-4-64-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.515774005.40171872789?extraParams=%7B%22display_model_id%22%3A296779236442%2C%22model_selection_logic%22%3A3%7D&sp_atk=1a53ec88-d411-4488-8c21-74b4c4ac2f0b&xptdk=1a53ec88-d411-4488-8c21-74b4c4ac2f0b,,,2 Terjual
https://down-id.img.susercontent.com/file/id-11134207-8224w-mk3texvoye4jef,,Itel S25 Ultra 8/256GB SECOND FULLSET ORIGINAL,Rp,1.900.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sukabumi,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,,,,"Itel S25 Ultra 8/256GB SECOND FULLSET ORIGINAL
Rp
1.900.000
5.0
1 Terjual
2-5 Hari
Kab. Sukabumi",https://shopee.co.id/Itel-S25-Ultra-8-256GB-SECOND-FULLSET-ORIGINAL-i.308163219.52705624863?extraParams=%7B%22display_model_id%22%3A405509322841%2C%22model_selection_logic%22%3A3%7D&sp_atk=bf61b00c-2819-4fd2-a777-eaf904c45a0e&xptdk=bf61b00c-2819-4fd2-a777-eaf904c45a0e,,,1 Terjual
https://down-id.img.susercontent.com/file/id-11134207-82252-mipq6cfheoe898,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,second android Likenew itel a90 4/128gb,Rp,1.050.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,Produk Baru,,"second android Likenew itel a90 4/128gb
Rp
1.050.000
Produk Baru
< 2 Hari
Bandung",https://shopee.co.id/second-android-Likenew-itel-a90-4-128gb-i.1595000456.53353785004?extraParams=%7B%22display_model_id%22%3A445359314615%2C%22model_selection_logic%22%3A3%7D&sp_atk=b51b4225-1c3d-4480-b03b-deac23ec0b3d&xptdk=b51b4225-1c3d-4480-b03b-deac23ec0b3d,,,< 2 Hari
https://down-id.img.susercontent.com/file/id-11134207-81zti-mfkzjdv06h3f42,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Itel A90 4/64 4/128 Second Fullset Kinerja Mulus,Rp,1.449.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,,,,,,"Itel A90 4/64 4/128 Second Fullset Kinerja Mulus
Rp
1.449.000
4.8
16 Terjual
2-4 Hari
Jakarta Barat",https://shopee.co.id/Itel-A90-4-64-4-128-Second-Fullset-Kinerja-Mulus-i.365327344.40511302790?extraParams=%7B%22display_model_id%22%3A420834290502%2C%22model_selection_logic%22%3A3%7D&sp_atk=084c4453-5e00-46ac-80bc-6ef76ffbf5b0&xptdk=084c4453-5e00-46ac-80bc-6ef76ffbf5b0,,,16 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7rasc-m2fbw7fy0tbo4d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Itel P55 Ram 8/128 GB fulset nominus second,Rp,1.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Karawang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.2,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,"Itel P55 Ram 8/128 GB fulset nominus second
Rp
1.500.000
4.2
12 Terjual
< 2 Hari
Kab. Karawang",https://shopee.co.id/Itel-P55-Ram-8-128-GB-fulset-nominus-second-i.958183516.26254557723?extraParams=%7B%22display_model_id%22%3A265134711656%2C%22model_selection_logic%22%3A3%7D&sp_atk=679be5ca-fee6-4cc3-9b5e-31c7a9b09e92&xptdk=679be5ca-fee6-4cc3-9b5e-31c7a9b09e92,,,12 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7rasc-m5ag507lqtoz5f,,"Itel Vision 1 Pro 3/32GB Second 4G LTE 6,5"" Display",Rp,849.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,"Itel Vision 1 Pro 3/32GB Second 4G LTE 6,5"" Display
Rp
849.000
< 2 Hari
Jakarta Barat",https://shopee.co.id/Itel-Vision-1-Pro-3-32GB-Second-4G-LTE-6-5-Display-i.86064906.18171498126?extraParams=%7B%22display_model_id%22%3A242519212601%2C%22model_selection_logic%22%3A3%7D&sp_atk=a28892ca-cace-4461-a9b0-1f7a06cf482a&xptdk=a28892ca-cace-4461-a9b0-1f7a06cf482a,,,< 2 Hari
