-image-yazkc-11,text-sm,inline-block,text-xs/sp14,font-medium,text-ellipsis,img,text-xs/sp14_2,text-xs,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,-image-yazkc-11_2,text-shopee-primary,pointer-events-none_3,text-white_2,truncate,_container,_container_link,text-shopee-green,img_2
https://down-id.img.susercontent.com/file/id-11134207-7ras8-m5wdvk8h4hli8d,Tecno Spark 20 Pro 8/256 GB | 12/256 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.590.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,11 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,< 2 Hari,,"Tecno Spark 20 Pro 8/256 GB | 12/256 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.590.000
5.0
11 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Tecno-Spark-20-Pro-8-256-GB-12-256-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.26322783414?extraParams=%7B%22display_model_id%22%3A233823777923%2C%22model_selection_logic%22%3A3%7D&sp_atk=96795666-49df-42e9-abf4-cb9ced8b2fa3&xptdk=96795666-49df-42e9-abf4-cb9ced8b2fa3,,
https://down-id.img.susercontent.com/file/id-11134207-822ws-mn2koitda1ol01,TECNO SPARK 30 /256 TECNO SPARK30 8/256 TECNOSPARK30 8/256 SECOND BEKAS GARANSI RESMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.600.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,,< 2 Hari,,"TECNO SPARK 30 /256 TECNO SPARK30 8/256 TECNOSPARK30 8/256 SECOND BEKAS GARANSI RESMI
Rp
1.600.000
< 2 Hari
Tangerang",https://shopee.co.id/TECNO-SPARK-30-256-TECNO-SPARK30-8-256-TECNOSPARK30-8-256-SECOND-BEKAS-GARANSI-RESMI-i.853782271.48558902001?extraParams=%7B%22display_model_id%22%3A330787693406%2C%22model_selection_logic%22%3A3%7D&sp_atk=8c90c40c-799c-46dc-b9cb-2cce4dd6d97a&xptdk=8c90c40c-799c-46dc-b9cb-2cce4dd6d97a,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk6-m9vijr21m15q45,Tecno Spark Go 1 Ram 3/64GB | Ram 4/64GB | Ram 4/128GB Second Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.199.888,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,15 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari Ini 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,-40%,,Hari Ini 12:00,,"Tecno Spark Go 1 Ram 3/64GB | Ram 4/64GB | Ram 4/128GB Second Original
Rp
1.199.888
-40%
4.9
15 Terjual
Hari Ini 12:00
Surabaya",https://shopee.co.id/Tecno-Spark-Go-1-Ram-3-64GB-Ram-4-64GB-Ram-4-128GB-Second-Original-i.358338280.40051277564?extraParams=%7B%22display_model_id%22%3A345427152413%2C%22model_selection_logic%22%3A3%7D&sp_atk=7537346c-d77e-4a52-9c3b-18f2c16e1d8b&xptdk=7537346c-d77e-4a52-9c3b-18f2c16e1d8b,,
https://down-id.img.susercontent.com/file/id-11134207-822wp-mmvclrx28000bf,Tecno Spark GO 2 3/64 4/64 4/128 GB Garansi Resmi Indonesia Second,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.050.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Purwakarta,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,,,< 2 Hari,,"Tecno Spark GO 2 3/64 4/64 4/128 GB Garansi Resmi Indonesia Second
Rp
1.050.000
1 Terjual
< 2 Hari
Kab. Purwakarta",https://shopee.co.id/Tecno-Spark-GO-2-3-64-4-64-4-128-GB-Garansi-Resmi-Indonesia-Second-i.980430222.41229925477?extraParams=%7B%22display_model_id%22%3A375758172920%2C%22model_selection_logic%22%3A3%7D&sp_atk=dcd68c98-63cb-451b-b212-fe8a5db0dca1&xptdk=dcd68c98-63cb-451b-b212-fe8a5db0dca1,,
https://down-id.img.susercontent.com/file/id-11134207-7rasl-m3wbl4twt81o5a,Tecno Pova Neo 2 4/128 | 6/128 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.390.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,13 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,< 2 Hari,,"Tecno Pova Neo 2 4/128 | 6/128 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.390.000
4.7
13 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Tecno-Pova-Neo-2-4-128-6-128-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.29920939708?extraParams=%7B%22display_model_id%22%3A243283744676%2C%22model_selection_logic%22%3A3%7D&sp_atk=cb8c91fb-8c2a-4133-b7b4-eaa1b6ff815a&xptdk=cb8c91fb-8c2a-4133-b7b4-eaa1b6ff815a,,
https://down-id.img.susercontent.com/file/id-11134207-822wu-mm9su9jzdqtk8a,Second Tecno Spark 20 Plus,,Rp,1.800.000,,,,4-7 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Pangkajene Kepulauan,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,,,,"Second Tecno Spark 20 Plus
Rp
1.800.000
4-7 Hari
Kab. Pangkajene Kepulauan",https://shopee.co.id/Second-Tecno-Spark-20-Plus-i.901947106.41679525650?extraParams=%7B%22display_model_id%22%3A380686849838%2C%22model_selection_logic%22%3A3%7D&sp_atk=836a6841-1d76-4a6f-afb8-0eb98eba11c0&xptdk=836a6841-1d76-4a6f-afb8-0eb98eba11c0,,
https://down-id.img.susercontent.com/file/id-11134207-822wk-mlf8u64d8yys2b,TECNO POVA 7 4G RAM 8/256GB SECOND MULUS TERAWAT,,Rp,2.390.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,< 2 Hari,,"TECNO POVA 7 4G RAM 8/256GB SECOND MULUS TERAWAT
Rp
2.390.000
-1%
1 Terjual
< 2 Hari
Surabaya",https://shopee.co.id/TECNO-POVA-7-4G-RAM-8-256GB-SECOND-MULUS-TERAWAT-i.1737394505.28394320690?extraParams=%7B%22display_model_id%22%3A335606383932%2C%22model_selection_logic%22%3A3%7D&sp_atk=fce8aed1-a698-4ed3-814b-896f8a9fd8f3&xptdk=fce8aed1-a698-4ed3-814b-896f8a9fd8f3,,
https://down-id.img.susercontent.com/file/id-11134207-822wm-mn4a1axorxu046,TECNO SPARK GO 3 SECOND FULLSET,,Rp,1.299.999,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,,< 2 Hari,,"TECNO SPARK GO 3 SECOND FULLSET
Rp
1.299.999
< 2 Hari
Tangerang",https://shopee.co.id/TECNO-SPARK-GO-3-SECOND-FULLSET-i.364395456.48858972882?extraParams=%7B%22display_model_id%22%3A158009872049%2C%22model_selection_logic%22%3A3%7D&sp_atk=6efe7dfb-b22f-402d-b02c-78124367c8b2&xptdk=6efe7dfb-b22f-402d-b02c-78124367c8b2,,
https://down-id.img.susercontent.com/file/id-11134207-822wh-mmm0a1ur4lc1b9,TECNO SPARK 40 8/256 SECOND MULUS TERAWAT,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.289.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,Besok 12:00,,"TECNO SPARK 40 8/256 SECOND MULUS TERAWAT
Rp
2.289.000
Besok 12:00
Kab. Sidoarjo",https://shopee.co.id/TECNO-SPARK-40-8-256-SECOND-MULUS-TERAWAT-i.309409025.47208216484?extraParams=%7B%22display_model_id%22%3A310728932681%2C%22model_selection_logic%22%3A3%7D&sp_atk=deaba272-3628-468c-a616-41a439777590&xptdk=deaba272-3628-468c-a616-41a439777590,,
https://down-id.img.susercontent.com/file/id-11134207-7rasa-m5109bn1m3wg53,Tecno Spark 10 8/128 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.149.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,< 2 Hari,,"Tecno Spark 10 8/128 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.149.000
5.0
4 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Tecno-Spark-10-8-128-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.26123534703?extraParams=%7B%22display_model_id%22%3A195722743254%2C%22model_selection_logic%22%3A3%7D&sp_atk=50f665b6-ca5d-4346-a149-6e6aba7abcbd&xptdk=50f665b6-ca5d-4346-a149-6e6aba7abcbd,,
https://down-id.img.susercontent.com/file/sg-11134201-8262n-mk7xi0918mbof1,Tecno Spark 20 Pro Plus Ram 8GB Rom 256GB Second Pusat Gadget,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.099.111,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Hari Ini 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari Ini 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,-16%,,Cashback 99%,,"Tecno Spark 20 Pro Plus Ram 8GB Rom 256GB Second Pusat Gadget
Rp
2.099.111
-16%
Cashback 99%
Hari Ini 12:00
Surabaya",https://shopee.co.id/Tecno-Spark-20-Pro-Plus-Ram-8GB-Rom-256GB-Second-Pusat-Gadget-i.1474904896.53205718338?extraParams=%7B%22display_model_id%22%3A440517999051%2C%22model_selection_logic%22%3A3%7D&sp_atk=83fdd506-eb50-4d8a-afff-b3fef310a80b&xptdk=83fdd506-eb50-4d8a-afff-b3fef310a80b,,
https://down-id.img.susercontent.com/file/id-11134207-822wo-mnasy7qyxse999,TECNO POVA 7 5G 8/128 & 8/256 SECOND FULLSET ORIGINAL,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.499.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,< 2 Hari,,"TECNO POVA 7 5G 8/128 & 8/256 SECOND FULLSET ORIGINAL
Rp
2.499.000
< 2 Hari
Kab. Bogor",https://shopee.co.id/TECNO-POVA-7-5G-8-128-8-256-SECOND-FULLSET-ORIGINAL-i.586330356.53659202008?extraParams=%7B%22display_model_id%22%3A315815569908%2C%22model_selection_logic%22%3A3%7D&sp_atk=69d07fcf-af1a-4ad7-865a-48ba63758db4&xptdk=69d07fcf-af1a-4ad7-865a-48ba63758db4,,
https://down-id.img.susercontent.com/file/id-11134207-7rbkb-ma3odcfun7znf4,Tecno Spark 30C Ram 6/128GB | Ram 8/256GB | Second Pusat Gadget,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.653.111,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari Ini 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,-17%,,Cashback 99%,,"Tecno Spark 30C Ram 6/128GB | Ram 8/256GB | Second Pusat Gadget
Rp
1.653.111
-17%
Cashback 99%
5.0
5 Terjual
Hari Ini 12:00
Surabaya",https://shopee.co.id/Tecno-Spark-30C-Ram-6-128GB-Ram-8-256GB-Second-Pusat-Gadget-i.1474904896.42601914925?extraParams=%7B%22display_model_id%22%3A365726825590%2C%22model_selection_logic%22%3A3%7D&sp_atk=27210557-d88a-4570-9f13-5afdd9c48eeb&xptdk=27210557-d88a-4570-9f13-5afdd9c48eeb,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0s-mdh6o89p9wvo2e,TECNO SPARK 10 PRO 8/256GB Second Mulus,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.699.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,Besok 12:00,,"TECNO SPARK 10 PRO 8/256GB Second Mulus
Rp
1.699.000
1 Terjual
Besok 12:00
Kab. Sidoarjo",https://shopee.co.id/TECNO-SPARK-10-PRO-8-256GB-Second-Mulus-i.309409025.44413558813?extraParams=%7B%22display_model_id%22%3A267554974389%2C%22model_selection_logic%22%3A3%7D&sp_atk=4ce279ce-ca0e-4dbd-bf9a-dbc98e820719&xptdk=4ce279ce-ca0e-4dbd-bf9a-dbc98e820719,,
https://down-id.img.susercontent.com/file/id-11134207-822wu-mltpruoqugar13,TECNO SPARK 30 PRO 8/128GB SECOND MULUS PEMAKAIAN,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.993.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,Besok 12:00,,"TECNO SPARK 30 PRO 8/128GB SECOND MULUS PEMAKAIAN
Rp
1.993.000
Besok 12:00
Kab. Sidoarjo",https://shopee.co.id/TECNO-SPARK-30-PRO-8-128GB-SECOND-MULUS-PEMAKAIAN-i.309409025.40929279546?extraParams=%7B%22display_model_id%22%3A315643455968%2C%22model_selection_logic%22%3A3%7D&sp_atk=122a945d-ec32-4479-890d-4093b476bbc5&xptdk=122a945d-ec32-4479-890d-4093b476bbc5,,
https://down-id.img.susercontent.com/file/id-11134207-7rasd-m0jwit2m7txy82,Tecno Pova 5 8/256 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.690.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,12 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,< 2 Hari,,"Tecno Pova 5 8/256 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.690.000
4.7
12 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Tecno-Pova-5-8-256-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.25636395917?extraParams=%7B%22display_model_id%22%3A256659185622%2C%22model_selection_logic%22%3A3%7D&sp_atk=f8271e29-90fe-45d7-81d9-5152e9ee5e1c&xptdk=f8271e29-90fe-45d7-81d9-5152e9ee5e1c,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0h-mdpmevu1qb4b3e,TECNO SPARK 30C 6/128GB Second Mulus Terawat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.539.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,Besok 12:00,,"TECNO SPARK 30C 6/128GB Second Mulus Terawat
Rp
1.539.000
5.0
3 Terjual
Besok 12:00
Kab. Sidoarjo",https://shopee.co.id/TECNO-SPARK-30C-6-128GB-Second-Mulus-Terawat-i.309409025.26740300674?extraParams=%7B%22display_model_id%22%3A291191725853%2C%22model_selection_logic%22%3A3%7D&sp_atk=9f2f8d5a-a04e-4df1-9f06-e3080a6e9d86&xptdk=9f2f8d5a-a04e-4df1-9f06-e3080a6e9d86,,
https://down-id.img.susercontent.com/file/id-11134207-7r98x-llq2753qhszr28,Tecno Pova Neo 2 4/128 Second Fullset Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.299.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,10 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,< 2 Hari,,"Tecno Pova Neo 2 4/128 Second Fullset Original
Rp
1.299.000
5.0
10 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/Tecno-Pova-Neo-2-4-128-Second-Fullset-Original-i.203572497.22480436774?extraParams=%7B%22display_model_id%22%3A89439071257%2C%22model_selection_logic%22%3A3%7D&sp_atk=732e9881-2283-49da-8ee6-aefa2de661cb&xptdk=732e9881-2283-49da-8ee6-aefa2de661cb,,
