-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,text-shopee-primary,truncate,w-auto,text-white,img,text-xs/sp14_3,pointer-events-none_3,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-822ws-mm5izjte0zy847,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HONOR X6C RAM 6 GB ROM 256 GB MEDIATEK HELIO G81 6.81 INC IPS 120 HZ,,Rp,3.219.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bekasi,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,"Scrape to BigSeller
HONOR X6C RAM 6 GB ROM 256 GB MEDIATEK HELIO G81 6.81 INC IPS 120 HZ
Rp
3.219.000
Besok
Kab. Bekasi",https://shopee.co.id/HONOR-X6C-RAM-6-GB-ROM-256-GB-MEDIATEK-HELIO-G81-6.81-INC-IPS-120-HZ-i.1322808231.52507553186?extraParams=%7B%22display_model_id%22%3A380672444324%2C%22model_selection_logic%22%3A3%7D&sp_atk=56b605ca-d6a1-482c-a718-6969b36525f3&xptdk=56b605ca-d6a1-482c-a718-6969b36525f3
https://down-id.img.susercontent.com/file/id-11134207-822wn-mn3mornyh6a005,,HONOR X6C 4G 6/256GB Kamera 50MP Baterai 5300mAh Smartphone Fast Charge 35W Garansi Resmi,,Rp,2.998.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,-12%,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Scrape to BigSeller
HONOR X6C 4G 6/256GB Kamera 50MP Baterai 5300mAh Smartphone Fast Charge 35W Garansi Resmi
Rp
2.998.000
-12%
Hadiah Gratis
Besok
Tangerang",https://shopee.co.id/HONOR-X6C-4G-6-256GB-Kamera-50MP-Baterai-5300mAh-Smartphone-Fast-Charge-35W-Garansi-Resmi-i.1373946385.53607696872?extraParams=%7B%22display_model_id%22%3A307479788394%2C%22model_selection_logic%22%3A3%7D&sp_atk=eea6039e-78ba-4891-b5bc-2883166b489a&xptdk=eea6039e-78ba-4891-b5bc-2883166b489a
https://down-id.img.susercontent.com/file/id-11134207-822wn-mlydkns6b11ka0,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,honor x6c 6/256gb 4g garansi 12 bulan new,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.100.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Batam,,,,,,,,"Scrape to BigSeller
honor x6c 6/256gb 4g garansi 12 bulan new
Rp
3.100.000
Batam",https://shopee.co.id/honor-x6c-6-256gb-4g-garansi-12-bulan-new-i.198476199.52907342361?extraParams=%7B%22display_model_id%22%3A415653742570%2C%22model_selection_logic%22%3A3%7D&sp_atk=2d375147-b9b4-431d-88f6-a1f09902f9fe&xptdk=2d375147-b9b4-431d-88f6-a1f09902f9fe
https://down-id.img.susercontent.com/file/id-11134207-822wl-mn3uu1tfkb2de2,,Honor X7D 8/512GB Snapdragon 685 108MP 6500mAh | Garansi Resmi Honor Indonesia 1 Tahun,,Rp,4.436.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,-1%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,"Scrape to BigSeller
Honor X7D 8/512GB Snapdragon 685 108MP 6500mAh | Garansi Resmi Honor Indonesia 1 Tahun
Rp
4.436.000
-1%
Besok
Jakarta Pusat",https://shopee.co.id/Honor-X7D-8-512GB-Snapdragon-685-108MP-6500mAh-Garansi-Resmi-Honor-Indonesia-1-Tahun-i.1349600609.49458943430?extraParams=%7B%22display_model_id%22%3A430791192362%2C%22model_selection_logic%22%3A3%7D&sp_atk=072a044b-1804-4d9c-a59f-de1b052e3906&xptdk=072a044b-1804-4d9c-a59f-de1b052e3906
https://down-id.img.susercontent.com/file/sg-11134201-7rdxw-mchicxzzyfvq4c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Honor 400 Lite 5G 8/256GB [108 MP, MediaTek Dimensity 7025-Ultra, MagicOS 9.0, 5230 mAh] - Garansi Resmi",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.010.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Madiun,,,,,,,,"Scrape to BigSeller
Honor 400 Lite 5G 8/256GB [108 MP, MediaTek Dimensity 7025-Ultra, MagicOS 9.0, 5230 mAh] - Garansi Resmi
Rp
4.010.000
2-3 Hari
Madiun",https://shopee.co.id/Honor-400-Lite-5G-8-256GB-108-MP-MediaTek-Dimensity-7025-Ultra-MagicOS-9.0-5230-mAh-Garansi-Resmi-i.55231304.43709406598?extraParams=%7B%22display_model_id%22%3A270786712892%2C%22model_selection_logic%22%3A3%7D&sp_atk=241cd9ad-8389-43ca-a71e-462cdd7e4f2a&xptdk=241cd9ad-8389-43ca-a71e-462cdd7e4f2a
https://down-id.img.susercontent.com/file/id-11134207-822wp-mmviwkhznpjc1c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Honor X7D 8/512 GB Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.599.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,"Scrape to BigSeller
Honor X7D 8/512 GB Garansi Resmi
Rp
4.599.000
Besok
Bandung",https://shopee.co.id/Honor-X7D-8-512-GB-Garansi-Resmi-i.1284276257.43579925502?extraParams=%7B%22display_model_id%22%3A420758213165%2C%22model_selection_logic%22%3A3%7D&sp_atk=37b1de54-5724-486b-95d8-7193d991412f&xptdk=37b1de54-5724-486b-95d8-7193d991412f
https://down-id.img.susercontent.com/file/id-11134207-822wk-mmkbkc0yxkhw20,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Honor X6C ( 6/256GB ) - Kamera 50MP Baterai 5300mAh Fast Charge 35W Smartphone Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.679.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,,,,,,"Scrape to BigSeller
Honor X6C ( 6/256GB ) - Kamera 50MP Baterai 5300mAh Fast Charge 35W Smartphone Garansi Resmi
Rp
2.679.000
1 Terjual
2-3 Hari
Jakarta Pusat",https://shopee.co.id/Honor-X6C-(-6-256GB-)-Kamera-50MP-Baterai-5300mAh-Fast-Charge-35W-Smartphone-Garansi-Resmi-i.1491513665.57558119826?extraParams=%7B%22display_model_id%22%3A415722190433%2C%22model_selection_logic%22%3A3%7D&sp_atk=27a431af-2790-4fb1-baeb-0a472861628a&xptdk=27a431af-2790-4fb1-baeb-0a472861628a
https://down-id.img.susercontent.com/file/id-11134207-822wm-mmzo2c5356o327,,HONOR MAGIC 5 5G 12/256 - RESMI BEACUKAI,,Rp,5.590.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-6 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Batang,,,,,,,,"Scrape to BigSeller
HONOR MAGIC 5 5G 12/256 - RESMI BEACUKAI
Rp
5.590.000
4-6 Hari
Kab. Batang",https://shopee.co.id/HONOR-MAGIC-5-5G-12-256-RESMI-BEACUKAI-i.1585867960.57408721105?extraParams=%7B%22display_model_id%22%3A445773709637%2C%22model_selection_logic%22%3A3%7D&sp_atk=39cba108-49f4-48a2-8175-4cbba6c0057b&xptdk=39cba108-49f4-48a2-8175-4cbba6c0057b
https://down-id.img.susercontent.com/file/dddd38b17283048470b099a78810ceaa,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Honor 8x 4/128 GB Garansi Honor Indonesia / PRE ORDER,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.498.999,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,20 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,,Cicilan,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,"Scrape to BigSeller
Honor 8x 4/128 GB Garansi Honor Indonesia / PRE ORDER
Rp
3.498.999
Cicilan
5.0
20 Terjual
3-4 Hari
Tangerang Selatan",https://shopee.co.id/Honor-8x-4-128-GB-Garansi-Honor-Indonesia-PRE-ORDER-i.119346266.1969738522?extraParams=%7B%22display_model_id%22%3A40858172581%2C%22model_selection_logic%22%3A3%7D&sp_atk=71e1ad0d-84fd-4052-86da-4251dc53e5b8&xptdk=71e1ad0d-84fd-4052-86da-4251dc53e5b8
https://down-id.img.susercontent.com/file/id-11134207-8224s-mjqt52lwjrwm19,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Honor 400 LITE 5G ram 8/256 dan 12/512 new,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.994.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,-1%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Scrape to BigSeller
Honor 400 LITE 5G ram 8/256 dan 12/512 new
Rp
3.994.000
-1%
5.0
4 Terjual
Besok
Medan",https://shopee.co.id/Honor-400-LITE-5G-ram-8-256-dan-12-512-new-i.1098981339.29492040169?extraParams=%7B%22display_model_id%22%3A306703486835%2C%22model_selection_logic%22%3A3%7D&sp_atk=b5044bd6-bc8a-4a3d-9fbe-aadd704f520a&xptdk=b5044bd6-bc8a-4a3d-9fbe-aadd704f520a
https://down-id.img.susercontent.com/file/dddd38b17283048470b099a78810ceaa,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Honor 8x 4/128 GB Garansi Honor Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.850.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,20 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,,Cicilan,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,"Scrape to BigSeller
Honor 8x 4/128 GB Garansi Honor Indonesia
Rp
3.850.000
Cicilan
5.0
20 Terjual
3-4 Hari
Tangerang Selatan",https://shopee.co.id/Honor-8x-4-128-GB-Garansi-Honor-Indonesia-i.119346266.1969750893?extraParams=%7B%22display_model_id%22%3A30858179403%2C%22model_selection_logic%22%3A3%7D&sp_atk=5138594a-9e86-49a8-95c3-b7205ce7f97f&xptdk=5138594a-9e86-49a8-95c3-b7205ce7f97f
https://down-id.img.susercontent.com/file/sg-11134275-825zx-mmikucwo7abmf4,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Honor X7D [8GB+512GB] - Garansi Resmi 1 Tahun,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,4.079.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,,,"Scrape to BigSeller
Honor X7D [8GB+512GB] - Garansi Resmi 1 Tahun
Rp
4.079.000
2-3 Hari
Jakarta Utara",https://shopee.co.id/Honor-X7D-8GB-512GB-Garansi-Resmi-1-Tahun-i.552568054.52158051254?extraParams=%7B%22display_model_id%22%3A375715392860%2C%22model_selection_logic%22%3A3%7D&sp_atk=f4e013b9-0ac7-46d4-9bab-4d338bf8aab7&xptdk=f4e013b9-0ac7-46d4-9bab-4d338bf8aab7
https://down-id.img.susercontent.com/file/id-11134207-7ra0u-mcuy4wmwi0jbd2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Honor X9 C 5G 12/256 GB Fullset Like New / Second,,Rp,3.699.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surakarta (Solo),,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,"Scrape to BigSeller
Honor X9 C 5G 12/256 GB Fullset Like New / Second
Rp
3.699.000
Besok
Surakarta (Solo)",https://shopee.co.id/Honor-X9-C-5G-12-256-GB-Fullset-Like-New-Second-i.473081429.28539367733?extraParams=%7B%22display_model_id%22%3A260930456070%2C%22model_selection_logic%22%3A3%7D&sp_atk=bd077137-c130-4a20-9a24-e77cba56941d&xptdk=bd077137-c130-4a20-9a24-e77cba56941d
https://down-id.img.susercontent.com/file/id-11134207-8224x-mhg8za6zgj5xda,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Honor X9C 5G [12GB+256GB] - Garansi Resmi 1 Tahun,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,4.399.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,"Scrape to BigSeller
Honor X9C 5G [12GB+256GB] - Garansi Resmi 1 Tahun
Rp
4.399.000
5.0
1 Terjual
2-3 Hari
Jakarta Utara",https://shopee.co.id/Honor-X9C-5G-12GB-256GB-Garansi-Resmi-1-Tahun-i.927728909.28084057013?extraParams=%7B%22display_model_id%22%3A258227310844%2C%22model_selection_logic%22%3A3%7D&sp_atk=22520a2b-6ac1-4109-99bb-52bd9af06c39&xptdk=22520a2b-6ac1-4109-99bb-52bd9af06c39
https://down-id.img.susercontent.com/file/id-11134207-82251-mhbzpxn4buoa04,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,honor x9c ram 12 / 256 resmi full ori garansi,,Rp,3.399.900,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,"Scrape to BigSeller
honor x9c ram 12 / 256 resmi full ori garansi
Rp
3.399.900
Besok
Bandung",https://shopee.co.id/honor-x9c-ram-12-256-resmi-full-ori-garansi-i.1428249474.44321724906?extraParams=%7B%22display_model_id%22%3A234540059566%2C%22model_selection_logic%22%3A3%7D&sp_atk=33bed6e8-93f9-453f-aee2-56ff9df5e5d3&xptdk=33bed6e8-93f9-453f-aee2-56ff9df5e5d3
https://down-id.img.susercontent.com/file/id-11134207-7ra0n-md96yaeyketz95,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,honor 70 pro 8/256 imei beacukai,,Rp,3.300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Banda Aceh,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,"Scrape to BigSeller
honor 70 pro 8/256 imei beacukai
Rp
3.300.000
Besok
Banda Aceh",https://shopee.co.id/honor-70-pro-8-256-imei-beacukai-i.56801986.41912215897?extraParams=%7B%22display_model_id%22%3A271022214791%2C%22model_selection_logic%22%3A3%7D&sp_atk=637a9479-64c8-44ba-9927-338b32fe1505&xptdk=637a9479-64c8-44ba-9927-338b32fe1505
https://down-id.img.susercontent.com/file/sg-11134201-7rdvk-mbusrc96i992af,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,honor X9c 5g resmi Indonesia,,Rp,3.850.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surakarta (Solo),,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,"Scrape to BigSeller
honor X9c 5g resmi Indonesia
Rp
3.850.000
Besok
Surakarta (Solo)",https://shopee.co.id/honor-X9c-5g-resmi-Indonesia-i.276888734.43557535587?extraParams=%7B%22display_model_id%22%3A206151584257%2C%22model_selection_logic%22%3A3%7D&sp_atk=5b0ca08f-6ea0-4fcc-92bf-bab8de6cd5a6&xptdk=5b0ca08f-6ea0-4fcc-92bf-bab8de6cd5a6
