-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,inline-block,img,text-xs/sp14_2,text-xs,text-shopee-primary,pointer-events-none_3,truncate,_container,_container_link
https://down-id.img.susercontent.com/file/sg-11134201-22110-g7iyh2vtrekv46,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Xiaomi Blackshark 1 6/64Gb second,Rp,2.700.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Besok,,,Cicilan,"Scrape to BigSeller
Xiaomi Blackshark 1 6/64Gb second
Rp
2.700.000
Cicilan
Besok
Jakarta Timur",https://shopee.co.id/Xiaomi-Blackshark-1-6-64Gb-second-i.174110882.11440389052?extraParams=%7B%22display_model_id%22%3A39418409354%2C%22model_selection_logic%22%3A3%7D&sp_atk=ab34a8f2-c603-4b5f-a737-ceda3b5510fa&xptdk=ab34a8f2-c603-4b5f-a737-ceda3b5510fa
https://down-id.img.susercontent.com/file/sg-11134201-7r98o-lks3mm20qh6929,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,XIAOMI BLACK SHARK 2 PRO 8/128 LIKE NEW SUPER MULUSS FULSET,Rp,4.350.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.3,4 Terjual,-11%,,Cicilan,"Scrape to BigSeller
XIAOMI BLACK SHARK 2 PRO 8/128 LIKE NEW SUPER MULUSS FULSET
Rp
4.350.000
-11%
Cicilan
4.3
4 Terjual
Besok
Jakarta Pusat",https://shopee.co.id/XIAOMI-BLACK-SHARK-2-PRO-8-128-LIKE-NEW-SUPER-MULUSS-FULSET-i.64979891.7142308854?extraParams=%7B%22display_model_id%22%3A30296301687%2C%22model_selection_logic%22%3A3%7D&sp_atk=44413d88-c66a-4c67-b6d2-599ff12a46df&xptdk=44413d88-c66a-4c67-b6d2-599ff12a46df
https://down-id.img.susercontent.com/file/9848759a84d1002856388d64f18bcafa,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,XIAOMI BLACKSHARK 3 RAM 12GB INTERNAL 256 GB EX GRNSI RESMI TAM MULUSS,Rp,9.499.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Besok,,,Cicilan,"Scrape to BigSeller
XIAOMI BLACKSHARK 3 RAM 12GB INTERNAL 256 GB EX GRNSI RESMI TAM MULUSS
Rp
9.499.000
Cicilan
Besok
Jakarta Barat",https://shopee.co.id/XIAOMI-BLACKSHARK-3-RAM-12GB-INTERNAL-256-GB-EX-GRNSI-RESMI-TAM-MULUSS-i.218103747.16459824157?extraParams=%7B%22display_model_id%22%3A172343975146%2C%22model_selection_logic%22%3A3%7D&sp_atk=c08d2297-2665-4577-b8d4-40d89fbc4aad&xptdk=c08d2297-2665-4577-b8d4-40d89fbc4aad
https://down-id.img.susercontent.com/file/0dc94e2230b6a6a27abf94de3109961c,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Shark Vancore black white green,Rp,4.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Besok,,,,"Scrape to BigSeller
Shark Vancore black white green
Rp
4.000.000
Besok
Jakarta Barat",https://shopee.co.id/Shark-Vancore-black-white-green-i.224227313.15738916582?extraParams=%7B%22display_model_id%22%3A96637598829%2C%22model_selection_logic%22%3A3%7D&sp_atk=fcc89e5e-8831-4918-b163-ea5377b2d496&xptdk=fcc89e5e-8831-4918-b163-ea5377b2d496
https://down-id.img.susercontent.com/file/b5da44a059e2f39535a40762f777ce13,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Baterai blackshark 1 Original baru,Rp,109.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Banjarnegara,,,,4-7 Hari,,,,"Scrape to BigSeller
Baterai blackshark 1 Original baru
Rp
109.000
4-7 Hari
Kab. Banjarnegara",https://shopee.co.id/Baterai-blackshark-1-Original-baru-i.212504668.4387877138?extraParams=%7B%22display_model_id%22%3A55245174981%2C%22model_selection_logic%22%3A3%7D&sp_atk=cab7ae99-8568-4f7b-8c35-0e7c3d6b7706&xptdk=cab7ae99-8568-4f7b-8c35-0e7c3d6b7706
https://down-id.img.susercontent.com/file/id-11134207-8224q-mhv8o5w3sikmf3,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,slot sim Black shark 4,Rp,35.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surakarta (Solo),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,,,,"Scrape to BigSeller
slot sim Black shark 4
Rp
35.000
< 2 Hari
Surakarta (Solo)",https://shopee.co.id/slot-sim-Black-shark-4-i.543546558.44327012051?extraParams=%7B%22display_model_id%22%3A267229595219%2C%22model_selection_logic%22%3A2%7D&sp_atk=aab1351b-13f1-4534-a68c-62b8d08ce9f0&xptdk=aab1351b-13f1-4534-a68c-62b8d08ce9f0
https://down-id.img.susercontent.com/file/id-11134207-7rasj-m4zabvd2hxg84c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,dus box original copotan bekas BLACK SHARK 2SKW-H0,Rp,165.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,,,,4 Hari,,,,"Scrape to BigSeller
dus box original copotan bekas BLACK SHARK 2SKW-H0
Rp
165.000
4 Hari
Kab. Tangerang",https://shopee.co.id/dus-box-original-copotan-bekas-BLACK-SHARK-2SKW-H0-i.1261915240.26623430979?extraParams=%7B%22display_model_id%22%3A157644556587%2C%22model_selection_logic%22%3A3%7D&sp_atk=757b9e0a-4ed3-4a72-932a-a01373379a90&xptdk=757b9e0a-4ed3-4a72-932a-a01373379a90
https://down-id.img.susercontent.com/file/sg-11134201-7rdyd-m1e60nqkprete7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Flexible Connector Charger Xiaomi Black Shark 3 Produk Baru,Rp,35.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,3 Terjual,,,,"Scrape to BigSeller
Flexible Connector Charger Xiaomi Black Shark 3 Produk Baru
Rp
35.000
5.0
3 Terjual
2-3 Hari
Jakarta Pusat",https://shopee.co.id/Flexible-Connector-Charger-Xiaomi-Black-Shark-3-Produk-Baru-i.1258236680.29264093813?extraParams=%7B%22display_model_id%22%3A256779486020%2C%22model_selection_logic%22%3A2%7D&sp_atk=55c695f0-c628-4c67-8094-bcde0601c879&xptdk=55c695f0-c628-4c67-8094-bcde0601c879
https://down-id.img.susercontent.com/file/id-11134207-822wj-mn9s8kc56wp011,,"TWIN LIFEPAK 2 Box Suplemen Harian Lifepack - Nutrisi Lengkap, Mineral, Vitamin",Rp,615.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bekasi,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Besok,,,,"Scrape to BigSeller
TWIN LIFEPAK 2 Box Suplemen Harian Lifepack - Nutrisi Lengkap, Mineral, Vitamin
Rp
615.000
Besok
Kab. Bekasi",https://shopee.co.id/TWIN-LIFEPAK-2-Box-Suplemen-Harian-Lifepack-Nutrisi-Lengkap-Mineral-Vitamin-i.1746986344.51509151622?extraParams=%7B%22display_model_id%22%3A395811017938%2C%22model_selection_logic%22%3A3%7D&sp_atk=aee4262a-2cc0-4cac-bdb0-2cc36a0bcce6&xptdk=aee4262a-2cc0-4cac-bdb0-2cc36a0bcce6
https://down-id.img.susercontent.com/file/e11b4651b6c9405876d14df69c476a83,,converter blackshark original copotan,Rp,100.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tuban,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,,,,"Scrape to BigSeller
converter blackshark original copotan
Rp
100.000
< 2 Hari
Kab. Tuban",https://shopee.co.id/converter-blackshark-original-copotan-i.15078316.9690962141?extraParams=%7B%22display_model_id%22%3A94458308674%2C%22model_selection_logic%22%3A3%7D&sp_atk=9cd2fd68-d3c1-4e06-8bc6-9f4e6e7d7480&xptdk=9cd2fd68-d3c1-4e06-8bc6-9f4e6e7d7480
https://down-id.img.susercontent.com/file/sg-11134201-7rdw9-ly7wjznk2gor03,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Flexible Volume Xiaomi Black Shark 4 Produk Baru,Rp,10.800,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,2-3 Hari,,,,"Scrape to BigSeller
Flexible Volume Xiaomi Black Shark 4 Produk Baru
Rp
10.800
2-3 Hari
Jakarta Pusat",https://shopee.co.id/Flexible-Volume-Xiaomi-Black-Shark-4-Produk-Baru-i.1258236680.28106407880?extraParams=%7B%22display_model_id%22%3A241276075520%2C%22model_selection_logic%22%3A2%7D&sp_atk=e0dd5f65-0780-45c2-8ea3-5d2984802b04&xptdk=e0dd5f65-0780-45c2-8ea3-5d2984802b04
https://down-id.img.susercontent.com/file/sg-11134201-7rdyj-ly7wk45vfj5jc1,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Flexible On Off Xiaomi Black Shark 4 Produk Baru,Rp,16.200,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,2-3 Hari,,,,"Scrape to BigSeller
Flexible On Off Xiaomi Black Shark 4 Produk Baru
Rp
16.200
2-3 Hari
Jakarta Pusat",https://shopee.co.id/Flexible-On-Off-Xiaomi-Black-Shark-4-Produk-Baru-i.1258236680.28556410404?extraParams=%7B%22display_model_id%22%3A147396586249%2C%22model_selection_logic%22%3A2%7D&sp_atk=bb31160d-0903-420b-8ffe-9ccac6676f70&xptdk=bb31160d-0903-420b-8ffe-9ccac6676f70
https://down-id.img.susercontent.com/file/sg-11134275-8260z-ml38ylfu9gxu5b,,Stok Baru Screen Protector for Black Shark S1 Pro Anti Gores,Rp,38.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,3-6 Hari,,,,"Scrape to BigSeller
Stok Baru Screen Protector for Black Shark S1 Pro Anti Gores
Rp
38.000
3-6 Hari
Jakarta Barat",https://shopee.co.id/Stok-Baru-Screen-Protector-for-Black-Shark-S1-Pro-Anti-Gores-i.1727350841.57906398477?extraParams=%7B%22display_model_id%22%3A224654714366%2C%22model_selection_logic%22%3A2%7D&sp_atk=55ee9653-a0c6-47d9-8b37-f2e5084b36e2&xptdk=55ee9653-a0c6-47d9-8b37-f2e5084b36e2
https://down-id.img.susercontent.com/file/id-11134207-7ra0m-mdlxtmk6xgz336,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Kamera Depan Dan Belakang Original Copotan Blackshark 1,Rp,105.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bantul,,,,3-6 Hari,,,,"Scrape to BigSeller
Kamera Depan Dan Belakang Original Copotan Blackshark 1
Rp
105.000
3-6 Hari
Kab. Bantul",https://shopee.co.id/Kamera-Depan-Dan-Belakang-Original-Copotan-Blackshark-1-i.106088910.41563964324?extraParams=%7B%22display_model_id%22%3A206213851682%2C%22model_selection_logic%22%3A2%7D&sp_atk=8cdcd0a9-62ed-45b6-ba6d-971f6cfab59a&xptdk=8cdcd0a9-62ed-45b6-ba6d-971f6cfab59a
https://down-id.img.susercontent.com/file/id-11134207-8224o-mhv8o5w3wq9y25,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,dos book black shark 4,Rp,150.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surakarta (Solo),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,,,,"Scrape to BigSeller
dos book black shark 4
Rp
150.000
< 2 Hari
Surakarta (Solo)",https://shopee.co.id/dos-book-black-shark-4-i.543546558.51152625540?extraParams=%7B%22display_model_id%22%3A440253103644%2C%22model_selection_logic%22%3A3%7D&sp_atk=7b32e2c7-9bbd-47ee-8546-e376437c79b0&xptdk=7b32e2c7-9bbd-47ee-8546-e376437c79b0
https://down-id.img.susercontent.com/file/sg-11134201-22110-qek648sbaojvda,,kamera belkaang blackshark 3 original copotan,Rp,150.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tuban,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,5 Terjual,,,,"Scrape to BigSeller
kamera belkaang blackshark 3 original copotan
Rp
150.000
5.0
5 Terjual
2-3 Hari
Kab. Tuban",https://shopee.co.id/kamera-belkaang-blackshark-3-original-copotan-i.20207931.22104556557?extraParams=%7B%22display_model_id%22%3A88440524850%2C%22model_selection_logic%22%3A3%7D&sp_atk=09e6cb42-9a08-4d7d-85c0-a19a1bde12ce&xptdk=09e6cb42-9a08-4d7d-85c0-a19a1bde12ce
https://down-id.img.susercontent.com/file/id-11134207-82251-mi5lyyxz5z4043,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LCD touchscreen Black shark Helo ori copotan hp,Rp,490.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Purbalingga,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,2 Terjual,,,,"Scrape to BigSeller
LCD touchscreen Black shark Helo ori copotan hp
Rp
490.000
2 Terjual
3-4 Hari
Kab. Purbalingga",https://shopee.co.id/LCD-touchscreen-Black-shark-Helo-ori-copotan-hp-i.240128420.52902995763?extraParams=%7B%22display_model_id%22%3A350288018878%2C%22model_selection_logic%22%3A3%7D&sp_atk=471229a6-a1c5-4295-8e9f-4ce7687887e4&xptdk=471229a6-a1c5-4295-8e9f-4ce7687887e4
https://down-id.img.susercontent.com/file/sg-11134201-7rdxa-m1e60pio5d9965,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Flexible Connector Charger Xiaomi Black Shark 2 Produk Baru,Rp,70.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,2-3 Hari,,,,"Scrape to BigSeller
Flexible Connector Charger Xiaomi Black Shark 2 Produk Baru
Rp
70.000
2-3 Hari
Jakarta Pusat",https://shopee.co.id/Flexible-Connector-Charger-Xiaomi-Black-Shark-2-Produk-Baru-i.1258236680.29464097126?extraParams=%7B%22display_model_id%22%3A217878806998%2C%22model_selection_logic%22%3A3%7D&sp_atk=0a1bb93b-f0be-473d-b103-791cd59137ea&xptdk=0a1bb93b-f0be-473d-b103-791cd59137ea
