-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,text-xs/sp14_2,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,truncate,img_2,w-auto,text-white,pointer-events-none_3,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-8224r-mhfyedzmrc3w62,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Advan Laptop WorkMate Ryzen 5 16GB 1TB SSD 14""",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.798.000,-1%,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,39 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Advan Laptop WorkMate Ryzen 5 16GB 1TB SSD 14""
Rp
5.798.000
-1%
5.0
39 Terjual
< 2 Hari
Bogor",https://shopee.co.id/Advan-Laptop-WorkMate-Ryzen-5-16GB-1TB-SSD-14--i.757795871.20768130469?extraParams=%7B%22display_model_id%22%3A395163549112%2C%22model_selection_logic%22%3A3%7D&sp_atk=a1afbb61-79f0-4ec7-b184-b040a8ca4347&xptdk=a1afbb61-79f0-4ec7-b184-b040a8ca4347
https://down-id.img.susercontent.com/file/id-11134207-8224z-mie5e70jigp215,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"ADVAN Laptop | Workmate R5 8GB 256GB Win11 14"" Laptop",,Rp,5.599.000,-15%,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,18 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"ADVAN Laptop | Workmate R5 8GB 256GB Win11 14"" Laptop
Rp
5.599.000
-15%
5.0
18 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/ADVAN-Laptop-Workmate-R5-8GB-256GB-Win11-14-Laptop-i.45695884.27039618166?extraParams=%7B%22display_model_id%22%3A375135948021%2C%22model_selection_logic%22%3A3%7D&sp_atk=430a2d9a-f327-460c-a8b1-1211a062eba5&xptdk=430a2d9a-f327-460c-a8b1-1211a062eba5
https://down-id.img.susercontent.com/file/id-11134207-81ztp-mfcatjki3ggd5c,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Advan Soulmate X2 AMD Athlon 3020e 8GB SSD 128GB 14"" W11",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.065.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Yogyakarta,,,,,,"Advan Soulmate X2 AMD Athlon 3020e 8GB SSD 128GB 14"" W11
Rp
4.065.000
3 Terjual
3-4 Hari
Yogyakarta",https://shopee.co.id/Advan-Soulmate-X2-AMD-Athlon-3020e-8GB-SSD-128GB-14-W11-i.29339583.27742516660?extraParams=%7B%22display_model_id%22%3A420465143594%2C%22model_selection_logic%22%3A3%7D&sp_atk=e0ba25af-d820-46f7-b29d-dabdb757985e&xptdk=e0ba25af-d820-46f7-b29d-dabdb757985e
https://down-id.img.susercontent.com/file/id-11134207-7ra0q-mdbig0vjijh3ef,,ADVAN WORKMATE RYZEN 5 3500U 16GB 256SSD W11,,Rp,5.800.000,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,39 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 11:00,,"ADVAN WORKMATE RYZEN 5 3500U 16GB 256SSD W11
Rp
5.800.000
5.0
39 Terjual
Besok 11:00
Surabaya",https://shopee.co.id/ADVAN-WORKMATE-RYZEN-5-3500U-16GB-256SSD-W11-i.1058807.25741607350?extraParams=%7B%22display_model_id%22%3A271036293377%2C%22model_selection_logic%22%3A3%7D&sp_atk=52e09f68-6d22-47ca-be8c-7e8cded7ed4b&xptdk=52e09f68-6d22-47ca-be8c-7e8cded7ed4b
https://down-id.img.susercontent.com/file/id-11134207-8224w-mjup9fr6vy0w03,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ADVAN Laptop 2 In 1 360 Go Touchscreen AMD Ryzen 3-3200U 14 Inch IPS FHD 8GB 256GB Win 11 Original Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,5.396.000,-40%,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,11 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"ADVAN Laptop 2 In 1 360 Go Touchscreen AMD Ryzen 3-3200U 14 Inch IPS FHD 8GB 256GB Win 11 Original Garansi Resmi
Rp
5.396.000
-40%
5.0
11 Terjual
Besok
Surabaya",https://shopee.co.id/ADVAN-Laptop-2-In-1-360-Go-Touchscreen-AMD-Ryzen-3-3200U-14-Inch-IPS-FHD-8GB-256GB-Win-11-Original-Garansi-Resmi-i.318218543.55555236824?extraParams=%7B%22display_model_id%22%3A315479082014%2C%22model_selection_logic%22%3A3%7D&sp_atk=40118cee-d740-4f34-9b50-2f456b9c1602&xptdk=40118cee-d740-4f34-9b50-2f456b9c1602
https://down-id.img.susercontent.com/file/id-11134207-822wj-mne1surxiepwc8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Advan Workmate AMD Ryzen 5 3500U 16GB 512GB SSD 14.0 WUXGA IPS Windows 11 Home,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.698.000,-1%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Laptop Advan Workmate AMD Ryzen 5 3500U 16GB 512GB SSD 14.0 WUXGA IPS Windows 11 Home
Rp
3.698.000
-1%
Hadiah Gratis
< 2 Hari
Tangerang Selatan",https://shopee.co.id/Laptop-Advan-Workmate-AMD-Ryzen-5-3500U-16GB-512GB-SSD-14.0-WUXGA-IPS-Windows-11-Home-i.1667818525.52750908815?extraParams=%7B%22display_model_id%22%3A380828833285%2C%22model_selection_logic%22%3A3%7D&sp_atk=2e0e6a2c-7be5-46f0-bf06-8095fecffcd7&xptdk=2e0e6a2c-7be5-46f0-bf06-8095fecffcd7
https://down-id.img.susercontent.com/file/id-11134207-7ra0k-md4w98nxhzbsaf,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Advan Workmate Ryzen 5 16GB 1TB SSD Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.633.000,-1%,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,29 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Advan Workmate Ryzen 5 16GB 1TB SSD Windows 11
Rp
5.633.000
-1%
Cicilan
4.9
29 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/Advan-Workmate-Ryzen-5-16GB-1TB-SSD-Windows-11-i.256652736.15300435508?extraParams=%7B%22display_model_id%22%3A207252898645%2C%22model_selection_logic%22%3A3%7D&sp_atk=44d77b32-73a6-4b09-b4fb-ec581ef93b12&xptdk=44d77b32-73a6-4b09-b4fb-ec581ef93b12
https://down-id.img.susercontent.com/file/id-11134207-8224v-mhjy5a059uki91,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Advan Workmate Ryzen 5 32GB SSD 14"" IPS Windows 11",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.979.000,,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,636 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 11:00,,"Advan Workmate Ryzen 5 32GB SSD 14"" IPS Windows 11
Rp
5.979.000
Cicilan
4.9
636 Terjual
Besok 11:00
Surabaya",https://shopee.co.id/Advan-Workmate-Ryzen-5-32GB-SSD-14-IPS-Windows-11-i.96950295.12212386301?extraParams=%7B%22display_model_id%22%3A227570918862%2C%22model_selection_logic%22%3A3%7D&sp_atk=e57f3597-102f-47f8-8091-1372cc23981e&xptdk=e57f3597-102f-47f8-8091-1372cc23981e
https://down-id.img.susercontent.com/file/sg-11134201-7rfg5-m3af61k0lykr15,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP - ADVAN TBOOK X TRANSFORMERS GARANSI RESMI,,Rp,3.030.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-7 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,,,,"LAPTOP - ADVAN TBOOK X TRANSFORMERS GARANSI RESMI
Rp
3.030.000
4-7 Hari
Jakarta Pusat",https://shopee.co.id/LAPTOP-ADVAN-TBOOK-X-TRANSFORMERS-GARANSI-RESMI-i.1362772826.29666154195?extraParams=%7B%22display_model_id%22%3A223403084358%2C%22model_selection_logic%22%3A3%7D&sp_atk=4320ae62-7719-426e-806e-fd4bb12c9d25&xptdk=4320ae62-7719-426e-806e-fd4bb12c9d25
https://down-id.img.susercontent.com/file/id-11134207-8224u-mha8hmavrcpacb,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,"Advan Workmate Ryzen 5 14"" FHD+ IPS Win 11",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.899.000,-31%,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,183 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Semarang,Pilih Lokal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"Advan Workmate Ryzen 5 14"" FHD+ IPS Win 11
Rp
5.899.000
-31%
Pilih Lokal
5.0
183 Terjual
< 2 Hari
Semarang",https://shopee.co.id/Advan-Workmate-Ryzen-5-14-FHD-IPS-Win-11-i.1084083096.19484824739?extraParams=%7B%22display_model_id%22%3A276184197497%2C%22model_selection_logic%22%3A3%7D&sp_atk=54ef347b-8c25-4f6e-93f7-bc5d529e2c42&xptdk=54ef347b-8c25-4f6e-93f7-bc5d529e2c42
https://down-id.img.susercontent.com/file/id-11134207-8224y-mjpqkxwhdou9fb,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,ADVAN 2 in 1 Flip 360 Go AMD RYZEN 3 3200U RAM16GB SSD1TB 14inc FHD IPS Touchscreen Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,5.493.510,-1%,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,227 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,Pilih Lokal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"ADVAN 2 in 1 Flip 360 Go AMD RYZEN 3 3200U RAM16GB SSD1TB 14inc FHD IPS Touchscreen Windows 11
Rp
5.493.510
-1%
Pilih Lokal
5.0
227 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/ADVAN-2-in-1-Flip-360-Go-AMD-RYZEN-3-3200U-RAM16GB-SSD1TB-14inc-FHD-IPS-Touchscreen-Windows-11-i.186855095.22574512541?extraParams=%7B%22display_model_id%22%3A325460726042%2C%22model_selection_logic%22%3A3%7D&sp_atk=3e258250-6e66-44f8-bb4e-86f506cf7f23&xptdk=3e258250-6e66-44f8-bb4e-86f506cf7f23
https://down-id.img.susercontent.com/file/id-11134207-8224q-mha3bfmv589476,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ADVAN WORKMATE - AMD RYZEN 5 3500U RAM 8GB 256GB W11 14.0WUXGA IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,5.682.000,-69%,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,112 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"ADVAN WORKMATE - AMD RYZEN 5 3500U RAM 8GB 256GB W11 14.0WUXGA IPS
Rp
5.682.000
-69%
Cicilan
4.9
112 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/ADVAN-WORKMATE-AMD-RYZEN-5-3500U-RAM-8GB-256GB-W11-14.0WUXGA-IPS-i.78730497.5000874326?extraParams=%7B%22display_model_id%22%3A282486138372%2C%22model_selection_logic%22%3A3%7D&sp_atk=4fc00e4c-4e7d-4581-8ef4-83dbabef9737&xptdk=4fc00e4c-4e7d-4581-8ef4-83dbabef9737
https://down-id.img.susercontent.com/file/id-11134207-7rbk8-ma2b6yr921vxe1,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,"Advan WORKPLUS HERITAGE AMD Ryzen 5 7535HS 8GB 512GB Radeon 660M 14"" WUXGA IPS Windows 11 Laptop",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.499.000,-35%,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,28 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Semarang,Pilih Lokal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"Advan WORKPLUS HERITAGE AMD Ryzen 5 7535HS 8GB 512GB Radeon 660M 14"" WUXGA IPS Windows 11 Laptop
Rp
7.499.000
-35%
Pilih Lokal
4.9
28 Terjual
< 2 Hari
Semarang",https://shopee.co.id/Advan-WORKPLUS-HERITAGE-AMD-Ryzen-5-7535HS-8GB-512GB-Radeon-660M-14-WUXGA-IPS-Windows-11-Laptop-i.1084083096.28836824425?extraParams=%7B%22display_model_id%22%3A276485046130%2C%22model_selection_logic%22%3A3%7D&sp_atk=7b5751dd-b1e4-4fe0-95a7-5f2a45bbb873&xptdk=7b5751dd-b1e4-4fe0-95a7-5f2a45bbb873
https://down-id.img.susercontent.com/file/sg-11134201-7rd5e-m782ef32ofqh1e,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,"[FREE STYLUS PEN +KEYBOARD] ADVAN Laptop 2 in 1 EVO-X 16” / 13"" Touchscreen Detachable 2.5K Display Intel i3-1215U/Intel N100/Intel N100 12GB/512GB Windows 11 - Garansi Resmi 1 Tahun",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.499.000,-50%,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,65 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,Pilih Lokal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,,"[FREE STYLUS PEN +KEYBOARD] ADVAN Laptop 2 in 1 EVO-X 16” / 13"" Touchscreen Detachable 2.5K Display Intel i3-1215U/Intel N100/Intel N100 12GB/512GB Windows 11 - Garansi Resmi 1 Tahun
Rp
7.499.000
-50%
Pilih Lokal
4.9
65 Terjual
3-5 Hari
Kab. Tangerang",https://shopee.co.id/-FREE-STYLUS-PEN-KEYBOARD-ADVAN-Laptop-2-in-1-EVO-X-16%E2%80%9D-13-Touchscreen-Detachable-2.5K-Display-Intel-i3-1215U-Intel-N100-Intel-N100-12GB-512GB-Windows-11-Garansi-Resmi-1-Tahun-i.478083269.26029269748?extraParams=%7B%22display_model_id%22%3A258138907215%2C%22model_selection_logic%22%3A3%7D&sp_atk=6223a73c-3ac2-4b62-bbab-6a9f502fdc66&xptdk=6223a73c-3ac2-4b62-bbab-6a9f502fdc66
https://down-id.img.susercontent.com/file/id-11134207-822wo-mmwrrorkgoi029,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ADVAN SOULMATE X2 AMD 3020 - RAM 8GB 128GB WINDOWS 11 14.0 IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.753.000,-50%,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,43 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"ADVAN SOULMATE X2 AMD 3020 - RAM 8GB 128GB WINDOWS 11 14.0 IPS
Rp
3.753.000
-50%
Cicilan
Hadiah Gratis
4.9
43 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/ADVAN-SOULMATE-X2-AMD-3020-RAM-8GB-128GB-WINDOWS-11-14.0-IPS-i.250649369.15014278387?extraParams=%7B%22display_model_id%22%3A355773132874%2C%22model_selection_logic%22%3A3%7D&sp_atk=15a654ea-34b4-4e9a-a68c-a418bca84750&xptdk=15a654ea-34b4-4e9a-a68c-a418bca84750
https://down-id.img.susercontent.com/file/id-11134207-8224p-mjf8qqk3fqpu18,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ADVAN Laptop Tbook Intel Core N100 8GB 128GB+512GB Win 11 14.0 Inch,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,4.262.000,-26%,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,25 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"ADVAN Laptop Tbook Intel Core N100 8GB 128GB+512GB Win 11 14.0 Inch
Rp
4.262.000
-26%
4.9
25 Terjual
< 2 Hari
Depok",https://shopee.co.id/ADVAN-Laptop-Tbook-Intel-Core-N100-8GB-128GB-512GB-Win-11-14.0-Inch-i.1274014683.28966862342?extraParams=%7B%22display_model_id%22%3A440426818152%2C%22model_selection_logic%22%3A3%7D&sp_atk=17007035-9f96-4ff6-9b0d-89fc068be1bd&xptdk=17007035-9f96-4ff6-9b0d-89fc068be1bd
https://down-id.img.susercontent.com/file/id-11134207-82250-mg7n4m0xp5ah88,https://down-id.img.susercontent.com/file/id-11134258-822wk-mlx5wnmfz7k3dd,"Laptop Advan Workmate R5-3500U 8GB/256GB 14"" FHD IPS Win11",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.890.000,-26%,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,1RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,Pilih Lokal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"Laptop Advan Workmate R5-3500U 8GB/256GB 14"" FHD IPS Win11
Rp
5.890.000
-26%
Pilih Lokal
Cicilan
4.9
1RB+ Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Laptop-Advan-Workmate-R5-3500U-8GB-256GB-14-FHD-IPS-Win11-i.148846460.7432686911?extraParams=%7B%22display_model_id%22%3A301153194409%2C%22model_selection_logic%22%3A3%7D&sp_atk=0cfb38d0-b4d8-4922-9ba3-3d9c709fb6a3&xptdk=0cfb38d0-b4d8-4922-9ba3-3d9c709fb6a3
