-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,pointer-events-none,align-middle,img,text-xs/sp14_2,text-xs,inline-block,text-shopee-primary,pointer-events-none_2,truncate,_container,_container_link
https://down-id.img.susercontent.com/file/2e9a3a48e9e28f005f51065fd9447e22,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"free printer Laptop HP 14 Dual Core RAM 8GB/1 TB/SSD 256GB Windows 10 ""FREE MOUSE / TAS""",Rp,1.603.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.6,1RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-55%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Cicilan,"free printer Laptop HP 14 Dual Core RAM 8GB/1 TB/SSD 256GB Windows 10 ""FREE MOUSE / TAS""
Rp
1.603.000
-55%
Cicilan
4.6
1RB+ Terjual
Jakarta Barat",https://shopee.co.id/free-printer-Laptop-HP-14-Dual-Core-RAM-8GB-1-TB-SSD-256GB-Windows-10-FREE-MOUSE-TAS--i.21620531.8121454176?extraParams=%7B%22display_model_id%22%3A81016935304%2C%22model_selection_logic%22%3A3%7D&sp_atk=ef407689-c876-4995-8f68-20f8d9cf369c&xptdk=ef407689-c876-4995-8f68-20f8d9cf369c
https://down-id.img.susercontent.com/file/id-11134207-7qul1-lgalowoi0fst73,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP LENOVO THINKPAD YOGA 300E 11E  100E LAYAR 2 IN 1 TOUCHSCREEN  11 INCH MULUS MURAH BERGARANSI,Rp,1.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,67 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-6%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"LAPTOP LENOVO THINKPAD YOGA 300E 11E 100E LAYAR 2 IN 1 TOUCHSCREEN 11 INCH MULUS MURAH BERGARANSI
Rp
1.500.000
-6%
5.0
67 Terjual
Jakarta Utara",https://shopee.co.id/LAPTOP-LENOVO-THINKPAD-YOGA-300E-11E-100E-LAYAR-2-IN-1-TOUCHSCREEN-11-INCH-MULUS-MURAH-BERGARANSI-i.926977477.23166727286?extraParams=%7B%22display_model_id%22%3A296096483275%2C%22model_selection_logic%22%3A3%7D&sp_atk=96113e04-7bb7-4165-9567-3652c24c2ab4&xptdk=96113e04-7bb7-4165-9567-3652c24c2ab4
https://down-id.img.susercontent.com/file/sg-11134201-23010-pekjd1wk5qmvd8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop HP Core i7 i5 / RAM 16GB / SSD 1TB / 2TB / 500GB / SSD 256GB / SSD 512GB - Laptop Bekas HP i7 i5 8GB SSD,Rp,1.300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,447 Terjual,,,,Cicilan,"Laptop HP Core i7 i5 / RAM 16GB / SSD 1TB / 2TB / 500GB / SSD 256GB / SSD 512GB - Laptop Bekas HP i7 i5 8GB SSD
Rp
1.300.000
Cicilan
4.7
447 Terjual
Jakarta Utara",https://shopee.co.id/Laptop-HP-Core-i7-i5-RAM-16GB-SSD-1TB-2TB-500GB-SSD-256GB-SSD-512GB-Laptop-Bekas-HP-i7-i5-8GB-SSD-i.20507921.1386936960?extraParams=%7B%22display_model_id%22%3A21973162444%2C%22model_selection_logic%22%3A3%7D&sp_atk=45dd2f6c-89e5-4879-b636-2448ab2b024c&xptdk=45dd2f6c-89e5-4879-b636-2448ab2b024c
https://down-id.img.susercontent.com/file/id-11134207-7rasf-m2hmls171cjkb4,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,laptop netbook second samsung 10 inch murah normal semua siap pakai & zoom baterai awet garansi,Rp,880.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.5,18 Terjual,,,,,"laptop netbook second samsung 10 inch murah normal semua siap pakai & zoom baterai awet garansi
Rp
880.000
4.5
18 Terjual
Jakarta Barat",https://shopee.co.id/laptop-netbook-second-samsung-10-inch-murah-normal-semua-siap-pakai-zoom-baterai-awet-garansi-i.155530272.6547862376?extraParams=%7B%22display_model_id%22%3A242010194871%2C%22model_selection_logic%22%3A3%7D&sp_atk=d0163517-5a81-4ee2-a7a4-0c0ac83934ac&xptdk=d0163517-5a81-4ee2-a7a4-0c0ac83934ac
https://down-id.img.susercontent.com/file/id-11134207-822wg-mm1xy2z8md5b57,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Lenovo ThinkPad Core i5 i7 Ryzen 5 Second X250 X260 X270 X280 X390 X395 X1 Carbon X1 Yoga T470 T480 T490 T495 T14 L380 L390 L490 L14 L13 Yoga - Laptop Bekas Murah Bergaransi Untuk Sekolah SMP SMA Kuliah Kerja Kantor,Rp,3.700.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,271 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,-41%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Laptop Lenovo ThinkPad Core i5 i7 Ryzen 5 Second X250 X260 X270 X280 X390 X395 X1 Carbon X1 Yoga T470 T480 T490 T495 T14 L380 L390 L490 L14 L13 Yoga - Laptop Bekas Murah Bergaransi Untuk Sekolah SMP SMA Kuliah Kerja Kantor
Rp
3.700.000
-41%
4.9
271 Terjual
Jakarta Pusat",https://shopee.co.id/Laptop-Lenovo-ThinkPad-Core-i5-i7-Ryzen-5-Second-X250-X260-X270-X280-X390-X395-X1-Carbon-X1-Yoga-T470-T480-T490-T495-T14-L380-L390-L490-L14-L13-Yoga-Laptop-Bekas-Murah-Bergaransi-Untuk-Sekolah-SMP-SMA-Kuliah-Kerja-Kantor-i.406115999.44208538131?extraParams=%7B%22display_model_id%22%3A350828367662%2C%22model_selection_logic%22%3A3%7D&sp_atk=57c0bfc7-51ee-4c6d-a6db-82117ec7d761&xptdk=57c0bfc7-51ee-4c6d-a6db-82117ec7d761
https://down-id.img.susercontent.com/file/id-11134207-7rasi-m3uc7gofeplbcd,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Lenovo Thinkpad T Series T460 T450/T450S  T440 T470 T480 Core I5/I7 Touch screen RAM 8G/16GB SSD 256GB/512GB Peningkatan Baru  Mulus & Lancar bekas Second Bergaransi Berkualitas IPS US Keyboard backlight,Rp,1.499.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,2RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,"Laptop Lenovo Thinkpad T Series T460 T450/T450S T440 T470 T480 Core I5/I7 Touch screen RAM 8G/16GB SSD 256GB/512GB Peningkatan Baru Mulus & Lancar bekas Second Bergaransi Berkualitas IPS US Keyboard backlight
Rp
1.499.000
4.8
2RB+ Terjual
Tangerang",https://shopee.co.id/Laptop-Lenovo-Thinkpad-T-Series-T460-T450-T450S-T440-T470-T480-Core-I5-I7-Touch-screen-RAM-8G-16GB-SSD-256GB-512GB-Peningkatan-Baru-Mulus-Lancar-bekas-Second-Bergaransi-Berkualitas-IPS-US-Keyboard-backlight-i.772901883.20494871997?extraParams=%7B%22display_model_id%22%3A335787890501%2C%22model_selection_logic%22%3A3%7D&sp_atk=fca6627f-040f-4649-bf0f-e71f928ff50e&xptdk=fca6627f-040f-4649-bf0f-e71f928ff50e
https://down-id.img.susercontent.com/file/id-11134207-7rasj-m4ycwwx8kufab0,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Laptop Axioo Mybook 14F, Layar 2K, Super Jernih, Seri Baru, Super Slim, Like New, Fullset, Grey",Rp,2.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,13 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,"Laptop Axioo Mybook 14F, Layar 2K, Super Jernih, Seri Baru, Super Slim, Like New, Fullset, Grey
Rp
2.000.000
5.0
13 Terjual
Jakarta Barat",https://shopee.co.id/Laptop-Axioo-Mybook-14F-Layar-2K-Super-Jernih-Seri-Baru-Super-Slim-Like-New-Fullset-Grey-i.850155898.29473376354?extraParams=%7B%22display_model_id%22%3A252458033131%2C%22model_selection_logic%22%3A3%7D&sp_atk=2bc0b5f5-866a-4dc6-94af-f13f9169a6f8&xptdk=2bc0b5f5-866a-4dc6-94af-f13f9169a6f8
https://down-id.img.susercontent.com/file/sg-11134201-23010-c7ycuc3g86lvfc,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP GAMING DELL PRECISION 3510 3530 5510 5520 5530 7430 7510 7740 M3800 M4600 M4700 M6800 MULUSSSS MANTAPPPP,Rp,2.200.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,3.7,7 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-4%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"LAPTOP GAMING DELL PRECISION 3510 3530 5510 5520 5530 7430 7510 7740 M3800 M4600 M4700 M6800 MULUSSSS MANTAPPPP
Rp
2.200.000
-4%
3.7
7 Terjual
Jakarta Utara",https://shopee.co.id/LAPTOP-GAMING-DELL-PRECISION-3510-3530-5510-5520-5530-7430-7510-7740-M3800-M4600-M4700-M6800-MULUSSSS-MANTAPPPP-i.926977477.22017802175?extraParams=%7B%22display_model_id%22%3A302306438315%2C%22model_selection_logic%22%3A3%7D&sp_atk=87658106-36e9-45fa-a410-b752b6bac94e&xptdk=87658106-36e9-45fa-a410-b752b6bac94e
https://down-id.img.susercontent.com/file/id-11134207-7rasd-m0prvohucn4we6,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Acer Travelmate  Intel Core i5 Gen 8 Ram 8GB SSD 256GB - siap pakai,Rp,2.599.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.6,539 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,"Laptop Acer Travelmate Intel Core i5 Gen 8 Ram 8GB SSD 256GB - siap pakai
Rp
2.599.000
4.6
539 Terjual
Jakarta Pusat",https://shopee.co.id/Laptop-Acer-Travelmate-Intel-Core-i5-Gen-8-Ram-8GB-SSD-256GB-siap-pakai-i.230649038.20052319674?extraParams=%7B%22display_model_id%22%3A205426036906%2C%22model_selection_logic%22%3A3%7D&sp_atk=0ad6452b-9c10-4e73-a226-d0aa3548c442&xptdk=0ad6452b-9c10-4e73-a226-d0aa3548c442
https://down-id.img.susercontent.com/file/id-11134207-7r98z-lyc6gkzoilnsd6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Advan Soulmate 1405,Rp,1.900.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,26 Terjual,,,,,"Laptop Advan Soulmate 1405
Rp
1.900.000
4.8
26 Terjual
Jakarta Barat",https://shopee.co.id/Laptop-Advan-Soulmate-1405-i.816009841.25784145625?extraParams=%7B%22display_model_id%22%3A137998002710%2C%22model_selection_logic%22%3A3%7D&sp_atk=e427aa0e-349a-4092-a47c-bc8aa18a1232&xptdk=e427aa0e-349a-4092-a47c-bc8aa18a1232
https://down-id.img.susercontent.com/file/id-11134207-81zte-menyb500s074df,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP ACER ASPIRE 3 SLIM RAM 4GB SSD 256GB WIN 10,Rp,1.840.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,248 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-58%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Cicilan,"LAPTOP ACER ASPIRE 3 SLIM RAM 4GB SSD 256GB WIN 10
Rp
1.840.000
-58%
Cicilan
5.0
248 Terjual
Jakarta Barat",https://shopee.co.id/LAPTOP-ACER-ASPIRE-3-SLIM-RAM-4GB-SSD-256GB-WIN-10-i.86838885.13638241033?extraParams=%7B%22display_model_id%22%3A103465621785%2C%22model_selection_logic%22%3A3%7D&sp_atk=20effcf7-a391-4433-9d43-deebced0424a&xptdk=20effcf7-a391-4433-9d43-deebced0424a
https://down-id.img.susercontent.com/file/id-11134207-822wl-mn6tm0mmkgsoc0,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Lenovo Thinkpad X250/T450/L550 | X260/T460/L560 | X270/T470/L570 | X280/T480 | i3/i5/i7 | Mulus / Second / Original / Berkualitas / Bergaransi,Rp,2.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,4RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,Cicilan,"Laptop Lenovo Thinkpad X250/T450/L550 | X260/T460/L560 | X270/T470/L570 | X280/T480 | i3/i5/i7 | Mulus / Second / Original / Berkualitas / Bergaransi
Rp
2.500.000
Cicilan
4.9
4RB+ Terjual
Jakarta Pusat",https://shopee.co.id/Laptop-Lenovo-Thinkpad-X250-T450-L550-X260-T460-L560-X270-T470-L570-X280-T480-i3-i5-i7-Mulus-Second-Original-Berkualitas-Bergaransi-i.30169103.3517051058?extraParams=%7B%22display_model_id%22%3A241478148428%2C%22model_selection_logic%22%3A3%7D&sp_atk=99c31a64-8bb6-4ee9-a1e1-7bb9066d21da&xptdk=99c31a64-8bb6-4ee9-a1e1-7bb9066d21da
https://down-id.img.susercontent.com/file/id-11134207-7ra0i-mb493uksz255e8,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Lenovo X-serie Core i5 Gen 8 Ram 16GB SSD 256GB OS windows 10/11 - siap pakai,Rp,1.550.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.5,1RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,"Laptop Lenovo X-serie Core i5 Gen 8 Ram 16GB SSD 256GB OS windows 10/11 - siap pakai
Rp
1.550.000
4.5
1RB+ Terjual
Jakarta Pusat",https://shopee.co.id/Laptop-Lenovo-X-serie-Core-i5-Gen-8-Ram-16GB-SSD-256GB-OS-windows-10-11-siap-pakai-i.230649038.18544038357?extraParams=%7B%22display_model_id%22%3A265422861422%2C%22model_selection_logic%22%3A3%7D&sp_atk=3d9570c8-0fd0-455f-87d8-ed3f73ae5cb7&xptdk=3d9570c8-0fd0-455f-87d8-ed3f73ae5cb7
https://down-id.img.susercontent.com/file/id-11134207-7rasl-m4vjo87ufocmeb,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Chromebook acer Spin 13 / intel core i7-8th / intel core i5-8th / chrome book / chormebook / acer chromebook,Rp,2.200.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,50 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,"Chromebook acer Spin 13 / intel core i7-8th / intel core i5-8th / chrome book / chormebook / acer chromebook
Rp
2.200.000
4.9
50 Terjual
Jakarta Pusat",https://shopee.co.id/Chromebook-acer-Spin-13-intel-core-i7-8th-intel-core-i5-8th-chrome-book-chormebook-acer-chromebook-i.853725038.26719287085?extraParams=%7B%22display_model_id%22%3A147747445454%2C%22model_selection_logic%22%3A3%7D&sp_atk=50308bcf-c071-4612-a6c1-3aec8484a094&xptdk=50308bcf-c071-4612-a6c1-3aec8484a094
https://down-id.img.susercontent.com/file/id-11134207-7ra0p-mc1tgur6jsqh59,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Lenovo Thinkpad T-Series intel Core i5/i7 RAM 8G SSD 256GB Like baru Bergaransi laptop murah,Rp,1.599.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,575 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,"Laptop Lenovo Thinkpad T-Series intel Core i5/i7 RAM 8G SSD 256GB Like baru Bergaransi laptop murah
Rp
1.599.000
4.8
575 Terjual
Jakarta Pusat",https://shopee.co.id/Laptop-Lenovo-Thinkpad-T-Series-intel-Core-i5-i7-RAM-8G-SSD-256GB-Like-baru-Bergaransi-laptop-murah-i.828697142.19486136092?extraParams=%7B%22display_model_id%22%3A228249138122%2C%22model_selection_logic%22%3A3%7D&sp_atk=0129b451-4944-4a73-879d-e8ed2b347f2d&xptdk=0129b451-4944-4a73-879d-e8ed2b347f2d
https://down-id.img.susercontent.com/file/id-11134207-7ras9-m3bt72qb98un51,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Asus 14 win-10 intel dual core /RAM 8GB/1TB || [FREE MOUSE],Rp,1.345.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.5,774 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-48%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Laptop Asus 14 win-10 intel dual core /RAM 8GB/1TB || [FREE MOUSE]
Rp
1.345.000
-48%
4.5
774 Terjual
Jakarta Barat",https://shopee.co.id/Laptop-Asus-14-win-10-intel-dual-core-RAM-8GB-1TB-FREE-MOUSE--i.86838885.9191755767?extraParams=%7B%22display_model_id%22%3A77155849396%2C%22model_selection_logic%22%3A3%7D&sp_atk=132a316b-82de-4bca-a4db-d52530b42ba9&xptdk=132a316b-82de-4bca-a4db-d52530b42ba9
https://down-id.img.susercontent.com/file/1460e865289a7f9f0ba0fcfac2ce34ad,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"HARGA LAPTOP BEKAS || Netbook Samsung Chomebook XE303C12 cam. 11.6"" mulusss",Rp,499.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.5,18 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,"HARGA LAPTOP BEKAS || Netbook Samsung Chomebook XE303C12 cam. 11.6"" mulusss
Rp
499.000
4.5
18 Terjual
Jakarta Barat",https://shopee.co.id/HARGA-LAPTOP-BEKAS-Netbook-Samsung-Chomebook-XE303C12-cam.-11.6-mulusss-i.274960916.14541973181?extraParams=%7B%22display_model_id%22%3A240093104605%2C%22model_selection_logic%22%3A3%7D&sp_atk=d5429cb2-06d4-47c8-89fd-9a0ce0083c1a&xptdk=d5429cb2-06d4-47c8-89fd-9a0ce0083c1a
https://down-id.img.susercontent.com/file/id-11134207-7r98s-lva6lrk4gi4jca,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Lenovo Intel Core i5 / i7  RAM 8GB / 16GB  SSD 256GB / 500GB windows 10 / 11 -  siap pakai,Rp,1.250.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.6,10RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,Cicilan,"Laptop Lenovo Intel Core i5 / i7 RAM 8GB / 16GB SSD 256GB / 500GB windows 10 / 11 - siap pakai
Rp
1.250.000
Cicilan
4.6
10RB+ Terjual
Jakarta Pusat",https://shopee.co.id/Laptop-Lenovo-Intel-Core-i5-i7-RAM-8GB-16GB-SSD-256GB-500GB-windows-10-11-siap-pakai-i.230649038.8711661572?extraParams=%7B%22display_model_id%22%3A147254078177%2C%22model_selection_logic%22%3A3%7D&sp_atk=c11ef5dd-a063-4dda-a631-a4c73897eeeb&xptdk=c11ef5dd-a063-4dda-a631-a4c73897eeeb
https://down-id.img.susercontent.com/file/id-11134207-822wk-mlagl3kva8e903,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,ACER ASPIRE 3 A314-32 | INTEL CELERON N4000 | 8GB RAM | SSD 512GB | 14 INCH,Rp,2.214.200,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,161 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-21%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Hadiah Gratis,"ACER ASPIRE 3 A314-32 | INTEL CELERON N4000 | 8GB RAM | SSD 512GB | 14 INCH
Rp
2.214.200
-21%
Hadiah Gratis
4.9
161 Terjual
Jakarta Barat",https://shopee.co.id/ACER-ASPIRE-3-A314-32-INTEL-CELERON-N4000-8GB-RAM-SSD-512GB-14-INCH-i.201662108.25461278448?extraParams=%7B%22display_model_id%22%3A49743772687%2C%22model_selection_logic%22%3A3%7D&sp_atk=dd607dc6-6909-47c3-a66c-ba519f59e5a0&xptdk=dd607dc6-6909-47c3-a66c-ba519f59e5a0
