-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,img,text-xs/sp14_2,text-xs,pointer-events-none,align-middle,truncate,text-shopee-primary,pointer-events-none_2,_container,_container_link
https://down-id.img.susercontent.com/file/sg-11134201-23010-e1ulrkd9i7lv00,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Asus K53SC intel Core i7 Ram 8GB SSD 256GB/1TB - Siap pakai,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.550.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.2,48 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,,"Laptop Asus K53SC intel Core i7 Ram 8GB SSD 256GB/1TB - Siap pakai
Rp
2.550.000
4.2
48 Terjual
Jakarta Pusat",https://shopee.co.id/Laptop-Asus-K53SC-intel-Core-i7-Ram-8GB-SSD-256GB-1TB-Siap-pakai-i.230649038.23517931418?extraParams=%7B%22display_model_id%22%3A127829663115%2C%22model_selection_logic%22%3A3%7D&sp_atk=a5b257ba-3d8e-4738-b8a4-fedffc4fc4c6&xptdk=a5b257ba-3d8e-4738-b8a4-fedffc4fc4c6
https://down-id.img.susercontent.com/file/id-11134201-23030-e6krami5elov3b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"FREE PRINTER/LAPTOP HP 14 DUAL CORE/ RAM 8 HDD 1TB""FREE GIFT",,Rp,1.370.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.3,25 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,Cicilan,-61%,,"FREE PRINTER/LAPTOP HP 14 DUAL CORE/ RAM 8 HDD 1TB""FREE GIFT
Rp
1.370.000
-61%
Cicilan
4.3
25 Terjual
Jakarta Barat",https://shopee.co.id/FREE-PRINTER-LAPTOP-HP-14-DUAL-CORE-RAM-8-HDD-1TB-FREE-GIFT-i.16652597.7587711921?extraParams=%7B%22display_model_id%22%3A100053792805%2C%22model_selection_logic%22%3A3%7D&sp_atk=42d47a14-d4ec-4b30-a34c-dfbd72cfb9d0&xptdk=42d47a14-d4ec-4b30-a34c-dfbd72cfb9d0
https://down-id.img.susercontent.com/file/id-11134207-7rasl-m4vjo87ufocmeb,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Chromebook acer Spin 13 / intel core i7-8th / intel core i5-8th / chrome book / chormebook / acer chromebook,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.200.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,50 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,,"Chromebook acer Spin 13 / intel core i7-8th / intel core i5-8th / chrome book / chormebook / acer chromebook
Rp
2.200.000
4.9
50 Terjual
Jakarta Pusat",https://shopee.co.id/Chromebook-acer-Spin-13-intel-core-i7-8th-intel-core-i5-8th-chrome-book-chormebook-acer-chromebook-i.853725038.26719287085?extraParams=%7B%22display_model_id%22%3A147747445454%2C%22model_selection_logic%22%3A3%7D&sp_atk=0912f1d7-002f-4dcb-9284-4343629b3143&xptdk=0912f1d7-002f-4dcb-9284-4343629b3143
https://down-id.img.susercontent.com/file/id-11134207-81ztj-mfdlsdaugqh835,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,PROMO...!!! Laptop Leptop Asus X441 Intel Celeron Generasi Terbaru windows 10 siap pakai kondisi normal sangat bagus,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.800.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,482 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,Cicilan,,,"PROMO...!!! Laptop Leptop Asus X441 Intel Celeron Generasi Terbaru windows 10 siap pakai kondisi normal sangat bagus
Rp
1.800.000
Cicilan
4.8
482 Terjual
Jakarta Timur",https://shopee.co.id/PROMO...!!!-Laptop-Leptop-Asus-X441-Intel-Celeron-Generasi-Terbaru-windows-10-siap-pakai-kondisi-normal-sangat-bagus-i.21730609.8849293355?extraParams=%7B%22display_model_id%22%3A55180842298%2C%22model_selection_logic%22%3A3%7D&sp_atk=ac4df510-7d45-4107-9168-164e22692d88&xptdk=ac4df510-7d45-4107-9168-164e22692d88
https://down-id.img.susercontent.com/file/cb50edf93c93b06aaa08fbcd0cf6e2b7,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Notebook Acer Es1-131 / Es1-132 | Intel Celeron | Ram 4GB | HDD 500GB | BERGARANSI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.5,147 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,-6%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Notebook Acer Es1-131 / Es1-132 | Intel Celeron | Ram 4GB | HDD 500GB | BERGARANSI
Rp
1.500.000
-6%
4.5
147 Terjual
Jakarta Barat",https://shopee.co.id/Notebook-Acer-Es1-131-Es1-132-Intel-Celeron-Ram-4GB-HDD-500GB-BERGARANSI-i.239820426.17234818534?extraParams=%7B%22display_model_id%22%3A155198261678%2C%22model_selection_logic%22%3A3%7D&sp_atk=08963994-67b9-4a90-a450-c7950c470cdf&xptdk=08963994-67b9-4a90-a450-c7950c470cdf
https://down-id.img.susercontent.com/file/id-11134207-7ra0q-mbma3ql55pn8de,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop HP ProBook X360 2IN1 TS / 430 440 450 470 445 G3/G5/G7/G8 Core i5/i7/AMD 5PRO  - SECOND MURAH BERGARANSI & BERKUALITAS,,Rp,1.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,192 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,-6%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Laptop HP ProBook X360 2IN1 TS / 430 440 450 470 445 G3/G5/G7/G8 Core i5/i7/AMD 5PRO - SECOND MURAH BERGARANSI & BERKUALITAS
Rp
1.500.000
-6%
4.7
192 Terjual
Jakarta Utara",https://shopee.co.id/Laptop-HP-ProBook-X360-2IN1-TS-430-440-450-470-445-G3-G5-G7-G8-Core-i5-i7-AMD-5PRO-SECOND-MURAH-BERGARANSI-BERKUALITAS-i.940039185.23122994606?extraParams=%7B%22display_model_id%22%3A360479932843%2C%22model_selection_logic%22%3A3%7D&sp_atk=31f4700b-8f3e-4e9b-aaee-eabfb6caa39a&xptdk=31f4700b-8f3e-4e9b-aaee-eabfb6caa39a
https://down-id.img.susercontent.com/file/id-11134207-7rasl-m1npkpk7lej3f3,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,LARIS ! LAPTOP ACER CELERON / RAM 8GB - SSD 512GB / Win 10 / DAPAT BONUS TAS DAN MOUSE,,Rp,1.650.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,21 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,"LARIS ! LAPTOP ACER CELERON / RAM 8GB - SSD 512GB / Win 10 / DAPAT BONUS TAS DAN MOUSE
Rp
1.650.000
4.8
21 Terjual
Jakarta Barat",https://shopee.co.id/LARIS-!-LAPTOP-ACER-CELERON-RAM-8GB-SSD-512GB-Win-10-DAPAT-BONUS-TAS-DAN-MOUSE-i.1267423242.26264834115?extraParams=%7B%22display_model_id%22%3A157513556933%2C%22model_selection_logic%22%3A3%7D&sp_atk=f8a6741f-5761-41e5-9d58-a7752478dd9f&xptdk=f8a6741f-5761-41e5-9d58-a7752478dd9f
https://down-id.img.susercontent.com/file/sg-11134201-7renv-m1ohmc6umjic07,https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c,Laptop Gaming HP Probook 645 G4 AMD Ryzen 3 Pro 2300U 14 inch,,Rp,3.239.900,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Laptop Gaming HP Probook 645 G4 AMD Ryzen 3 Pro 2300U 14 inch
Rp
3.239.900
-1%
Bandung",https://shopee.co.id/Laptop-Gaming-HP-Probook-645-G4-AMD-Ryzen-3-Pro-2300U-14-inch-i.277142016.27614932692?extraParams=%7B%22display_model_id%22%3A251841355360%2C%22model_selection_logic%22%3A3%7D&sp_atk=38344cf6-5f23-4b96-9b98-9ff024e3155a&xptdk=38344cf6-5f23-4b96-9b98-9ff024e3155a
https://down-id.img.susercontent.com/file/id-11134207-7rbk9-m9icydjgu70t39,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,PROMO!!..LAPTOP ACER INTEL RAM 8GB/SSD 1TB (BONUS MOUSE),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.450.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,"PROMO!!..LAPTOP ACER INTEL RAM 8GB/SSD 1TB (BONUS MOUSE)
Rp
2.450.000
5.0
3 Terjual
Jakarta Barat",https://shopee.co.id/PROMO!!..LAPTOP-ACER-INTEL-RAM-8GB-SSD-1TB-(BONUS-MOUSE)-i.17620640.40250587723?extraParams=%7B%22display_model_id%22%3A280045871776%2C%22model_selection_logic%22%3A3%7D&sp_atk=8ba9cf4d-29a0-42db-ae72-294d2c8e5037&xptdk=8ba9cf4d-29a0-42db-ae72-294d2c8e5037
https://down-id.img.susercontent.com/file/id-11134207-7ra0g-mbjfv4l7lakm83,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,HARGA LAPTOP BEKAS  || Netbook Samsung Chomebook XE303C12 cam layar 11.6 mulusss,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,499.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,1RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,"HARGA LAPTOP BEKAS || Netbook Samsung Chomebook XE303C12 cam layar 11.6 mulusss
Rp
499.000
4.8
1RB+ Terjual
Jakarta Barat",https://shopee.co.id/HARGA-LAPTOP-BEKAS-Netbook-Samsung-Chomebook-XE303C12-cam-layar-11.6-mulusss-i.9911872.11785456121?extraParams=%7B%22display_model_id%22%3A168183589968%2C%22model_selection_logic%22%3A3%7D&sp_atk=62ec0652-66df-4ee1-bdaa-0ee1d6386d4c&xptdk=62ec0652-66df-4ee1-bdaa-0ee1d6386d4c
https://down-id.img.susercontent.com/file/id-11134207-7rbk9-m6xnijntisl053,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,LAPTOP HP 14 INTEL CELERON - 8GB RAM - 512GB SSD - 14 INCH - WIN10 - 4GB - 500GB HDD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.950.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,52 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,-61%,,"LAPTOP HP 14 INTEL CELERON - 8GB RAM - 512GB SSD - 14 INCH - WIN10 - 4GB - 500GB HDD
Rp
1.950.000
-61%
4.8
52 Terjual
Jakarta Barat",https://shopee.co.id/LAPTOP-HP-14-INTEL-CELERON-8GB-RAM-512GB-SSD-14-INCH-WIN10-4GB-500GB-HDD-i.1124285767.27826953426?extraParams=%7B%22display_model_id%22%3A257693164017%2C%22model_selection_logic%22%3A3%7D&sp_atk=a4867a83-ce92-4bd3-86f5-64353f19681a&xptdk=a4867a83-ce92-4bd3-86f5-64353f19681a
https://down-id.img.susercontent.com/file/id-11134207-8224r-mhrdr4382vi848,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"LAPTOP LENOVO THINKPAD YOGA 11E 100E 300E TOUCHSCREEN CELERON  LAYAR 11 INCH SLIM, SUPER MURAH BAGUS MULUS BERKUALITAS DAN BERGARANSI",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,54 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,-6%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"LAPTOP LENOVO THINKPAD YOGA 11E 100E 300E TOUCHSCREEN CELERON LAYAR 11 INCH SLIM, SUPER MURAH BAGUS MULUS BERKUALITAS DAN BERGARANSI
Rp
1.500.000
-6%
4.7
54 Terjual
Jakarta Utara",https://shopee.co.id/LAPTOP-LENOVO-THINKPAD-YOGA-11E-100E-300E-TOUCHSCREEN-CELERON-LAYAR-11-INCH-SLIM-SUPER-MURAH-BAGUS-MULUS-BERKUALITAS-DAN-BERGARANSI-i.1067066233.25167991526?extraParams=%7B%22display_model_id%22%3A69575842742%2C%22model_selection_logic%22%3A3%7D&sp_atk=f9493254-5bda-48b6-a11b-86a63b259ca9&xptdk=f9493254-5bda-48b6-a11b-86a63b259ca9
https://down-id.img.susercontent.com/file/id-11134207-7qul0-lhndjdpiv27e47,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"HP ChromeBook 11 G8 EE, INTEL CELERON - N4020, RAM 4GB, TORAGE 32GB EMMc",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.750.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,279 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,"HP ChromeBook 11 G8 EE, INTEL CELERON - N4020, RAM 4GB, TORAGE 32GB EMMc
Rp
1.750.000
4.8
279 Terjual
Jakarta Barat",https://shopee.co.id/HP-ChromeBook-11-G8-EE-INTEL-CELERON-N4020-RAM-4GB-TORAGE-32GB-EMMc-i.83853427.16380539652?extraParams=%7B%22display_model_id%22%3A385343869631%2C%22model_selection_logic%22%3A3%7D&sp_atk=1fd7b11d-811b-4751-8898-51147ed92d8c&xptdk=1fd7b11d-811b-4751-8898-51147ed92d8c
https://down-id.img.susercontent.com/file/id-11134207-7rasc-m2na57tz58lfbc,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Apple Macbook Laptop Bekas RAM 8G 256GB SSD Mouse dan Tas Komputer Second Bergaransi Ori,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.899.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,557 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,,"Apple Macbook Laptop Bekas RAM 8G 256GB SSD Mouse dan Tas Komputer Second Bergaransi Ori
Rp
1.899.000
4.7
557 Terjual
Jakarta Pusat",https://shopee.co.id/Apple-Macbook-Laptop-Bekas-RAM-8G-256GB-SSD-Mouse-dan-Tas-Komputer-Second-Bergaransi-Ori-i.828697142.29200100006?extraParams=%7B%22display_model_id%22%3A215241970210%2C%22model_selection_logic%22%3A3%7D&sp_atk=27730543-c813-4223-897b-2f59997a4b42&xptdk=27730543-c813-4223-897b-2f59997a4b42
https://down-id.img.susercontent.com/file/id-11134207-7rash-m1xgc07uvty450,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Promo Laptop Lenovo Thinkpad L-Series L380 L480 L490  Core i5/i7 SSD 512GB - Second Murah Bergaransi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.969.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,197 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,,"Promo Laptop Lenovo Thinkpad L-Series L380 L480 L490 Core i5/i7 SSD 512GB - Second Murah Bergaransi
Rp
2.969.000
4.9
197 Terjual
Jakarta Pusat",https://shopee.co.id/Promo-Laptop-Lenovo-Thinkpad-L-Series-L380-L480-L490-Core-i5-i7-SSD-512GB-Second-Murah-Bergaransi-i.92762228.25450168016?extraParams=%7B%22display_model_id%22%3A306745009227%2C%22model_selection_logic%22%3A3%7D&sp_atk=162dfc29-1334-41d0-9c9c-f475ea12eb13&xptdk=162dfc29-1334-41d0-9c9c-f475ea12eb13
https://down-id.img.susercontent.com/file/id-11134207-7rasj-m4ycwwx8kufab0,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Laptop Axioo Mybook 14F, Layar 2K, Super Jernih, Seri Baru, Super Slim, Like New, Fullset, Grey",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,13 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,"Laptop Axioo Mybook 14F, Layar 2K, Super Jernih, Seri Baru, Super Slim, Like New, Fullset, Grey
Rp
2.000.000
5.0
13 Terjual
Jakarta Barat",https://shopee.co.id/Laptop-Axioo-Mybook-14F-Layar-2K-Super-Jernih-Seri-Baru-Super-Slim-Like-New-Fullset-Grey-i.850155898.29473376354?extraParams=%7B%22display_model_id%22%3A252458033131%2C%22model_selection_logic%22%3A3%7D&sp_atk=469164df-845f-4dc8-8f9b-460cc720a551&xptdk=469164df-845f-4dc8-8f9b-460cc720a551
https://down-id.img.susercontent.com/file/id-11134207-8224v-mhuiqahhlhc377,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo Thinkpad Yoga 11e Core i5 Gen 8 8GB SSD 256GB Touchscreen Laptop Second Bergaransi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.395.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,123 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,"Lenovo Thinkpad Yoga 11e Core i5 Gen 8 8GB SSD 256GB Touchscreen Laptop Second Bergaransi
Rp
1.395.000
4.9
123 Terjual
Jakarta Utara",https://shopee.co.id/Lenovo-Thinkpad-Yoga-11e-Core-i5-Gen-8-8GB-SSD-256GB-Touchscreen-Laptop-Second-Bergaransi-i.1041928516.19893102871?extraParams=%7B%22display_model_id%22%3A350347934234%2C%22model_selection_logic%22%3A3%7D&sp_atk=fd4b0b1f-322a-46ff-88cb-ed2730efbb88&xptdk=fd4b0b1f-322a-46ff-88cb-ed2730efbb88
https://down-id.img.susercontent.com/file/sg-11134201-23010-o6yil0a1rgmv0a,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"LAPTOP ASUS X441MA INTEL CELERON N4000 (RAM 8GB SSD 512GB) 14""INCH WINDOWS 10 + OFFICE",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.899.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,395 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,Cicilan,,,"LAPTOP ASUS X441MA INTEL CELERON N4000 (RAM 8GB SSD 512GB) 14""INCH WINDOWS 10 + OFFICE
Rp
1.899.000
Cicilan
4.8
395 Terjual
Jakarta Barat",https://shopee.co.id/LAPTOP-ASUS-X441MA-INTEL-CELERON-N4000-(RAM-8GB-SSD-512GB)-14-INCH-WINDOWS-10-OFFICE-i.566072969.12830542218?extraParams=%7B%22display_model_id%22%3A203739346887%2C%22model_selection_logic%22%3A3%7D&sp_atk=b812f50b-fb2b-4bd0-8264-efcca39d6d49&xptdk=b812f50b-fb2b-4bd0-8264-efcca39d6d49
https://down-id.img.susercontent.com/file/id-11134207-822wn-mlbum76l1gqp84,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,LAPTOP LEPTOP LENOVO IDEAPAD RAM 4GB SSD 128GB SUPER CEPAT WINDOWS 10 GENERASI BARU,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.850.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,107 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,,,,"LAPTOP LEPTOP LENOVO IDEAPAD RAM 4GB SSD 128GB SUPER CEPAT WINDOWS 10 GENERASI BARU
Rp
1.850.000
4.8
107 Terjual
Jakarta Timur",https://shopee.co.id/LAPTOP-LEPTOP-LENOVO-IDEAPAD-RAM-4GB-SSD-128GB-SUPER-CEPAT-WINDOWS-10-GENERASI-BARU-i.21730609.23267511684?extraParams=%7B%22display_model_id%22%3A222968920175%2C%22model_selection_logic%22%3A3%7D&sp_atk=1a9c5efc-1f0b-422e-9293-27e93462e817&xptdk=1a9c5efc-1f0b-422e-9293-27e93462e817
https://down-id.img.susercontent.com/file/2e9a3a48e9e28f005f51065fd9447e22,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"free printer Laptop HP 14 Dual Core RAM 8GB/1 TB/SSD 256GB Windows 10 ""FREE MOUSE / TAS""",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.603.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.6,1RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,Cicilan,-55%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"free printer Laptop HP 14 Dual Core RAM 8GB/1 TB/SSD 256GB Windows 10 ""FREE MOUSE / TAS""
Rp
1.603.000
-55%
Cicilan
4.6
1RB+ Terjual
Jakarta Barat",https://shopee.co.id/free-printer-Laptop-HP-14-Dual-Core-RAM-8GB-1-TB-SSD-256GB-Windows-10-FREE-MOUSE-TAS--i.21620531.8121454176?extraParams=%7B%22display_model_id%22%3A81016935304%2C%22model_selection_logic%22%3A3%7D&sp_atk=6c2d644b-affb-4940-8d2c-793bc73886f4&xptdk=6c2d644b-affb-4940-8d2c-793bc73886f4
