-image-yazkc-11,text-sm,text-xs/sp14,font-medium,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,-image-yazkc-11_2,inline-block,img,text-xs/sp14_2,text-xs,w-auto,text-white,truncate,text-ellipsis,text-shopee-primary,_container,_container_link,img_2,pointer-events-none_3,text-xs_2
https://down-id.img.susercontent.com/file/0f70949390f6a9279c0b931c676de3d5,Xiaomi Note 9 Pro 8/128 Second Like New,Rp,1.699.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,168 Terjual,,,Cicilan,,,"Xiaomi Note 9 Pro 8/128 Second Like New
Rp
1.699.000
Cicilan
4.9
168 Terjual
3 Hari
Jakarta Barat",https://shopee.co.id/Xiaomi-Note-9-Pro-8-128-Second-Like-New-i.37906250.5469269606?extraParams=%7B%22display_model_id%22%3A43001141792%2C%22model_selection_logic%22%3A3%7D&sp_atk=4eb272e7-ecd0-4639-a295-6de9cdc4e8eb&xptdk=4eb272e7-ecd0-4639-a295-6de9cdc4e8eb,,,
https://down-id.img.susercontent.com/file/id-11134207-7rasb-m4zderlkcckdc0,INSTANT!!! REDMI 10 6/128 4/64GB SECOND MULUS ORIGINAL,Rp,1.149.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.6,29 Terjual,,,,,,"INSTANT!!! REDMI 10 6/128 4/64GB SECOND MULUS ORIGINAL
Rp
1.149.000
4.6
29 Terjual
3 Hari
Jakarta Barat",https://shopee.co.id/INSTANT!!!-REDMI-10-6-128-4-64GB-SECOND-MULUS-ORIGINAL-i.813698152.26023545629?extraParams=%7B%22display_model_id%22%3A390403565568%2C%22model_selection_logic%22%3A3%7D&sp_atk=f9d55e7d-e818-4a22-be2e-e1f0349a7d82&xptdk=f9d55e7d-e818-4a22-be2e-e1f0349a7d82,,,
https://down-id.img.susercontent.com/file/id-11134207-7r990-lnh7lrisw7dn0c,redmi 12 c 4/64 second fullset,Rp,950.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,18 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,"redmi 12 c 4/64 second fullset
Rp
950.000
4.9
18 Terjual
< 2 Hari
Surabaya",https://shopee.co.id/redmi-12-c-4-64-second-fullset-i.230315394.20094800650?extraParams=%7B%22display_model_id%22%3A236030420582%2C%22model_selection_logic%22%3A3%7D&sp_atk=8895eb52-4314-4016-a6d8-fedb1b3d5f3c&xptdk=8895eb52-4314-4016-a6d8-fedb1b3d5f3c,,,
https://down-id.img.susercontent.com/file/id-11134207-7rasc-m1u39uixsxx52d,Xiaomi Redmi Note 13 8/128 GB Garansi Resmi Indonesia Second Bekas Original,Rp,1.849.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,46 Terjual,,,,,,"Xiaomi Redmi Note 13 8/128 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.849.000
5.0
46 Terjual
3 Hari
Jakarta Utara",https://shopee.co.id/Xiaomi-Redmi-Note-13-8-128-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.28610168978?extraParams=%7B%22display_model_id%22%3A246526434477%2C%22model_selection_logic%22%3A3%7D&sp_atk=61eb5b57-642a-41f2-8f68-35aa2cedbc86&xptdk=61eb5b57-642a-41f2-8f68-35aa2cedbc86,,,
https://down-id.img.susercontent.com/file/id-11134207-7r98o-lv2syr7z7hfs80,Xiaomi Redmi 12 8/128 GB Garansi Resmi TAM Indonesia Second Original,Rp,1.590.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,29 Terjual,,,,,,"Xiaomi Redmi 12 8/128 GB Garansi Resmi TAM Indonesia Second Original
Rp
1.590.000
4.8
29 Terjual
3 Hari
Jakarta Utara",https://shopee.co.id/Xiaomi-Redmi-12-8-128-GB-Garansi-Resmi-TAM-Indonesia-Second-Original-i.304735900.24580123030?extraParams=%7B%22display_model_id%22%3A137920985237%2C%22model_selection_logic%22%3A3%7D&sp_atk=270cbb63-3d8e-4dbd-ae2d-c8bd90b21a4f&xptdk=270cbb63-3d8e-4dbd-ae2d-c8bd90b21a4f,,,
https://down-id.img.susercontent.com/file/1bb13bb5e15a00e96ebba5cff135d9b4,Handphone Hp Xiaomi Redmi Note 10s 6/64 6/128 8/128 Second Seken Bekas Murah,Rp,1.350.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-6 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,19 Terjual,,,,,,"Handphone Hp Xiaomi Redmi Note 10s 6/64 6/128 8/128 Second Seken Bekas Murah
Rp
1.350.000
4.9
19 Terjual
3-6 Hari
Bekasi",https://shopee.co.id/Handphone-Hp-Xiaomi-Redmi-Note-10s-6-64-6-128-8-128-Second-Seken-Bekas-Murah-i.40845245.17820220030?extraParams=%7B%22display_model_id%22%3A126069778906%2C%22model_selection_logic%22%3A3%7D&sp_atk=fd5c776f-b3b3-43e9-bb61-cb2b7a47338c&xptdk=fd5c776f-b3b3-43e9-bb61-cb2b7a47338c,,,
https://down-id.img.susercontent.com/file/id-11134207-822wu-mmwxatwwxssh65,Xiaomi 11T 5G 8/256 second fulset,Rp,2.395.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Cianjur,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,3 Hari,,,,,,"Xiaomi 11T 5G 8/256 second fulset
Rp
2.395.000
3 Hari
Kab. Cianjur",https://shopee.co.id/Xiaomi-11T-5G-8-256-second-fulset-i.397313724.57558616981?extraParams=%7B%22display_model_id%22%3A254205694114%2C%22model_selection_logic%22%3A3%7D&sp_atk=34b87c13-f5aa-4292-b4ff-76265becc438&xptdk=34b87c13-f5aa-4292-b4ff-76265becc438,,,
https://down-id.img.susercontent.com/file/id-11134207-7qukz-lh73vjlbm2983f,Xiaomi Mi 11 Lite 6/64 | 6/128 | 8/128 GB Second Garansi Resmi Indonesia Original Ex Pemakaian Good Condition,Rp,1.990.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,41 Terjual,,,,,,"Xiaomi Mi 11 Lite 6/64 | 6/128 | 8/128 GB Second Garansi Resmi Indonesia Original Ex Pemakaian Good Condition
Rp
1.990.000
4.9
41 Terjual
3 Hari
Jakarta Utara",https://shopee.co.id/Xiaomi-Mi-11-Lite-6-64-6-128-8-128-GB-Second-Garansi-Resmi-Indonesia-Original-Ex-Pemakaian-Good-Condition-i.304735900.12270384570?extraParams=%7B%22display_model_id%22%3A180803561347%2C%22model_selection_logic%22%3A3%7D&sp_atk=e505b1bf-d6b7-491f-8faf-bea5ebf7f099&xptdk=e505b1bf-d6b7-491f-8faf-bea5ebf7f099,,,
https://down-id.img.susercontent.com/file/id-11134207-82252-mhd3d79w67m3d5,Redmi 10 5G | Xiaomi Redmi 10 5G | Mi 10 5G 4/128GB 6/128GB Second Xiaomi Termurah,Rp,1.375.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,6 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,"Redmi 10 5G | Xiaomi Redmi 10 5G | Mi 10 5G 4/128GB 6/128GB Second Xiaomi Termurah
Rp
1.375.000
5.0
6 Terjual
3 Hari
Jakarta Pusat",https://shopee.co.id/Redmi-10-5G-Xiaomi-Redmi-10-5G-Mi-10-5G-4-128GB-6-128GB-Second-Xiaomi-Termurah-i.690286890.56901919695?extraParams=%7B%22display_model_id%22%3A415189198728%2C%22model_selection_logic%22%3A3%7D&sp_atk=a210449c-1e5e-4910-931b-bb0cc80060fe&xptdk=a210449c-1e5e-4910-931b-bb0cc80060fe,,,
https://down-id.img.susercontent.com/file/id-11134207-8224t-mgqdejrkd98ob5,Xiaomi 13T 12/256 Second Fullset Nominus,Rp,4.800.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surakarta (Solo),https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,21 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,"Xiaomi 13T 12/256 Second Fullset Nominus
Rp
4.800.000
5.0
21 Terjual
< 2 Hari
Surakarta (Solo)",https://shopee.co.id/Xiaomi-13T-12-256-Second-Fullset-Nominus-i.133913527.27311016881?extraParams=%7B%22display_model_id%22%3A246578030012%2C%22model_selection_logic%22%3A3%7D&sp_atk=c6c6ecde-6d95-4589-bdb4-fbe33883aa62&xptdk=c6c6ecde-6d95-4589-bdb4-fbe33883aa62,,,
https://down-id.img.susercontent.com/file/id-11134207-822wq-mmu3yob7q22t4f,"Xiaomi Redmi Note 12 4G (4/128GB) Second, Snapdragon Octa Core, 5000mAh Battery, 120Hz AMOLED Display, 50MP Dual Camera",Rp,1.289.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-7 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,,,4-7 Hari,,,,,,"Xiaomi Redmi Note 12 4G (4/128GB) Second, Snapdragon Octa Core, 5000mAh Battery, 120Hz AMOLED Display, 50MP Dual Camera
Rp
1.289.000
4-7 Hari
Jakarta Barat",https://shopee.co.id/Xiaomi-Redmi-Note-12-4G-(4-128GB)-Second-Snapdragon-Octa-Core-5000mAh-Battery-120Hz-AMOLED-Display-50MP-Dual-Camera-i.13393376.40029907330?extraParams=%7B%22display_model_id%22%3A415752961027%2C%22model_selection_logic%22%3A3%7D&sp_atk=44cdbc6b-984a-4d59-acb9-98000cb52c3b&xptdk=44cdbc6b-984a-4d59-acb9-98000cb52c3b,,,
https://down-id.img.susercontent.com/file/id-11134207-7rasf-m57bky9ceupy87,XIAOMI REDMI 13C 6/128 SECOND FULLSET,Rp,1.150.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,5 Terjual,,,,,,"XIAOMI REDMI 13C 6/128 SECOND FULLSET
Rp
1.150.000
5.0
5 Terjual
3 Hari
Jakarta Timur",https://shopee.co.id/XIAOMI-REDMI-13C-6-128-SECOND-FULLSET-i.1453705256.27723961507?extraParams=%7B%22display_model_id%22%3A198159990246%2C%22model_selection_logic%22%3A3%7D&sp_atk=8fc4f8a3-bd5f-405f-8853-d5c986b2db79&xptdk=8fc4f8a3-bd5f-405f-8853-d5c986b2db79,,,
https://down-id.img.susercontent.com/file/id-11134207-82250-mk2sub8s8jd094,REDMI A5 4/128GB SECOND MULUS TERAWAT,Rp,1.414.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,11 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,"REDMI A5 4/128GB SECOND MULUS TERAWAT
Rp
1.414.000
5.0
11 Terjual
< 2 Hari
Kab. Sidoarjo",https://shopee.co.id/REDMI-A5-4-128GB-SECOND-MULUS-TERAWAT-i.309409025.40278491201?extraParams=%7B%22display_model_id%22%3A415506312021%2C%22model_selection_logic%22%3A3%7D&sp_atk=97de68bd-24c8-4d98-b45e-57936345a601&xptdk=97de68bd-24c8-4d98-b45e-57936345a601,,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk8-maxni0uqfctw7f,Redmi 8 4/64GB XIAOMI REDMI 8 4/64GB XIAOMI MI SECOND NORMAL,Rp,880.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,91 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,"Redmi 8 4/64GB XIAOMI REDMI 8 4/64GB XIAOMI MI SECOND NORMAL
Rp
880.000
4.8
91 Terjual
2-4 Hari
Jakarta Pusat",https://shopee.co.id/Redmi-8-4-64GB-XIAOMI-REDMI-8-4-64GB-XIAOMI-MI-SECOND-NORMAL-i.1129417904.25202456970?extraParams=%7B%22display_model_id%22%3A216102957433%2C%22model_selection_logic%22%3A3%7D&sp_atk=b3944d2d-7ed4-423e-9385-7172bdbe990f&xptdk=b3944d2d-7ed4-423e-9385-7172bdbe990f,,,
https://down-id.img.susercontent.com/file/id-11134207-7qul7-ljuodn2fzyn673,XIAOMI REDMI NOTE 12 4/128 6/12 8/128 SECOND FULLSET,Rp,1.699.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-5 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,369 Terjual,,,,,,"XIAOMI REDMI NOTE 12 4/128 6/12 8/128 SECOND FULLSET
Rp
1.699.000
4.9
369 Terjual
3-5 Hari
Jakarta Barat",https://shopee.co.id/XIAOMI-REDMI-NOTE-12-4-128-6-12-8-128-SECOND-FULLSET-i.203572497.23940702999?extraParams=%7B%22display_model_id%22%3A167647570248%2C%22model_selection_logic%22%3A3%7D&sp_atk=f1b16bba-a3fa-4b9b-a7f5-43563217dc09&xptdk=f1b16bba-a3fa-4b9b-a7f5-43563217dc09,,,
https://down-id.img.susercontent.com/file/id-11134207-822wt-mm6chrs8wfsz26,Hp Redmi 9A ram 6gb internal 128gb Second Original Murah dan Bergaransi,Rp,1.045.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://down-id.img.susercontent.com/file/id-11134258-822wp-mnayfzzccrupa3,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,76 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,"Hp Redmi 9A ram 6gb internal 128gb Second Original Murah dan Bergaransi
Rp
1.045.000
4.8
76 Terjual
3 Hari
Jakarta Pusat",https://shopee.co.id/Hp-Redmi-9A-ram-6gb-internal-128gb-Second-Original-Murah-dan-Bergaransi-i.461345307.25469241385?extraParams=%7B%22display_model_id%22%3A250488222187%2C%22model_selection_logic%22%3A3%7D&sp_atk=4a442249-5e4e-4e61-90f8-1f24943bcec3&xptdk=4a442249-5e4e-4e61-90f8-1f24943bcec3,,,
https://down-id.img.susercontent.com/file/id-11134207-8224z-mgkheedawbgo3a,Redmi 10 5G Second - Ram 6/128Gb - Hp Murah Original Bergaransi,Rp,1.375.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://down-id.img.susercontent.com/file/id-11134258-822wp-mnayfzzccrupa3,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,22 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,"Redmi 10 5G Second - Ram 6/128Gb - Hp Murah Original Bergaransi
Rp
1.375.000
5.0
22 Terjual
3 Hari
Jakarta Pusat",https://shopee.co.id/Redmi-10-5G-Second-Ram-6-128Gb-Hp-Murah-Original-Bergaransi-i.461345307.55300689287?extraParams=%7B%22display_model_id%22%3A267413498556%2C%22model_selection_logic%22%3A3%7D&sp_atk=a023d924-dd09-4441-80b8-e97d19f6d5cc&xptdk=a023d924-dd09-4441-80b8-e97d19f6d5cc,,,
https://down-id.img.susercontent.com/file/id-11134207-8224u-mh4mfyj94mj349,XIAOMI 15T 12/512 // 12/256 SECOND MULUS TERAWAT,Rp,7.349.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,13 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,"XIAOMI 15T 12/512 // 12/256 SECOND MULUS TERAWAT
Rp
7.349.000
5.0
13 Terjual
< 2 Hari
Kab. Sidoarjo",https://shopee.co.id/XIAOMI-15T-12-512-12-256-SECOND-MULUS-TERAWAT-i.309409025.52151500427?extraParams=%7B%22display_model_id%22%3A315508864237%2C%22model_selection_logic%22%3A3%7D&sp_atk=aa1f6b7c-9253-45fe-9ee1-658430d4f452&xptdk=aa1f6b7c-9253-45fe-9ee1-658430d4f452,,,
https://down-id.img.susercontent.com/file/id-11134207-822wt-mlnjeqmz3xmrdb,XIAOMI REDMI NOTE 13 PRO 5G 8/256 XIAOMI REDMI NOTE13 PRO 5G 8/256 SECOND BEKAS GARANSI RESMI,Rp,2.800.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,27 Terjual,,,,,,"XIAOMI REDMI NOTE 13 PRO 5G 8/256 XIAOMI REDMI NOTE13 PRO 5G 8/256 SECOND BEKAS GARANSI RESMI
Rp
2.800.000
4.9
27 Terjual
2-3 Hari
Tangerang",https://shopee.co.id/XIAOMI-REDMI-NOTE-13-PRO-5G-8-256-XIAOMI-REDMI-NOTE13-PRO-5G-8-256-SECOND-BEKAS-GARANSI-RESMI-i.853782271.40208273629?extraParams=%7B%22display_model_id%22%3A320659713314%2C%22model_selection_logic%22%3A3%7D&sp_atk=a0237dd9-437b-4c5f-92ab-93d2897922b6&xptdk=a0237dd9-437b-4c5f-92ab-93d2897922b6,,,
