-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,img,text-xs/sp14_2,text-xs,truncate,text-shopee-primary,pointer-events-none_3,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-8224r-mhmsbvscdszn50,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Tutup mesin Black Shark,,Rp,72.500,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bandung,,,2-6 Hari,,,,"Scrape to BigSeller
Tutup mesin Black Shark
Rp
72.500
2-6 Hari
Kab. Bandung",https://shopee.co.id/Tutup-mesin-Black-Shark-i.194245904.55852299799?extraParams=%7B%22display_model_id%22%3A380223238038%2C%22model_selection_logic%22%3A3%7D&sp_atk=fa88c620-a3f7-470b-a7c9-09a8a12723dc&xptdk=fa88c620-a3f7-470b-a7c9-09a8a12723dc
https://down-id.img.susercontent.com/file/00d688c20487a0881b2b66495fd1e196,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Black Shark E-Sport Finger Sleeve Pro Sarung Jari For Game PUBG Free Fire AOV ML,,Rp,83.600,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Palembang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Besok,,-12%,,"Scrape to BigSeller
Black Shark E-Sport Finger Sleeve Pro Sarung Jari For Game PUBG Free Fire AOV ML
Rp
83.600
-12%
Besok
Palembang",https://shopee.co.id/Black-Shark-E-Sport-Finger-Sleeve-Pro-Sarung-Jari-For-Game-PUBG-Free-Fire-AOV-ML-i.111004374.13748217624?extraParams=%7B%22display_model_id%22%3A85805813128%2C%22model_selection_logic%22%3A3%7D&sp_atk=b1dd3000-9873-4e2f-8e68-02f7afe71eda&xptdk=b1dd3000-9873-4e2f-8e68-02f7afe71eda
https://down-id.img.susercontent.com/file/id-11134207-7r98v-lyrekqjkapmt3f,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,kamera belakang blaclshark 1,,Rp,150.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Solok Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Besok,,,,"Scrape to BigSeller
kamera belakang blaclshark 1
Rp
150.000
Besok
Kab. Solok Selatan",https://shopee.co.id/kamera-belakang-blaclshark-1-i.4165005.29657529490?extraParams=%7B%22display_model_id%22%3A256354191188%2C%22model_selection_logic%22%3A3%7D&sp_atk=a103175f-a3e4-41e9-af7b-a51453eabdd5&xptdk=a103175f-a3e4-41e9-af7b-a51453eabdd5
https://down-id.img.susercontent.com/file/id-11134207-7r98w-lln7e67pteere4,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,JASSA SERVIS ROG & BLACK SHARK &POCO,,Rp,300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Kendal,,,4-7 Hari,,,,"Scrape to BigSeller
JASSA SERVIS ROG & BLACK SHARK &POCO
Rp
300.000
4-7 Hari
Kab. Kendal",https://shopee.co.id/JASSA-SERVIS-ROG-BLACK-SHARK-POCO-i.166452978.16096043576?extraParams=%7B%22display_model_id%22%3A225629308326%2C%22model_selection_logic%22%3A3%7D&sp_atk=52f1dd30-f3c9-4bf9-b98f-55fbf7a7da3a&xptdk=52f1dd30-f3c9-4bf9-b98f-55fbf7a7da3a
https://down-id.img.susercontent.com/file/id-11134207-7r98x-lzkleouwar7pdd,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,black shark 3 ram 8/128 normal fulset,,Rp,3.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Pati,,,4-7 Hari,,,,"Scrape to BigSeller
black shark 3 ram 8/128 normal fulset
Rp
3.500.000
4-7 Hari
Kab. Pati",https://shopee.co.id/black-shark-3-ram-8-128-normal-fulset-i.115538726.29159679101?extraParams=%7B%22display_model_id%22%3A89634660305%2C%22model_selection_logic%22%3A3%7D&sp_atk=21f03805-92e3-450f-ad0f-3cbfb45cf111&xptdk=21f03805-92e3-450f-ad0f-3cbfb45cf111
https://down-id.img.susercontent.com/file/e55ab3e11cde7f36aefd24e401a43e31,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,KAMERA CAMERA DEPAN XIAOMI BLACK SHARK 1 BLACKSHARK 1 ORIGINAL COPOTAN,,Rp,50.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,2-5 Hari,Cicilan,,,"Scrape to BigSeller
KAMERA CAMERA DEPAN XIAOMI BLACK SHARK 1 BLACKSHARK 1 ORIGINAL COPOTAN
Rp
50.000
Cicilan
2-5 Hari
Surabaya",https://shopee.co.id/KAMERA-CAMERA-DEPAN-XIAOMI-BLACK-SHARK-1-BLACKSHARK-1-ORIGINAL-COPOTAN-i.233009826.16061488843?extraParams=%7B%22display_model_id%22%3A162419327120%2C%22model_selection_logic%22%3A2%7D&sp_atk=9cfa6607-5bc6-479b-abed-bde9f4047914&xptdk=9cfa6607-5bc6-479b-abed-bde9f4047914
https://down-id.img.susercontent.com/file/4e558fb76194503763ac639d073248b2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Sarung Jari Game Original Black Shark,,Rp,75.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Purwakarta,,,3-7 Hari,,,,"Scrape to BigSeller
Sarung Jari Game Original Black Shark
Rp
75.000
3-7 Hari
Kab. Purwakarta",https://shopee.co.id/Sarung-Jari-Game-Original-Black-Shark-i.126845241.17620255118?extraParams=%7B%22display_model_id%22%3A48463857924%2C%22model_selection_logic%22%3A3%7D&sp_atk=26b20632-607b-4c37-b346-43cc3d4ee38f&xptdk=26b20632-607b-4c37-b346-43cc3d4ee38f
https://down-id.img.susercontent.com/file/id-11134207-7ras9-m5g36qouvufn3f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,kamera blackshark 3 ori 1set,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,265.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surakarta (Solo),,,2-3 Hari,,,,"Scrape to BigSeller
kamera blackshark 3 ori 1set
Rp
265.000
2-3 Hari
Surakarta (Solo)",https://shopee.co.id/kamera-blackshark-3-ori-1set-i.198956455.28824641157?extraParams=%7B%22display_model_id%22%3A237324241630%2C%22model_selection_logic%22%3A3%7D&sp_atk=4dbb0f9d-6801-4e46-9937-133cc6ccb05c&xptdk=4dbb0f9d-6801-4e46-9937-133cc6ccb05c
https://down-id.img.susercontent.com/file/id-11134207-7ra0k-md1hbqzvggo392,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,KAMERA BELAKANG BLACK SHARK 1 ( ORI COPOTAN ),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,210.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Makassar,,,3-4 Hari,,,,"Scrape to BigSeller
KAMERA BELAKANG BLACK SHARK 1 ( ORI COPOTAN )
Rp
210.000
3-4 Hari
Makassar",https://shopee.co.id/KAMERA-BELAKANG-BLACK-SHARK-1-(-ORI-COPOTAN-)-i.1164799647.40661590605?extraParams=%7B%22display_model_id%22%3A295971601623%2C%22model_selection_logic%22%3A3%7D&sp_atk=4486cd50-70d8-416c-a893-a9a5d84dcc37&xptdk=4486cd50-70d8-416c-a893-a9a5d84dcc37
https://down-id.img.susercontent.com/file/id-11134207-7ra0u-md1jlqzjqcyvac,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,BUZER DERING BALCK SHARK 1 ( ORI COPOTAN ) ASLI,,Rp,210.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Makassar,,,3-7 Hari,,,,"Scrape to BigSeller
BUZER DERING BALCK SHARK 1 ( ORI COPOTAN ) ASLI
Rp
210.000
3-7 Hari
Makassar",https://shopee.co.id/BUZER-DERING-BALCK-SHARK-1-(-ORI-COPOTAN-)-ASLI-i.358525487.42761597026?extraParams=%7B%22display_model_id%22%3A260973237138%2C%22model_selection_logic%22%3A3%7D&sp_atk=b347fddc-bc7e-4129-86ac-43efd8119717&xptdk=b347fddc-bc7e-4129-86ac-43efd8119717
https://down-id.img.susercontent.com/file/id-11134207-7ra0o-md1ik9r63c471b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,KAMERA DEPAN BLACK SHARK 1 ( ORI COPOTAN ),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,277.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Makassar,,,3-4 Hari,,,,"Scrape to BigSeller
KAMERA DEPAN BLACK SHARK 1 ( ORI COPOTAN )
Rp
277.000
3-4 Hari
Makassar",https://shopee.co.id/KAMERA-DEPAN-BLACK-SHARK-1-(-ORI-COPOTAN-)-i.1164799647.29139520901?extraParams=%7B%22display_model_id%22%3A300971948799%2C%22model_selection_logic%22%3A3%7D&sp_atk=717f4c66-d34e-4eb7-a5ba-04908d3ffbf4&xptdk=717f4c66-d34e-4eb7-a5ba-04908d3ffbf4
https://down-id.img.susercontent.com/file/id-11134207-7r98y-lvw1vd7mbejfe4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Baterai Batre Battery Black Shark 2 BLACKSHARK 2 BS03FA,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,95.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,3 Terjual,,,,"Scrape to BigSeller
Baterai Batre Battery Black Shark 2 BLACKSHARK 2 BS03FA
Rp
95.000
5.0
3 Terjual
2-3 Hari
Jakarta Pusat",https://shopee.co.id/Baterai-Batre-Battery-Black-Shark-2-BLACKSHARK-2-BS03FA-i.4048669.28051309130?extraParams=%7B%22display_model_id%22%3A232844171773%2C%22model_selection_logic%22%3A3%7D&sp_atk=f28cbf95-9682-4214-9a35-fe11b9db687b&xptdk=f28cbf95-9682-4214-9a35-fe11b9db687b
https://down-id.img.susercontent.com/file/id-11134207-7ra0g-md1hie1zxq2k66,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,BACKDORE BLACK SHARK 1 ( ORI COPOTAN ),,Rp,252.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Makassar,,,3-7 Hari,,,,"Scrape to BigSeller
BACKDORE BLACK SHARK 1 ( ORI COPOTAN )
Rp
252.000
3-7 Hari
Makassar",https://shopee.co.id/BACKDORE-BLACK-SHARK-1-(-ORI-COPOTAN-)-i.358525487.40211574848?extraParams=%7B%22display_model_id%22%3A280971421951%2C%22model_selection_logic%22%3A3%7D&sp_atk=7943dba8-5093-4952-8ff6-744822bed8fb&xptdk=7943dba8-5093-4952-8ff6-744822bed8fb
https://down-id.img.susercontent.com/file/id-11134207-7rbka-m85mx4xvf9j60f,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Kabel Data Black shark 1 2 2 Pro Original Copotan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,49.999,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,2-3 Hari,,,,"Scrape to BigSeller
Kabel Data Black shark 1 2 2 Pro Original Copotan
Rp
49.999
2-3 Hari
Jakarta Utara",https://shopee.co.id/Kabel-Data-Black-shark-1-2-2-Pro-Original-Copotan-i.1119904331.25093516041?extraParams=%7B%22display_model_id%22%3A243072402434%2C%22model_selection_logic%22%3A2%7D&sp_atk=5514975b-8cd9-4bb3-b114-3608c6cc7c79&xptdk=5514975b-8cd9-4bb3-b114-3608c6cc7c79
