web_scraper_order,web_scraper_start_url,detail produk,detail produk-href,nama produk,harga,rating,jumlah terjual,lokasi penjual,nama toko
"1777227303-1053","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20vivo","vivo iQOO Z10 , 7300mAh + 90Watt, Snapdragon 7s Gen 3, AnTuTu 822,705, 120Hz Quad-Curved AMOLED, 50MP Sony IMX + OISRp3.999.000Hemat s.d  1% Pakai Bonus4.95rb+ terjualvivo IndonesiaKab. Tangerang","https://www.tokopedia.com/vivo/vivo-iqoo-z10-7300mah-90watt-snapdragon-7s-gen-3-antutu-822-705-120hz-quad-curved-amoled-50mp-sony-imx-ois-1734332982303885235?extParam=ivf%3Dfalse%26keyword%3Dhp+vivo%26search_id%3D20260426175040577BCC914F9E55364H8M%26src%3Dsearch%26whid%3D20939913","vivo iQOO Z10 , 7300mAh + 90Watt, Snapdragon 7s Gen 3, AnTuTu 822,705, 120Hz Quad-Curved AMOLED, 50MP Sony IMX + OIS - 8+128GB, Nitro Black","Rp3.999.000","4.9","Terjual 5 rb+","Kab. Tangerang","vivo Indonesia"
"1777227308-1054","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20vivo","vivo Y03t - IP54 Tahan Air, AI Dual Camera 5000mAh + 15W FlashCharge, Layar Sunlight 90HzRp1.799.000Hemat s.d  1% Pakai Bonus5.010rb+ terjualvivo IndonesiaKab. Tangerang","https://www.tokopedia.com/vivo/vivo-y03t-ip54-tahan-air-ai-dual-camera-5000mah-15w-flashcharge-layar-sunlight-90hz-1730455539551078323-1734901463507503027?extParam=ivf%3Dfalse%26keyword%3Dhp+vivo%26search_id%3D20260426175040577BCC914F9E55364H8M%26src%3Dsearch%26whid%3D20939913","vivo Y03t - IP54 Tahan Air, AI Dual Camera 5000mAh + 15W FlashCharge, Layar Sunlight 90Hz - 4+64, Hijau Permata","Rp1.799.000","5","Terjual 10 rb+","Kab. Tangerang","vivo Indonesia"
"1777227313-1055","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20vivo","vivo Y05 - Desain Premium, 6500mAh Tahan 3 Hari, IP65 Tahan Hujan, Tahan Banting Ekstrem, Origin OS Performa Lancar, Layar Ultra Tenang 1200nitsRp1.899.000Hemat s.d  1% Pakai Bonus5.0250+ terjualvivo IndonesiaKab. Tangerang","https://www.tokopedia.com/vivo/vivo-y05-desain-premium-6500mah-tahan-3-hari-ip65-tahan-hujan-tahan-banting-ekstrem-origin-os-performa-lancar-layar-ultra-tenang-1200nits-1734434669646481331?extParam=ivf%3Dfalse%26keyword%3Dhp+vivo%26search_id%3D20260426175040577BCC914F9E55364H8M%26src%3Dsearch%26whid%3D20939913","vivo Y05 - Desain Premium, 6500mAh Tahan 3 Hari, IP65 Tahan Hujan, Tahan Banting Ekstrem, Origin OS Performa Lancar, Layar Ultra Tenang 1200nits - 4+64, Biru Langit","Rp1.899.000","5","Terjual 250+","Kab. Tangerang","vivo Indonesia"
"1777227318-1056","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20vivo","vivo Y19s Pro - 6000mAh + 44W FlashCharge, Tahan Banting Ekstrem, Tahan Hujan IP64, Dual Stereo Speaker, 50MP Kamera Utama, AI Erase 2.0Rp1.999.000Hemat s.d  1% Pakai Bonus4.96rb+ terjualvivo IndonesiaKab. Tangerang","https://www.tokopedia.com/vivo/vivo-y19s-pro-6000mah-44w-flashcharge-tahan-banting-ekstrem-tahan-hujan-ip64-dual-stereo-speaker-50mp-kamera-utama-ai-erase-2-0-1734441220098262963?extParam=ivf%3Dfalse%26keyword%3Dhp+vivo%26search_id%3D20260426175040577BCC914F9E55364H8M%26src%3Dsearch%26whid%3D20939913","vivo Y19s Pro - 6000mAh + 44W FlashCharge, Tahan Banting Ekstrem, Tahan Hujan IP64, Dual Stereo Speaker, 50MP Kamera Utama, AI Erase 2.0 - 4+64GB, Glossy Black","Rp1.999.000","4.9","Terjual 6 rb+","Kab. Tangerang","vivo Indonesia"
"1777227362-1057","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","￼Oppo Reno 14F 5G 8/256GB 12/256GB 12/512GB [Garansi Resmi Oppo ]Rp5.099.0005.060+ terjualAlgha shop157Tangerang","https://www.tokopedia.com/algha-shop157/oppo-reno-14f-5g-8-256gb-12-256gb-12-512gb-garansi-resmi-oppo-1733072658469586922?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","￼Oppo Reno 14F 5G 8/256GB 12/256GB 12/512GB [Garansi Resmi Oppo ] - Random, 8/128","Rp5.099.000","5","Terjual 60+","Kota Tangerang","Algha shop157"
"1777227367-1058","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","HP OPPO RENO 15 PRO MAX 12/512 NFC GARANSI RESMI OPPO INDONESIARp14.375.000Hemat s.d  1% Pakai BonusStar Komsel Store MakassarMakassar","https://www.tokopedia.com/star-komsel-store-makassar/hp-oppo-reno-15-pro-max-12-512-nfc-garansi-resmi-oppo-indonesia-1734016376618845291?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","HP OPPO RENO 15 PRO MAX 12/512 NFC GARANSI RESMI OPPO INDONESIA - Coklat","Rp14.375.000","","","Kota Makassar","Star Komsel Store Makassar"
"1777227372-1059","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","Oppo A38 RAM 4/128GB RAM 6/128GB GARANSI RESMIRp2.998.000Hemat s.d  1% Pakai Bonus2 terjualALFASTORE_NEWTangerang","https://www.tokopedia.com/alfastore-1/oppo-a38-ram-4-128gb-ram-6-128gb-garansi-resmi-1734280120061625725?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","Oppo A38 RAM 4/128GB RAM 6/128GB GARANSI RESMI - 6/128, TANPA BONUS","Rp2.998.000","","2 barang berhasil terjual","Kota Tangerang","ALFASTORE_NEW"
"1777227378-1060","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","HP OPPO A96 8/256 GB - OPO A96 RAM 8GB ROM 256GB GARANSI RESMIRp2.799.0005.012 terjualWz Shop StoreJakarta Pusat","https://www.tokopedia.com/wz-shop-store/hp-oppo-a96-8-256-gb-opo-a96-ram-8gb-rom-256gb-garansi-resmi-hitam?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","HP OPPO A96 8/256 GB - OPO A96 RAM 8GB ROM 256GB GARANSI RESMI - Hitam","Rp2.799.000","5","Terjual 12","Kota Administrasi Jakarta Pusat","Wz Shop Store"
"1777227383-1061","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","HP OPPO A74 RAM 6/128-OPPO A74 RAM 6GB ROM 128GB GRS _ RESMI - BIRURp2.150.000Hemat s.d  1% Pakai Bonus5.012 terjualWarmen StoreJakarta Pusat","https://www.tokopedia.com/warmen-store/hp-oppo-a74-ram-6-128-oppo-a74-ram-6gb-rom-128gb-grs-resmi-biru-biru?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","HP OPPO A74 RAM 6/128-OPPO A74 RAM 6GB ROM 128GB GRS _ RESMI - BIRU - Biru","Rp2.150.000","5","Terjual 12","Kota Administrasi Jakarta Pusat","Warmen Store"
"1777227388-1062","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","HP OPPO A38 6/128 GB - GARANSI RESMIRp1.900.0004.627 terjualGadget Gala×yJakarta Timur","https://www.tokopedia.com/gadget-galay/hp-oppo-a38-6-128-gb-garansi-resmi-1731568629735262126?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","HP OPPO A38 6/128 GB - GARANSI RESMI - EMAS BERSINAR","Rp1.900.000","4.6","Terjual 27","Kota Administrasi Jakarta Timur","Gadget Gala×y"
"1777227393-1063","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","OPPO RENO 15 PRO MAX 5G 12/512 OPPO RENO 15 PROMAX 5G 12/512 OPPO RENO15 PROMAX 5G 12/512 GARANSI RESMI INDONESIARp14.499.000Hemat s.d  1% Pakai Bonus5.02 terjualCuan Gadget.idBekasi","https://www.tokopedia.com/cuan-gadgetid/oppo-reno-15-pro-max-5g-12-512-oppo-reno-15-promax-5g-12-512-oppo-reno15-promax-5g-12-512-garansi-resmi-indonesia-1733846649764611496?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","OPPO RENO 15 PRO MAX 5G 12/512 OPPO RENO 15 PROMAX 5G 12/512 OPPO RENO15 PROMAX 5G 12/512 GARANSI RESMI INDONESIA - AURA GOLD, BONUS 30 ITEM","Rp14.499.000","5","Terjual 2","Kota Bekasi","Cuan Gadget.id"
"1777227398-1064","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","Hp oppo A15 Ram 3 GB Rom 32 GB (oppo A15 3/32 GB) Garansi resmi oppoRp1.545.000Bisa COD4.940+ terjualNusantara OnlineShopJakarta Timur","https://www.tokopedia.com/nusantara-onlineshop/hp-oppo-a15-ram-3-gb-rom-32-gb-oppo-a15-3-32-gb-garansi-resmi-oppo-putih?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","Hp oppo A15 Ram 3 GB Rom 32 GB (oppo A15 3/32 GB) Garansi resmi oppo - Putih","Rp1.545.000","4.9","Terjual 40+","Kota Administrasi Jakarta Timur","Nusantara OnlineShop"
"1777227403-1065","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","HP OPPO A17 RAM 4 GB INTERNAL 64 GB GARANSI RESMIRp1.350.000Hemat s.d  1% Pakai Bonus4.6100+ terjualAldy Cellular1Jakarta Pusat","https://www.tokopedia.com/aldycellular1/hp-oppo-a17-ram-4-gb-internal-64-gb-garansi-resmi-hitam?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","HP OPPO A17 RAM 4 GB INTERNAL 64 GB GARANSI RESMI - Hitam","Rp1.350.000","4.6","Terjual 100+","Kota Administrasi Jakarta Pusat","Aldy Cellular1"
"1777227408-1066","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","HP OPPO A77s 8/128 GB - OPPO A77 s RAM 8GB ROM 128GB GARANSI RESMIRp1.995.000Hemat s.d  1% Pakai Bonus5.01 terjualCahaya Store CellJakarta Timur","https://www.tokopedia.com/cahayastorecell/hp-oppo-a77s-8-128-gb-oppo-a77-s-ram-8gb-rom-128gb-garansi-resmi-hitam-44d11?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","HP OPPO A77s 8/128 GB - OPPO A77 s RAM 8GB ROM 128GB GARANSI RESMI - Hitam","Rp1.995.000","5","Terjual 1","Kota Administrasi Jakarta Timur","Cahaya Store Cell"
"1777227413-1067","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","OPPO A38 4/128GB GARANSI RESMI 1 TAHUNRp1.699.000Hemat s.d  1% Pakai Bonus5.017 terjualtoko oppostoreJakarta Utara","https://www.tokopedia.com/085287378997/oppo-a38-4-128gb-garansi-resmi-1-tahun-1730754833382933671?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","OPPO A38 4/128GB GARANSI RESMI 1 TAHUN - Gold, RAM 6/128GB","Rp1.699.000","5","Terjual 17","Kota Administrasi Jakarta Utara","toko oppostore"
"1777227418-1068","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","OPPO A18 8/128GB ( 4GB + 4GB EXTENDED RAM ) GARANSI RESMI OPPORp1.899.000Hemat s.d  1% Pakai Bonus5.04 terjualGadgetIDNBekasi","https://www.tokopedia.com/gadgetidn-1/oppo-a18-8-128gb-4gb-4gb-extended-ram-garansi-resmi-oppo-glowing-black-free-20-bonus-8428b?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","OPPO A18 8/128GB ( 4GB + 4GB EXTENDED RAM ) GARANSI RESMI OPPO - GLOWING BLACK, FREE 20 BONUS","Rp1.899.000","5","Terjual 4","Kota Bekasi","GadgetIDN"
"1777227423-1069","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","Oppo A54 6/128 Gb - Garansi Resmi 1 TahunRp1.899.000Hemat s.d  1% Pakai Bonus5.0100+ terjualElite PhoneSurabaya","https://www.tokopedia.com/elitejaya/oppo-a54-6-128-gb-garansi-resmi-1-tahun-blue?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","Oppo A54 6/128 Gb - Garansi Resmi 1 Tahun - Blue","Rp1.899.000","5","Terjual 100+","Kota Surabaya","Elite Phone"
"1777227428-1070","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","oppo a60 8/128 baru & resmiRp2.399.000Hemat s.d  1% Pakai Bonus5.02 terjualCafe handphoneKab. Bandung","https://www.tokopedia.com/cafehandphone/oppo-a60-8-128-baru-resmi?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","oppo a60 8/128 baru & resmi","Rp2.399.000","5","Terjual 2","Kab. Bandung","Cafe handphone"
"1777227433-1071","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","HP OPPO A17 RAM 6/128GB GARANSI 1 THNRp3.000.0004.916 terjualDelldel2207Depok","https://www.tokopedia.com/myphonestore07/hp-oppo-a17-ram-6-128gb-garansi-1-thn-hitam-10b97?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","HP OPPO A17 RAM 6/128GB GARANSI 1 THN - Hitam","Rp3.000.000","4.9","Terjual 16","Kota Depok","Delldel2207"
"1777227438-1072","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","[NEW] OPPO Reno13 5G 12GB/256GB (Garansi Resmi)Rp8.999.000Hemat s.d  1% Pakai Bonus5.060+ terjualOPPO Store IndonesiaTangerang","https://www.tokopedia.com/oppo/new-oppo-reno13-5g-12gb-256gb-garansi-resmi-1730827021277693023?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","[NEW] OPPO Reno13 5G 12GB/256GB (Garansi Resmi) - Biru","Rp8.999.000","5","Terjual 60+","Kota Tangerang","OPPO Store Indonesia"
"1777227444-1073","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","OPPO A54 RAM 6/128 GARANSI RESMI OPPO 1 TAHUNRp1.791.000Bisa COD5.040+ terjualnatasya phone_NEWSurabaya","https://www.tokopedia.com/natasya-phone/oppo-a54-ram-6-128-garansi-resmi-oppo-1-tahun?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","OPPO A54 RAM 6/128 GARANSI RESMI OPPO 1 TAHUN","Rp1.791.000","5","Terjual 40+","Kota Surabaya","natasya phone_NEW"
"1777227449-1074","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","Oppo A95 RAM 8/128GB Garansi ResmiRp3.998.000Hemat s.d  1% Pakai Bonus5.013 terjualALFASTORE_NEWTangerang","https://www.tokopedia.com/alfastore-1/oppo-a95-ram-8-128gb-garansi-resmi-1730017583815492989?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","Oppo A95 RAM 8/128GB Garansi Resmi - TANPA BONUS, Standar","Rp3.998.000","5","Terjual 13","Kota Tangerang","ALFASTORE_NEW"
"1777227454-1075","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","oppo A78 5G 8/128 segel garansi resmiRp3.100.000Hemat s.d  1% Pakai Bonus5.030+ terjualDimas Shop LampungBandar Lampung","https://www.tokopedia.com/dimasshop/oppo-a78-5g-8-128-segel-garansi-resmi?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","oppo A78 5G 8/128 segel garansi resmi","Rp3.100.000","5","Terjual 30+","Kota Bandar Lampung","Dimas Shop Lampung"
"1777227459-1076","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","OPPO A5i PRO 8/128GB GARANSI RESMI INDONESIARp2.699.000Hemat s.d  1% Pakai Bonus5.0100+ terjualSmart Cell'sJakarta Utara","https://www.tokopedia.com/smart-cells/oppo-a5i-pro-8-128gb-garansi-resmi-indonesia-1731348973353338282-1734947961379521962?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","OPPO A5i PRO 8/128GB GARANSI RESMI INDONESIA - A5i Pro 8/128 Ungu","Rp2.699.000","5","Terjual 100+","Kota Administrasi Jakarta Utara","Smart Cell's"
"1777227464-1077","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","OPPO A18 8/128GB ( 4GB + 4GB EXTENDED RAM ) GARANSI RESMIRp1.899.000Hemat s.d  1% Pakai Bonus5.040+ terjualGadgetIDNBekasi","https://www.tokopedia.com/gadgetidn-1/oppo-a18-8-128gb-4gb-4gb-extended-ram-garansi-resmi-glowing-black-free-20-bonus-dddba?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","OPPO A18 8/128GB ( 4GB + 4GB EXTENDED RAM ) GARANSI RESMI - GLOWING BLACK, FREE 20 BONUS","Rp1.899.000","5","Terjual 40+","Kota Bekasi","GadgetIDN"
"1777227469-1078","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","OPPO RENO 14 PRO 5G RAM 12/512GB { +12GB Extended Ram } GARANSI RESMI OPPORp6.755.800Fashioneble77Jakarta Timur","https://www.tokopedia.com/fashioneble77/oppo-reno-14-pro-5g-ram-12-512gb-12gb-extended-ram-garansi-resmi-oppo-1733534980509894312?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","OPPO RENO 14 PRO 5G RAM 12/512GB { +12GB Extended Ram } GARANSI RESMI OPPO","Rp6.755.800","","","Kota Administrasi Jakarta Timur","Fashioneble77"
"1777227474-1079","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","OPPO A17 8/64GB ( 4GB + 4GB EXTENSION RAM ) GARANSI RESMIRp2.199.000Hemat s.d  1% Pakai Bonus4.815 terjualGadgetIDNBekasi","https://www.tokopedia.com/gadgetidn-1/oppo-a17-8-64gb-4gb-4gb-extension-ram-garansi-resmi-lake-blue-free-20-bonus?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","OPPO A17 8/64GB ( 4GB + 4GB EXTENSION RAM ) GARANSI RESMI - LAKE BLUE, FREE 20 BONUS","Rp2.199.000","4.8","Terjual 15","Kota Bekasi","GadgetIDN"
"1777227479-1080","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","Oppo A57 4/128 GB Baru Garansi Resmi NewRp1.999.000Hemat s.d  1% Pakai Bonus5.09 terjualHokuriku StoreBekasi","https://www.tokopedia.com/hokurikustore/oppo-a57-4-128-gb-baru-garansi-resmi-new-hitam?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","Oppo A57 4/128 GB Baru Garansi Resmi New - Hitam","Rp1.999.000","5","Terjual 9","Kota Bekasi","Hokuriku Store"
"1777227484-1081","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","OPPO A95 8/128GB Smartphone (Garansi Resmi)Rp3.299.000Hemat s.d  1% Pakai Bonus5.0250+ terjualtoko oppostoreJakarta Utara","https://www.tokopedia.com/085287378997/oppo-a95-8-128gb-smartphone-garansi-resmi-silver-bc11b?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","OPPO A95 8/128GB Smartphone (Garansi Resmi) - Silver","Rp3.299.000","5","Terjual 250+","Kota Administrasi Jakarta Utara","toko oppostore"
"1777227489-1082","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","Oppo A5i RAM 4/64GB - 4/128GB Garansi ResmiRp2.098.000Hemat s.d  1% Pakai Bonus4 terjualALFASTORE_NEWTangerang","https://www.tokopedia.com/alfastore-1/oppo-a5i-ram-4-64gb-4-128gb-garansi-resmi-1733338162455020925?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","Oppo A5i RAM 4/64GB - 4/128GB Garansi Resmi - 4/64GB, TANPA BONUS","Rp2.098.000","","4 barang berhasil terjual","Kota Tangerang","ALFASTORE_NEW"
"1777227495-1083","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","HP OPPO A16 3/32 GB - OPPO A 16 RAM 3GB ROM 32GB GARANSI RESMIRp1.399.0005.090+ terjualWz Shop StoreJakarta Pusat","https://www.tokopedia.com/wz-shop-store/hp-oppo-a16-3-32-gb-oppo-a-16-ram-3gb-rom-32gb-garansi-resmi-silver?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","HP OPPO A16 3/32 GB - OPPO A 16 RAM 3GB ROM 32GB GARANSI RESMI - Silver","Rp1.399.000","5","Terjual 90+","Kota Administrasi Jakarta Pusat","Wz Shop Store"
"1777227500-1084","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","OPPO A3 8/128GB NFC OPPO A 3 GARANSI RESMI OPPO INDONESIARp2.499.000Hemat s.d  1% Pakai Bonus5.05 terjualSmart Cell'sJakarta Utara","https://www.tokopedia.com/smart-cells/oppo-a3-8-128gb-nfc-oppo-a-3-garansi-resmi-oppo-indonesia-1730750118066161339?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","OPPO A3 8/128GB NFC OPPO A 3 GARANSI RESMI OPPO INDONESIA - Hitam","Rp2.499.000","5","Terjual 6","Kota Administrasi Jakarta Utara","Smart Cell's"
"1777227505-1085","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","Oppo A3 8/128 Fresh BNIBRp2.050.000Bisa CODAzka phoneKab. Kediri","https://www.tokopedia.com/razkaphone/oppo-a3-8-128-fresh-bnib-1730772432878732813?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","Oppo A3 8/128 Fresh BNIB","Rp2.050.000","","","Kab. Kediri","Azka phone"
"1777227510-1086","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","HP OPPO A60 RAM 8/128GB | RAM 8/256GB - GARANSI RESMIRp2.390.0005.070+ terjualERIN CELULARJakarta Utara","https://www.tokopedia.com/erincellular/hp-oppo-a60-ram-8-128gb-ram-8-256gb-garansi-resmi-1731304666631996474?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","HP OPPO A60 RAM 8/128GB | RAM 8/256GB - GARANSI RESMI - Biru, 8/128Gb nfc","Rp2.390.000","5","Terjual 70+","Kota Administrasi Jakarta Utara","ERIN CELULAR"
"1777227515-1087","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","HP OPPO A16 4/64 GB - OPPO A 16 RAM 4GB ROM 64GB GARANSI RESMIRp1.395.000Hemat s.d  1% Pakai Bonus5.02 terjualCahaya Store CellJakarta Timur","https://www.tokopedia.com/cahayastorecell/hp-oppo-a16-4-64-gb-oppo-a-16-ram-4gb-rom-64gb-garansi-resmi-space-silver-8f669?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","HP OPPO A16 4/64 GB - OPPO A 16 RAM 4GB ROM 64GB GARANSI RESMI - Space Silver","Rp1.395.000","5","Terjual 2","Kota Administrasi Jakarta Timur","Cahaya Store Cell"
"1777227520-1088","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","Handphone A3S Ram 6GB/128GB Bergaransi - BISA CODRp1.000.000Bisa COD4.3250+ terjualMisty PhoneJakarta Utara","https://www.tokopedia.com/misty-phone/handphone-a3s-ram-6gb-128gb-bergaransi-bisa-cod-1732378289217045923?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","Handphone A3S Ram 6GB/128GB Bergaransi - BISA COD - HITAM","Rp1.000.000","4.3","Terjual 250+","Kota Administrasi Jakarta Utara","Misty Phone"
"1777227525-1089","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","Oppo A18 Ram 4gb /Rom 128gb garansi resmi oppoRp1.450.000Hemat s.d  1% Pakai Bonus5.03 terjualZp celullerSurabaya","https://www.tokopedia.com/zpceluller/oppo-a18-ram-4gb-rom-128gb-garansi-resmi-oppo-glowing-blue-4-128-b2a56?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","Oppo A18 Ram 4gb /Rom 128gb garansi resmi oppo - Glowing Blue, 4/128","Rp1.450.000","5","Terjual 3","Kota Surabaya","Zp celuller"
"1777227530-1090","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20oppo","Hp Oppo A17 4/64 GB - ( Oppo A 17 4GB + 64GB ) Garansi ResmiRp1.425.000Hemat s.d  1% Pakai Bonus5.015 terjualGM STORE14Jakarta Timur","https://www.tokopedia.com/gm-store14/hp-oppo-a17-4-64-gb-oppo-a-17-4gb-64gb-garansi-resmi-hitam-2af23?extParam=ivf%3Dfalse%26keyword%3Dhp+oppo%26search_id%3D202604261815199DFCD5E558DFA030E4Z6%26src%3Dsearch","Hp Oppo A17 4/64 GB - ( Oppo A 17 4GB + 64GB ) Garansi Resmi - Hitam","Rp1.425.000","5","Terjual 15","Kota Administrasi Jakarta Timur","GM STORE14"
