web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,detail produk,nama toko
"1777374419-633","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Vivo X300 Pro Brown Ram 16 Rom 512 Smartphone Kamera Berkualitas Tinggi dan Performa Unggul","Rp2.250.000","","3 barang berhasil terjual","Kota Batam","https://www.tokopedia.com/iphonestore-original/vivo-x300-pro-brown-ram-16-rom-512-smartphone-kamera-berkualitas-tinggi-dan-performa-unggul-1734133968892036448?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","Iphonestore original"
"1777374423-634","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Moto G67 Power 5G - RAMBoost 24GB/256GB -  Snapdragon7s Gen2 - 7000mAh SiliconCarbon - 50MP Sony LYTIA600 - 4K Semua Lensa - 32MP Selfie - 6.72"" - IP64 GG7i MIL810H - Dolby Stereo - Cilantro","Rp3.699.000","4.8","Terjual 250+","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/motorola-indonesia/moto-g67-power-5g-ramboost-24gb-256gb-snapdragon7s-gen2-7000mah-siliconcarbon-50mp-sony-lytia600-4k-semua-lensa-32mp-selfie-6-72-ip64-gg7i-mil810h-dolby-stereo-1733288640926090643?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","Motorola Indonesia"
"1777374425-635","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Vivo V50 Lite 5G Borderless Immersive Screen, Camera Sony IMX882, Baterai 6500mAh+90W Flashcharge, AI Erase 2.0 Tahan Guncangan Tahan Banting dan Anti Percikan Air, RAM 8GB ROM 256GB, Android 15, Dimensity 6300 vivostore.indonesia - BLACK, 8+256GB","Rp4.099.000","5","Terjual 60+","Kab. Tangerang","https://www.tokopedia.com/vivoauthorizedbanten/vivo-v50-lite-5g-borderless-immersive-screen-camera-sony-imx882-baterai-6500mah-90w-flashcharge-ai-erase-2-0-tahan-guncangan-tahan-banting-dan-anti-percikan-air-ram-8gb-rom-256gb-android-15-dimensity-6300-vivostore-indonesia-1731184754630952938?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","vivoAuthorized Banten"
"1777374428-636","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Motorola Edge 70 Fusion - Snapdragon7s Gen4 - MotoAI - 6.67” Extreme AMOLED 144Hz - 50MP Sony LYT710 OIS Rear, 13MP UW/Macro - All 4K 60fps - 1.5K Display HDR10+ - 7000mAh 68W - IP68/IP69 | Military Grade - Silhoutte","Rp5.999.000","","","","https://www.tokopedia.com/motorola-indonesia/motorola-edge-70-fusion-snapdragon7s-gen4-motoai-6-67-extreme-amoled-144hz-50mp-sony-lyt710-ois-rear-13mp-uw-macro-all-4k-60fps-1-5k-display-hdr10-7000mah-68w-ip68-ip69-military-grade-1735235541331379603-1735235809139262867?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch",""
"1777374431-637","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Motorola Edge 70 Fusion -  Snapdragon7s Gen4 - MotoAI - 6.67” Extreme AMOLED 144Hz - 50MP Sony LYT710 OIS Rear, 13MP UW/Macro - All 4K 60fps - 1.5K Display HDR10+ - 7000mAh 68W - IP68/IP69 | Military Grade - Silhouette","Rp5.999.000","","1 barang berhasil terjual","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/motorola-official/motorola-new-product-launch-1735113041306093052-1735175025155474940?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","Motorola Official"
"1777374435-638","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","motorolla MOTO G45 5G RAM 8+8/256GB Garansi Resmi TAM","Rp1.500.000","","250+ barang berhasil terjual","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/my-wallet-dream/motorolla-moto-g45-5g-ram-8-8-256gb-garansi-resmi-tam-1731768374278522795?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","my wallet dream"
"1777374438-639","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","TENO CAMON 30 5G 8/256GB - HP Fotografi Low-Light Juara! - Smartphone - Kamera Sony IMX890, Video 4K Stabil, Untuk Konten Kreator Malam Hari. - hitam, 128GB","Rp1.376.062","","1 barang berhasil terjual","Kab. Tangerang","https://www.tokopedia.com/numbers-25/teno-camon-30-5g-8-256gb-hp-fotografi-low-light-juara-smartphone-kamera-sony-imx890-video-4k-stabil-untuk-konten-kreator-malam-hari-1733788970007758615?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","Numbers 25"
"1777374441-640","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Promo Asus Rog Phone 9 Fe ( 12/256Gb 12/512Gb ) Garansi Resmi Asus Indonesia - Rog 9 Fe 12/512 Black No Bonus - Rog 9 Fe 12/256 Black, No Bonus","Rp5.179.000","","8 barang berhasil terjual","Kota Sukabumi","https://www.tokopedia.com/toko-anita555/promo-asus-rog-phone-9-fe-12-256gb-12-512gb-garansi-resmi-asus-indonesia-rog-9-fe-12-512-black-no-bonus-1733220891309212705?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","TOKO ANITA555"
"1777374444-641","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Bundling Sony A7 Mark III (Body) + SEL24105G","Rp38.998.000","","","Kota Surabaya","https://www.tokopedia.com/sonycentersurabaya/bundling-sony-a7-mark-iii-body-sel24105g?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","Sony Center Surabaya Official"
"1777374447-642","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","XPERIA 5 III 5G 8/256GB DUAL SIM XQ-BQ42 - ORIGINAL BEACUKAI - SekenMulus","Rp9.245.000","","","","https://www.tokopedia.com/chem0127/xperia-5-iii-5g-8-256gb-dual-sim-xq-bq42-original-beacukai-sekenmulus-d57bb?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch",""
"1777374450-643","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Ericsson Z610 Lipat HP Walkman Super Mewah untuk Musik Kamera SD Card Slot Radio FM Single SIM Bluetooth Hitam Pink","Rp1.200.000","","","Kota Banjarmasin","https://www.tokopedia.com/ping-shop/sony-ericsson-z610-lipat-hp-walkman-super-mewah-untuk-musik-kamera-sd-card-slot-radio-fm-single-sim-bluetooth-hitam-pink-1729894737352492572?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","Ping Ponsel"
"1777374453-644","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia I V Global Version - 12/256 GB Black","Rp25.017.000","","","Kota Tangerang Selatan","https://www.tokopedia.com/museigen-phone/sony-xperia-i-v-global-version-12-256-gb-black-c437e?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","Museigen Phone"
"1777374455-645","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","SONY XPERIA 1 VI GLOBAL REGION - 12/512","Rp24.500.000","","","","https://www.tokopedia.com/apple-tree/sony-xperia-1-vi-global-region-12-512-fe88d?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch",""
"1777374458-646","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","sony xperia 1 mark iv BEA CUKAI ORIGINAL  sony XPERIA 1 IV BEA CUKAI","Rp9.650.000","","2 barang berhasil terjual","Kab. Pati","https://www.tokopedia.com/windows-android-ios/sony-xperia-1-mark-iv-bea-cukai-original-sony-xperia-1-iv-bea-cukai?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","android ios windows harmony"
"1777374462-647","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia 1 V 5G 12/256GB Snapdragon 8 Gen 2 - BLACK","Rp33.072.000","","","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/aaries/sony-xperia-1-v-5g-12-256gb-snapdragon-8-gen-2-black?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","AARIES Official"
"1777374465-648","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","SONY Xperia 5 V 8/256Gb Global - Silver","Rp18.500.000","","","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/apple-tree/sony-xperia-5-v-8-256gb-global-1731046986875438766?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","Apple-Tree"
"1777374468-649","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","SONY Xperia 1 V 12/512Gb Global - Hitam","Rp21.600.000","4.8","Terjual 6","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/apple-tree/sony-xperia-1-v-12-512gb-global-hitam-0efd6?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","Apple-Tree"
"1777374471-650","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony xperia XZ premium","Rp4.150.000","5","Terjual 2","Kab. Kuningan","https://www.tokopedia.com/ciko/sony-xperia-xz-premium?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","Cik@_NEW"
"1777374474-651","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","New Sony Xperia 1 VI 512GB 12GB Snapdragon 8 Gen 3 Xperia 1 mark 6 - KHAKI GREEN","Rp22.590.000","","","Kota Administrasi Jakarta Selatan","https://www.tokopedia.com/flagship-store/new-sony-xperia-1-vi-512gb-12gb-snapdragon-8-gen-3-xperia-1-mark-6-1731524546568488079?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","FlagshipStoreid"
"1777374477-652","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Global Version Sony Xperia 5 IV 5G Smartphone Snapdragon 8 Gen 1","Rp29.825.200","","","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/calamaya/global-version-sony-xperia-5-iv-5g-smartphone-snapdragon-8-gen-1-1732738574251820713?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","Calamaya"
"1777374481-653","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia 1 IV 5G 12GB 256GB Snapdragon 8 Gen 1","Rp18.055.000","","4 barang berhasil terjual","Kota Tangerang","https://www.tokopedia.com/meidicookies/sony-xperia-1-iv-5g-12gb-256gb-snapdragon-8-gen-1?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","Rak Semesta"
"1777374484-654","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia 1 VII 5G 12+256GB 12/512GB Snapdragon 8 Elite - Global ROM - SLATE BLACK, 12/256GB","Rp29.499.000","5","Terjual 8","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/toko-keliling-new/sony-xperia-1-vii-5g-12-256gb-12-512gb-snapdragon-8-elite-global-rom-1731431511965861215?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","Toko Keliling New"
"1777374487-655","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","New Sony Xperia 1 VII 512GB 12GB Snapdragon 8 Elite Xperia 1 mark 7 - ORCHID PURPLE","Rp26.990.000","","","Kota Administrasi Jakarta Selatan","https://www.tokopedia.com/flagship-store/new-sony-xperia-1-vii-512gb-12gb-snapdragon-8-elite-xperia-1-mark-7-1731465047811261583?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","FlagshipStoreid"
"1777374490-656","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","New Sony Xperia 1 VII 256GB 12GB Snapdragon 8 Elite Xperia 1 mark 7 - ORCHID PURPLE","Rp24.990.000","","","Kota Administrasi Jakarta Selatan","https://www.tokopedia.com/flagship-store/new-sony-xperia-1-vii-256gb-12gb-snapdragon-8-elite-xperia-1-mark-7-1731464394119414927?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","FlagshipStoreid"
"1777374493-657","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","sony xperia 1 putih softbank global bahan lcd matot","Rp850.000","","","Kota Surabaya","https://www.tokopedia.com/wololos/sony-xperia-1-softbank-global-bahan-lcd-matot-1734645544021100093?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","wololo shop"
"1777374496-658","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia 1 VI 5G 12/256/512GB Rom Global New Inter - 12/256Gb","Rp20.500.000","","","Kota Pekanbaru","https://www.tokopedia.com/manto808-197/sony-xperia-1-vi-5g-12-256-512gb-rom-global-new-inter-12-256gb-11a36?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","manto808"
"1777374500-659","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia Ori Taiwan - Hitam","Rp2.759.000","5","Terjual 4","Kab. Bandung","https://www.tokopedia.com/tukang-ngablue/sony-xperia-ori-taiwan-hitam-054e8?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","Tukang Ngablue"
"1777374503-660","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia 5 V Global Version RAM 8 GB ROM 256 GB - Hitam","Rp19.348.000","","","","https://www.tokopedia.com/museigen-phone/sony-xperia-5-v-global-version-ram-8-gb-rom-256-gb-hitam-2248c?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch",""
"1777374507-661","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","New Sony Xperia 1 VI 256GB 12GB Snapdragon 8 Gen 3 Xperia 1 mark 6 - KHAKI GREEN","Rp19.890.000","","","Kota Administrasi Jakarta Selatan","https://www.tokopedia.com/flagship-store/new-sony-xperia-1-vi-256gb-12gb-snapdragon-8-gen-3-xperia-1-mark-6-1731524612426073231?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","FlagshipStoreid"
"1777374510-662","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","SONY XPERIA 5 III 5G 256/8GB DUAL SIM - NEW BNIB ORIGINAL - BEACUKAI - Headset Sony","Rp12.654.000","","","","https://www.tokopedia.com/chem0127/sony-xperia-5-iii-5g-256-8gb-dual-sim-new-bnib-original-beacukai-headset-sony-8144a?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch",""
"1777374513-663","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Ericsson Z310 HP Lipat Dua Layar Elegan Mewah Kamera SD Card Slot Radio FM Single SIM Bluetooth Hitam Ponsel Klasik Jadul","Rp1.200.000","","","Kota Banjarmasin","https://www.tokopedia.com/ping-shop/sony-ericsson-z310-hp-lipat-dua-layar-elegan-mewah-kamera-sd-card-slot-radio-fm-single-sim-bluetooth-hitam-ponsel-klasik-jadul-1729894739977995804?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","Ping Ponsel"
"1777374516-664","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Original Smartphone Sony Xperia TX LT29i Lengkap Dusbox","Rp350.000","","","Kab. Demak","https://www.tokopedia.com/lumpiabookstore/original-smartphone-sony-xperia-tx-lt29i-lengkap-dusbox?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","Lumpia Book Store"
"1777374519-665","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Global Version Sony Xperia 5 IV 5G Smartphone Snapdragon 8 Gen 1","Rp29.840.200","","","Kab. Bandung Barat","https://www.tokopedia.com/lusi-shop5/global-version-sony-xperia-5-iv-5g-smartphone-snapdragon-8-gen-1-1732253480625931797?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","lusi shop5"
"1777374522-666","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","SONY ERICSSON T280i , ORYGINAL,EX RESMI , BUKAN REFURBISHED","Rp575.000","5","Terjual 1","Kab. Pasuruan","https://www.tokopedia.com/basukisulistanto/sony-ericsson-t280i-oryginal-ex-resmi-bukan-refurbished?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","BASTIAN GOKIL"
"1777374526-667","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","SONY XPERIA 10 III 5G 6GB 128GB SD690 BLACK WHITE BLUE ORIGINAL","Rp65.000.000","","","Kota Administrasi Jakarta Selatan","https://www.tokopedia.com/mahendtreaici13/sony-xperia-10-iii-5g-6gb-128gb-sd690-black-white-blue-original-1731080111398553390?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","mahendtreaici13"
"1777374529-668","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia PRO-I 5G 12GB 512GB SD888 BNOB pajak resmi Full Original","Rp23.500.000","","","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/gadgetgeex/sony-xperia-pro-i-5g-12gb-512gb-sd888-bnob-pajak-resmi-full-original?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","gadgetgeex"
"1777374532-669","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","SONY XPERIA M2 SINGLE SIM, M2 DUAL SIM, ORYGINAL, RESMI, LIKE NEW","Rp899.000","","","Kab. Pasuruan","https://www.tokopedia.com/basukisulistanto/sony-xperia-m2-single-sim-m2-dual-sim-oryginal-resmi-like-new?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","BASTIAN GOKIL"
"1777374535-670","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia Z5 Compact E5823/SO-02H 4G Mobile 4.6'' 2GB RAM 32GB ROM Smartphone Octa Core Original Unlocked Android Cell Phone","Rp2.542.000","","","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/archive-desislava-1647971194/sony-xperia-z5-compact-e5823-so-02h-4g-mobile-4-6-2gb-ram-32gb-rom-smartphone-octa-core-original-unlocked-android-cell-phone-1730831632685893057?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","Desislava1"
"1777374538-671","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","SONY XPERIA PRO-I 5G 12GB 512GB BLACK SNAPDRAGON SD888 IMEI AMAN","Rp19.396.000","","","Kota Administrasi Jakarta Selatan","https://www.tokopedia.com/antennalikdakin15/sony-xperia-pro-i-5g-12gb-512gb-black-snapdragon-sd888-imei-aman-1731080110547175301?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","antenna likdakin15"
"1777374542-672","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","SONY XPERIA T3 ,RESMI, Baru, New","Rp1.499.000","","","Kab. Pasuruan","https://www.tokopedia.com/basukisulistanto/sony-xperia-t3-resmi-baru-new-1731412845035292094?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","BASTIAN GOKIL"
"1777374545-673","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Unlocked Original Sony Ericsson Xperia PLAY Z1i R800i R800 Game Smartphone 3G 5MP Wifii A-GPS 4.0 Display Android OS Cellphone","Rp2.755.000","","","Kota Administrasi Jakarta Selatan","https://www.tokopedia.com/rohayatihayangwae11/unlocked-original-sony-ericsson-xperia-play-z1i-r800i-r800-game-smartphone-3g-5mp-wifii-a-gps-4-0-display-android-os-cellphone-1730828263690634631?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","rohayati hayangwae11"
"1777374548-674","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia 10 VI 5G - 128GB NEW BNIB ORIGINAL - IMEI AMAN TERDAFTAR BEACUKAI - New BNIB","Rp12.995.000","","","Kota Administrasi Jakarta Timur","https://www.tokopedia.com/chem0127/sony-xperia-10-vi-5g-128gb-new-bnib-original-imei-aman-terdaftar-beacukai-1733264167970506044-1734640199829062972?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","Chemcelll Online Store"
"1777374550-675","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","SONY Xperia 5 IV Mark IV 5G 120Hz HDR OLED Snapdragon 8 Gen 1 Android - Black","Rp15.399.000","","","","https://www.tokopedia.com/helloel/sony-xperia-5-iv-mark-iv-5g-120hz-hdr-oled-snapdragon-8-gen-1-android-black?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch",""
"1777374553-676","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","SONY Xperia 10 4G LTE RAM 6GB + 128GB ROM Android 9 update ke Android 11 6.0"" OLED 1644x3840 3330mAh GLOBAL VERSION FULL SET GARANSI - Hitam","Rp4.871.000","","","","https://www.tokopedia.com/grandstoreid/sony-xperia-10-4g-lte-ram-6gb-128gb-rom-android-9-update-ke-android-11-6-0-oled-1644x3840-3330mah-global-version-full-set-garansi-hitam-d3bc1?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch",""
"1777374556-677","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia 1 iii 5G - XPERIA ONE mark iii - 512GB $ 256GB - Like DSLR - 256gb","Rp11.390.000","4.9","Terjual 60+","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/rosanshop/sony-xperia-1-iii-5g-xperia-one-mark-iii-512gb-256gb-like-dslr-256gb?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","RosanShop cellular"
"1777374559-678","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia XZ3 RAM 6GB ROM 64GB New BNIB GLOBAL","Rp7.750.000","","","Kota Surabaya","https://www.tokopedia.com/seven7th/sony-xperia-xz3-ram-6gb-rom-64gb-new-bnib-global?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604281101098E98D81F8217302223P2%26src%3Dsearch","Seven7th"
